agrn,Location_code,Location_Name,feature,measurement_date,publication_date,disaster_start_date,retrospective_eligible,strict_ex_ante_certified,leakage_note,funding_decision_date,block
1037,26730,Warrnambool,own_source_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26730,Warrnambool,grants_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26730,Warrnambool,debt_service_cover,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26730,Warrnambool,debt_service_ratio_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26730,Warrnambool,population,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26730,Warrnambool,road_km,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26730,Warrnambool,prior_recorded_activation_events,2020-10-07,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,26730,Warrnambool,prior_recorded_disaster_events,2020-10-07,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,26730,Warrnambool,prior_recorded_C_events,2020-10-07,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,26730,Warrnambool,prior_recorded_D_events,2020-10-07,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,26730,Warrnambool,staffing_FTE,,,2022-10-06,False,False,Requires separately dated source; activation is not receipt,,capacity
1037,26730,Warrnambool,remoteness,,,2022-10-06,False,False,Requires separately dated source; activation is not receipt,,capacity
1037,26730,Warrnambool,prior_funding_receipt_experience,,,2022-10-06,False,False,Requires separately dated source; activation is not receipt,,capacity
1037,26810,Wellington,cash_cover_months,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26810,Wellington,current_ratio,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26810,Wellington,operating_ratio_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26810,Wellington,own_source_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26810,Wellington,grants_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26810,Wellington,debt_service_cover,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26810,Wellington,debt_service_ratio_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26810,Wellington,population,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26810,Wellington,road_km,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26810,Wellington,prior_recorded_activation_events,2022-08-13,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,26810,Wellington,prior_recorded_disaster_events,2022-08-13,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,26810,Wellington,prior_recorded_C_events,2022-08-13,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,26810,Wellington,prior_recorded_D_events,2022-08-13,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,26810,Wellington,staffing_FTE,,,2022-10-06,False,False,Requires separately dated source; activation is not receipt,,capacity
1037,26810,Wellington,remoteness,,,2022-10-06,False,False,Requires separately dated source; activation is not receipt,,capacity
1037,26810,Wellington,prior_funding_receipt_experience,,,2022-10-06,False,False,Requires separately dated source; activation is not receipt,,capacity
1242,26810,Wellington,cash_cover_months,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,26810,Wellington,current_ratio,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,26810,Wellington,operating_ratio_pct,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,26810,Wellington,own_source_pct,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,26810,Wellington,grants_pct,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,26810,Wellington,debt_service_cover,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,26810,Wellington,debt_service_ratio_pct,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,26810,Wellington,population,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,26810,Wellington,road_km,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,26810,Wellington,prior_recorded_activation_events,2024-08-25,2026-08-11,2026-01-07,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1242,26810,Wellington,prior_recorded_disaster_events,2024-08-25,2026-08-11,2026-01-07,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1242,26810,Wellington,prior_recorded_C_events,2024-08-25,2026-08-11,2026-01-07,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1242,26810,Wellington,prior_recorded_D_events,2024-08-25,2026-08-11,2026-01-07,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1242,26810,Wellington,staffing_FTE,,,2026-01-07,False,False,Requires separately dated source; activation is not receipt,,capacity
1242,26810,Wellington,remoteness,,,2026-01-07,False,False,Requires separately dated source; activation is not receipt,,capacity
1242,26810,Wellington,prior_funding_receipt_experience,,,2026-01-07,False,False,Requires separately dated source; activation is not receipt,,capacity
1037,26890,West Wimmera,cash_cover_months,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26890,West Wimmera,current_ratio,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26890,West Wimmera,operating_ratio_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26890,West Wimmera,own_source_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26890,West Wimmera,grants_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26890,West Wimmera,debt_service_cover,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26890,West Wimmera,debt_service_ratio_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26890,West Wimmera,population,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26890,West Wimmera,road_km,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,26890,West Wimmera,prior_recorded_activation_events,,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,26890,West Wimmera,prior_recorded_disaster_events,,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,26890,West Wimmera,prior_recorded_C_events,,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,26890,West Wimmera,prior_recorded_D_events,,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,26890,West Wimmera,staffing_FTE,,,2022-10-06,False,False,Requires separately dated source; activation is not receipt,,capacity
1037,26890,West Wimmera,remoteness,,,2022-10-06,False,False,Requires separately dated source; activation is not receipt,,capacity
1037,26890,West Wimmera,prior_funding_receipt_experience,,,2022-10-06,False,False,Requires separately dated source; activation is not receipt,,capacity
1166,26890,West Wimmera,cash_cover_months,,,2024-12-16,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1166,26890,West Wimmera,current_ratio,,,2024-12-16,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1166,26890,West Wimmera,operating_ratio_pct,,,2024-12-16,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1166,26890,West Wimmera,own_source_pct,,,2024-12-16,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1166,26890,West Wimmera,grants_pct,,,2024-12-16,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1166,26890,West Wimmera,debt_service_cover,,,2024-12-16,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1166,26890,West Wimmera,debt_service_ratio_pct,,,2024-12-16,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1166,26890,West Wimmera,population,,,2024-12-16,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1166,26890,West Wimmera,road_km,,,2024-12-16,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1166,26890,West Wimmera,prior_recorded_activation_events,2022-10-06,2026-08-11,2024-12-16,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1166,26890,West Wimmera,prior_recorded_disaster_events,2022-10-06,2026-08-11,2024-12-16,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1166,26890,West Wimmera,prior_recorded_C_events,2022-10-06,2026-08-11,2024-12-16,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1166,26890,West Wimmera,prior_recorded_D_events,2022-10-06,2026-08-11,2024-12-16,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1166,26890,West Wimmera,staffing_FTE,,,2024-12-16,False,False,Requires separately dated source; activation is not receipt,,capacity
1166,26890,West Wimmera,remoteness,,,2024-12-16,False,False,Requires separately dated source; activation is not receipt,,capacity
1166,26890,West Wimmera,prior_funding_receipt_experience,,,2024-12-16,False,False,Requires separately dated source; activation is not receipt,,capacity
1242,26890,West Wimmera,cash_cover_months,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,26890,West Wimmera,current_ratio,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,26890,West Wimmera,operating_ratio_pct,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,26890,West Wimmera,own_source_pct,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,26890,West Wimmera,grants_pct,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,26890,West Wimmera,debt_service_cover,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,26890,West Wimmera,debt_service_ratio_pct,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,26890,West Wimmera,population,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,26890,West Wimmera,road_km,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,26890,West Wimmera,prior_recorded_activation_events,2024-12-16,2026-08-11,2026-01-07,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1242,26890,West Wimmera,prior_recorded_disaster_events,2024-12-16,2026-08-11,2026-01-07,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1242,26890,West Wimmera,prior_recorded_C_events,2024-12-16,2026-08-11,2026-01-07,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1242,26890,West Wimmera,prior_recorded_D_events,2024-12-16,2026-08-11,2026-01-07,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1242,26890,West Wimmera,staffing_FTE,,,2026-01-07,False,False,Requires separately dated source; activation is not receipt,,capacity
1242,26890,West Wimmera,remoteness,,,2026-01-07,False,False,Requires separately dated source; activation is not receipt,,capacity
1242,26890,West Wimmera,prior_funding_receipt_experience,,,2026-01-07,False,False,Requires separately dated source; activation is not receipt,,capacity
1037,27070,Whittlesea,cash_cover_months,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27070,Whittlesea,current_ratio,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27070,Whittlesea,operating_ratio_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27070,Whittlesea,own_source_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27070,Whittlesea,grants_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27070,Whittlesea,debt_service_cover,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27070,Whittlesea,debt_service_ratio_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27070,Whittlesea,population,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27070,Whittlesea,road_km,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27070,Whittlesea,prior_recorded_activation_events,2021-10-29,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,27070,Whittlesea,prior_recorded_disaster_events,2021-10-29,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,27070,Whittlesea,prior_recorded_C_events,2021-10-29,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,27070,Whittlesea,prior_recorded_D_events,2021-10-29,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,27070,Whittlesea,staffing_FTE,,,2022-10-06,False,False,Requires separately dated source; activation is not receipt,,capacity
1037,27070,Whittlesea,remoteness,,,2022-10-06,False,False,Requires separately dated source; activation is not receipt,,capacity
1037,27070,Whittlesea,prior_funding_receipt_experience,,,2022-10-06,False,False,Requires separately dated source; activation is not receipt,,capacity
1242,27070,Whittlesea,cash_cover_months,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,27070,Whittlesea,current_ratio,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,27070,Whittlesea,operating_ratio_pct,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,27070,Whittlesea,own_source_pct,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,27070,Whittlesea,grants_pct,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,27070,Whittlesea,debt_service_cover,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,27070,Whittlesea,debt_service_ratio_pct,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,27070,Whittlesea,population,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,27070,Whittlesea,road_km,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,27070,Whittlesea,prior_recorded_activation_events,2022-10-06,2026-08-11,2026-01-07,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1242,27070,Whittlesea,prior_recorded_disaster_events,2022-10-06,2026-08-11,2026-01-07,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1242,27070,Whittlesea,prior_recorded_C_events,2022-10-06,2026-08-11,2026-01-07,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1242,27070,Whittlesea,prior_recorded_D_events,2022-10-06,2026-08-11,2026-01-07,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1242,27070,Whittlesea,staffing_FTE,,,2026-01-07,False,False,Requires separately dated source; activation is not receipt,,capacity
1242,27070,Whittlesea,remoteness,,,2026-01-07,False,False,Requires separately dated source; activation is not receipt,,capacity
1242,27070,Whittlesea,prior_funding_receipt_experience,,,2026-01-07,False,False,Requires separately dated source; activation is not receipt,,capacity
1037,27170,Wodonga,cash_cover_months,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27170,Wodonga,current_ratio,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27170,Wodonga,operating_ratio_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27170,Wodonga,own_source_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27170,Wodonga,grants_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27170,Wodonga,debt_service_cover,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27170,Wodonga,debt_service_ratio_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27170,Wodonga,population,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27170,Wodonga,road_km,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27170,Wodonga,prior_recorded_activation_events,2022-08-29,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,27170,Wodonga,prior_recorded_disaster_events,2022-08-29,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,27170,Wodonga,prior_recorded_C_events,2022-08-29,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,27170,Wodonga,prior_recorded_D_events,2022-08-29,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,27170,Wodonga,staffing_FTE,,,2022-10-06,False,False,Requires separately dated source; activation is not receipt,,capacity
1037,27170,Wodonga,remoteness,,,2022-10-06,False,False,Requires separately dated source; activation is not receipt,,capacity
1037,27170,Wodonga,prior_funding_receipt_experience,,,2022-10-06,False,False,Requires separately dated source; activation is not receipt,,capacity
1242,27170,Wodonga,cash_cover_months,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,27170,Wodonga,current_ratio,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,27170,Wodonga,operating_ratio_pct,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,27170,Wodonga,own_source_pct,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,27170,Wodonga,grants_pct,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,27170,Wodonga,debt_service_cover,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,27170,Wodonga,debt_service_ratio_pct,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,27170,Wodonga,population,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,27170,Wodonga,road_km,,,2026-01-07,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1242,27170,Wodonga,prior_recorded_activation_events,2025-02-07,2026-08-11,2026-01-07,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1242,27170,Wodonga,prior_recorded_disaster_events,2025-02-07,2026-08-11,2026-01-07,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1242,27170,Wodonga,prior_recorded_C_events,2025-02-07,2026-08-11,2026-01-07,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1242,27170,Wodonga,prior_recorded_D_events,2025-02-07,2026-08-11,2026-01-07,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1242,27170,Wodonga,staffing_FTE,,,2026-01-07,False,False,Requires separately dated source; activation is not receipt,,capacity
1242,27170,Wodonga,remoteness,,,2026-01-07,False,False,Requires separately dated source; activation is not receipt,,capacity
1242,27170,Wodonga,prior_funding_receipt_experience,,,2026-01-07,False,False,Requires separately dated source; activation is not receipt,,capacity
1037,27260,Wyndham,cash_cover_months,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27260,Wyndham,current_ratio,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27260,Wyndham,operating_ratio_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27260,Wyndham,own_source_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27260,Wyndham,grants_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27260,Wyndham,debt_service_cover,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27260,Wyndham,debt_service_ratio_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27260,Wyndham,population,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27260,Wyndham,road_km,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27260,Wyndham,prior_recorded_activation_events,,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,27260,Wyndham,prior_recorded_disaster_events,,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,27260,Wyndham,prior_recorded_C_events,,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,27260,Wyndham,prior_recorded_D_events,,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,27260,Wyndham,staffing_FTE,,,2022-10-06,False,False,Requires separately dated source; activation is not receipt,,capacity
1037,27260,Wyndham,remoteness,,,2022-10-06,False,False,Requires separately dated source; activation is not receipt,,capacity
1037,27260,Wyndham,prior_funding_receipt_experience,,,2022-10-06,False,False,Requires separately dated source; activation is not receipt,,capacity
1037,27350,Yarra,cash_cover_months,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27350,Yarra,current_ratio,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27350,Yarra,operating_ratio_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27350,Yarra,own_source_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27350,Yarra,grants_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27350,Yarra,debt_service_cover,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27350,Yarra,debt_service_ratio_pct,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27350,Yarra,population,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27350,Yarra,road_km,,,2022-10-06,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1037,27350,Yarra,prior_recorded_activation_events,,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1037,27350,Yarra,prior_recorded_disaster_events,,2026-08-11,2022-10-06,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
