agrn,Location_code,Location_Name,STATE,council_key,disaster_start_date,feature,original_value,usable_value,unit,source_year,measurement_date,publication_date,lag_days,missingness_status,source_dataset,source_file,source_sheet,source_excel_row,retrospective_eligible,strict_ex_ante_certified,leakage_note,definition_status
1037,25620,Murrindindi,Victoria,,2022-10-06,own_source_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25620,Murrindindi,Victoria,,2022-10-06,grants_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25620,Murrindindi,Victoria,,2022-10-06,debt_service_cover,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25620,Murrindindi,Victoria,,2022-10-06,debt_service_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25620,Murrindindi,Victoria,,2022-10-06,population,,,persons,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25620,Murrindindi,Victoria,,2022-10-06,road_km,,,km,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25620,Murrindindi,Victoria,,2022-10-06,prior_recorded_activation_events,1.0,,events,snapshot 2026-08-11,2021-06-09,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1037,25620,Murrindindi,Victoria,,2022-10-06,prior_recorded_disaster_events,1.0,,events,snapshot 2026-08-11,2021-06-09,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1037,25620,Murrindindi,Victoria,,2022-10-06,prior_recorded_C_events,0.0,,events,snapshot 2026-08-11,2021-06-09,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1037,25620,Murrindindi,Victoria,,2022-10-06,prior_recorded_D_events,1.0,,events,snapshot 2026-08-11,2021-06-09,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1037,25620,Murrindindi,Victoria,,2022-10-06,staffing_FTE,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1037,25620,Murrindindi,Victoria,,2022-10-06,remoteness,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1037,25620,Murrindindi,Victoria,,2022-10-06,prior_funding_receipt_experience,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1242,25620,Murrindindi,Victoria,,2026-01-07,cash_cover_months,,,months,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1242,25620,Murrindindi,Victoria,,2026-01-07,current_ratio,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1242,25620,Murrindindi,Victoria,,2026-01-07,operating_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1242,25620,Murrindindi,Victoria,,2026-01-07,own_source_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1242,25620,Murrindindi,Victoria,,2026-01-07,grants_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1242,25620,Murrindindi,Victoria,,2026-01-07,debt_service_cover,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1242,25620,Murrindindi,Victoria,,2026-01-07,debt_service_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1242,25620,Murrindindi,Victoria,,2026-01-07,population,,,persons,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1242,25620,Murrindindi,Victoria,,2026-01-07,road_km,,,km,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1242,25620,Murrindindi,Victoria,,2026-01-07,prior_recorded_activation_events,9.0,,events,snapshot 2026-08-11,2025-08-29,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1242,25620,Murrindindi,Victoria,,2026-01-07,prior_recorded_disaster_events,9.0,,events,snapshot 2026-08-11,2025-08-29,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1242,25620,Murrindindi,Victoria,,2026-01-07,prior_recorded_C_events,1.0,,events,snapshot 2026-08-11,2025-08-29,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1242,25620,Murrindindi,Victoria,,2026-01-07,prior_recorded_D_events,4.0,,events,snapshot 2026-08-11,2025-08-29,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1242,25620,Murrindindi,Victoria,,2026-01-07,staffing_FTE,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1242,25620,Murrindindi,Victoria,,2026-01-07,remoteness,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1242,25620,Murrindindi,Victoria,,2026-01-07,prior_funding_receipt_experience,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1037,25710,Nillumbik,Victoria,,2022-10-06,cash_cover_months,,,months,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25710,Nillumbik,Victoria,,2022-10-06,current_ratio,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25710,Nillumbik,Victoria,,2022-10-06,operating_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25710,Nillumbik,Victoria,,2022-10-06,own_source_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25710,Nillumbik,Victoria,,2022-10-06,grants_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25710,Nillumbik,Victoria,,2022-10-06,debt_service_cover,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25710,Nillumbik,Victoria,,2022-10-06,debt_service_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25710,Nillumbik,Victoria,,2022-10-06,population,,,persons,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25710,Nillumbik,Victoria,,2022-10-06,road_km,,,km,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25710,Nillumbik,Victoria,,2022-10-06,prior_recorded_activation_events,3.0,,events,snapshot 2026-08-11,2021-10-29,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1037,25710,Nillumbik,Victoria,,2022-10-06,prior_recorded_disaster_events,3.0,,events,snapshot 2026-08-11,2021-10-29,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1037,25710,Nillumbik,Victoria,,2022-10-06,prior_recorded_C_events,0.0,,events,snapshot 2026-08-11,2021-10-29,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1037,25710,Nillumbik,Victoria,,2022-10-06,prior_recorded_D_events,2.0,,events,snapshot 2026-08-11,2021-10-29,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1037,25710,Nillumbik,Victoria,,2022-10-06,staffing_FTE,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1037,25710,Nillumbik,Victoria,,2022-10-06,remoteness,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1037,25710,Nillumbik,Victoria,,2022-10-06,prior_funding_receipt_experience,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1037,25810,Northern Grampians,Victoria,,2022-10-06,cash_cover_months,,,months,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25810,Northern Grampians,Victoria,,2022-10-06,current_ratio,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25810,Northern Grampians,Victoria,,2022-10-06,operating_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25810,Northern Grampians,Victoria,,2022-10-06,own_source_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25810,Northern Grampians,Victoria,,2022-10-06,grants_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25810,Northern Grampians,Victoria,,2022-10-06,debt_service_cover,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25810,Northern Grampians,Victoria,,2022-10-06,debt_service_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25810,Northern Grampians,Victoria,,2022-10-06,population,,,persons,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25810,Northern Grampians,Victoria,,2022-10-06,road_km,,,km,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1037,25810,Northern Grampians,Victoria,,2022-10-06,prior_recorded_activation_events,1.0,,events,snapshot 2026-08-11,2021-10-29,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1037,25810,Northern Grampians,Victoria,,2022-10-06,prior_recorded_disaster_events,1.0,,events,snapshot 2026-08-11,2021-10-29,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1037,25810,Northern Grampians,Victoria,,2022-10-06,prior_recorded_C_events,0.0,,events,snapshot 2026-08-11,2021-10-29,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1037,25810,Northern Grampians,Victoria,,2022-10-06,prior_recorded_D_events,0.0,,events,snapshot 2026-08-11,2021-10-29,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1037,25810,Northern Grampians,Victoria,,2022-10-06,staffing_FTE,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1037,25810,Northern Grampians,Victoria,,2022-10-06,remoteness,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1037,25810,Northern Grampians,Victoria,,2022-10-06,prior_funding_receipt_experience,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1166,25810,Northern Grampians,Victoria,,2024-12-16,cash_cover_months,,,months,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1166,25810,Northern Grampians,Victoria,,2024-12-16,current_ratio,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1166,25810,Northern Grampians,Victoria,,2024-12-16,operating_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1166,25810,Northern Grampians,Victoria,,2024-12-16,own_source_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1166,25810,Northern Grampians,Victoria,,2024-12-16,grants_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1166,25810,Northern Grampians,Victoria,,2024-12-16,debt_service_cover,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1166,25810,Northern Grampians,Victoria,,2024-12-16,debt_service_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1166,25810,Northern Grampians,Victoria,,2024-12-16,population,,,persons,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1166,25810,Northern Grampians,Victoria,,2024-12-16,road_km,,,km,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1166,25810,Northern Grampians,Victoria,,2024-12-16,prior_recorded_activation_events,4.0,,events,snapshot 2026-08-11,2024-02-13,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1166,25810,Northern Grampians,Victoria,,2024-12-16,prior_recorded_disaster_events,4.0,,events,snapshot 2026-08-11,2024-02-13,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1166,25810,Northern Grampians,Victoria,,2024-12-16,prior_recorded_C_events,1.0,,events,snapshot 2026-08-11,2024-02-13,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1166,25810,Northern Grampians,Victoria,,2024-12-16,prior_recorded_D_events,3.0,,events,snapshot 2026-08-11,2024-02-13,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1166,25810,Northern Grampians,Victoria,,2024-12-16,staffing_FTE,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1166,25810,Northern Grampians,Victoria,,2024-12-16,remoteness,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1166,25810,Northern Grampians,Victoria,,2024-12-16,prior_funding_receipt_experience,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1242,25810,Northern Grampians,Victoria,,2026-01-07,cash_cover_months,,,months,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1242,25810,Northern Grampians,Victoria,,2026-01-07,current_ratio,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1242,25810,Northern Grampians,Victoria,,2026-01-07,operating_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1242,25810,Northern Grampians,Victoria,,2026-01-07,own_source_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1242,25810,Northern Grampians,Victoria,,2026-01-07,grants_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1242,25810,Northern Grampians,Victoria,,2026-01-07,debt_service_cover,,,multiple,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1242,25810,Northern Grampians,Victoria,,2026-01-07,debt_service_ratio_pct,,,percent,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1242,25810,Northern Grampians,Victoria,,2026-01-07,population,,,persons,,,,,OUTSIDE_FISCAL_PANEL,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,,,,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
