council_key,year_start,variable,raw_value,normalized_value,normalization_factor,source_status,source_file,source_sheet,source_cell,source_header,source_url,source_sha256,release_date,current_vintage_availability,retrieved_date
temora,2016,actual_maintenance_aud,3162,3162000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,CR112,Actual Asset Maintenance Expenditure 2016/17 ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
temora,2016,required_maintenance_aud,2720,2720000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,CS112,Required Asset Maintenance Expenditure 2016/17 ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
temora,2016,maintenance_reported_pct,116.25,116.25,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,CT112,Asset Maintenance Ratio (%),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
temora,2016,total_revenue_including_capital_aud,23429,23429000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AN112,"Total Revenue from Continuing Operations 2016/17 ($,000)",https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
temora,2016,total_expenses_aud,17945,17945000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AM112,Total Expenses from Continuing Operations 2016/17 ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
temora,2016,result_before_capital_aud,,,,column_unavailable,time-series-data-2016-17.xls,2016-17 DATA,,,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
temora,2016,residential_rates_aud,1309,1309000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AO112,Total Residential Rating Revenue 2016/17 ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
temora,2016,farmland_rates_aud,1793,1793000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AR112,Total Farmland Rates Revenue ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
temora,2016,business_rates_aud,469,469000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AU112,Total Business Rates Revenue ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
temora,2016,mining_rates_aud,0,0.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AX112,Total Mining Rates Revenue ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
temora,2016,population,6236,6236.0,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,F112,Population,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
temora,2016,area_km2,2802,2802.0,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,E112,Council Area (km2),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
temora,2016,road_reported_km,1334.6999999999998,1334.6999999999998,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,CK112,Total Road Length (including local & regional roads) (km),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tenterfield,2016,operating_ratio_pct,15.71,15.71,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AE113,Operating Performance Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tenterfield,2016,cash_cover_reported_months,12.575099999999999,12.575099999999999,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AL113,Cash Expense Cover Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tenterfield,2016,current_ratio,4.4667,4.4667,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AF113,Unrestricted Current Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tenterfield,2016,own_source_pct,45.28,45.28,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AG113,% Own Source Revenue,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tenterfield,2016,grants_pct,54.71771075019335,54.71771075019335,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AH113,% Grants & Contributions Revenue,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tenterfield,2016,debt_service_cover,11.760299999999999,11.760299999999999,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AJ113,Debt Service Cover Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tenterfield,2016,debt_service_ratio_pct,3.8041466123657908,3.8041466123657908,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AK113,Debt Service Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tenterfield,2016,actual_maintenance_aud,6317,6317000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,CR113,Actual Asset Maintenance Expenditure 2016/17 ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tenterfield,2016,required_maintenance_aud,6239,6239000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,CS113,Required Asset Maintenance Expenditure 2016/17 ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tenterfield,2016,maintenance_reported_pct,101.25,101.25,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,CT113,Asset Maintenance Ratio (%),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tenterfield,2016,total_revenue_including_capital_aud,25860,25860000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AN113,"Total Revenue from Continuing Operations 2016/17 ($,000)",https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tenterfield,2016,total_expenses_aud,18441,18441000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AM113,Total Expenses from Continuing Operations 2016/17 ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tenterfield,2016,result_before_capital_aud,,,,column_unavailable,time-series-data-2016-17.xls,2016-17 DATA,,,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tenterfield,2016,residential_rates_aud,1637,1637000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AO113,Total Residential Rating Revenue 2016/17 ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tenterfield,2016,farmland_rates_aud,1901,1901000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AR113,Total Farmland Rates Revenue ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tenterfield,2016,business_rates_aud,250,250000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AU113,Total Business Rates Revenue ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tenterfield,2016,mining_rates_aud,9,9000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AX113,Total Mining Rates Revenue ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tenterfield,2016,population,6667,6667.0,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,F113,Population,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tenterfield,2016,area_km2,7322.8,7322.8,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,E113,Council Area (km2),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tenterfield,2016,road_reported_km,1689.1899999999998,1689.1899999999998,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,CK113,Total Road Length (including local & regional roads) (km),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tweed,2016,operating_ratio_pct,11.26,11.26,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AE114,Operating Performance Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tweed,2016,cash_cover_reported_months,20.659499999999998,20.659499999999998,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AL114,Cash Expense Cover Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tweed,2016,current_ratio,3.5221,3.5221,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AF114,Unrestricted Current Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tweed,2016,own_source_pct,74.4,74.4,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AG114,% Own Source Revenue,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tweed,2016,grants_pct,25.552295890649106,25.552295890649106,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AH114,% Grants & Contributions Revenue,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tweed,2016,debt_service_cover,3.6649000000000003,3.6649000000000003,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AJ114,Debt Service Cover Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tweed,2016,debt_service_ratio_pct,10.897871434221335,10.897871434221335,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AK114,Debt Service Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tweed,2016,actual_maintenance_aud,23535,23535000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,CR114,Actual Asset Maintenance Expenditure 2016/17 ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tweed,2016,required_maintenance_aud,25331,25331000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,CS114,Required Asset Maintenance Expenditure 2016/17 ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tweed,2016,maintenance_reported_pct,92.91,92.91,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,CT114,Asset Maintenance Ratio (%),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tweed,2016,total_revenue_including_capital_aud,230085,230085000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AN114,"Total Revenue from Continuing Operations 2016/17 ($,000)",https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tweed,2016,total_expenses_aud,186646,186646000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AM114,Total Expenses from Continuing Operations 2016/17 ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tweed,2016,result_before_capital_aud,,,,column_unavailable,time-series-data-2016-17.xls,2016-17 DATA,,,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tweed,2016,residential_rates_aud,48447,48447000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AO114,Total Residential Rating Revenue 2016/17 ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tweed,2016,farmland_rates_aud,2994,2994000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AR114,Total Farmland Rates Revenue ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tweed,2016,business_rates_aud,4921,4921000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AU114,Total Business Rates Revenue ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tweed,2016,mining_rates_aud,0,0.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AX114,Total Mining Rates Revenue ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tweed,2016,population,93458,93458.0,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,F114,Population,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tweed,2016,area_km2,1307.7,1307.7,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,E114,Council Area (km2),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
tweed,2016,road_reported_km,1253,1253.0,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,CK114,Total Road Length (including local & regional roads) (km),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
upperhunter,2016,operating_ratio_pct,9.86,9.86,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AE115,Operating Performance Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
upperhunter,2016,cash_cover_reported_months,10.1461,10.1461,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AL115,Cash Expense Cover Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
upperhunter,2016,current_ratio,2.9753,2.9753,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AF115,Unrestricted Current Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
upperhunter,2016,own_source_pct,66.61,66.61,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AG115,% Own Source Revenue,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
upperhunter,2016,grants_pct,33.37869277029103,33.37869277029103,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AH115,% Grants & Contributions Revenue,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
upperhunter,2016,debt_service_cover,7.1722,7.1722,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AJ115,Debt Service Cover Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
upperhunter,2016,debt_service_ratio_pct,4.15408031846388,4.15408031846388,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AK115,Debt Service Ratio,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
upperhunter,2016,actual_maintenance_aud,7553,7553000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,CR115,Actual Asset Maintenance Expenditure 2016/17 ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
upperhunter,2016,required_maintenance_aud,7782,7782000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,CS115,Required Asset Maintenance Expenditure 2016/17 ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
upperhunter,2016,maintenance_reported_pct,97.06,97.06,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,CT115,Asset Maintenance Ratio (%),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
upperhunter,2016,total_revenue_including_capital_aud,45562,45562000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AN115,"Total Revenue from Continuing Operations 2016/17 ($,000)",https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
upperhunter,2016,total_expenses_aud,39204,39204000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AM115,Total Expenses from Continuing Operations 2016/17 ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
upperhunter,2016,result_before_capital_aud,,,,column_unavailable,time-series-data-2016-17.xls,2016-17 DATA,,,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
upperhunter,2016,residential_rates_aud,3897,3897000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AO115,Total Residential Rating Revenue 2016/17 ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
upperhunter,2016,farmland_rates_aud,5445,5445000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AR115,Total Farmland Rates Revenue ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
upperhunter,2016,business_rates_aud,596,596000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AU115,Total Business Rates Revenue ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
upperhunter,2016,mining_rates_aud,88,88000.0,1000.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,AX115,Total Mining Rates Revenue ($'000),https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
upperhunter,2016,population,14409,14409.0,1.0,observed_numeric,time-series-data-2016-17.xls,2016-17 DATA,F115,Population,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2016-17.xls,42a1b4c0782f2a62c22c4ab030cedace8c0fe8420d587fc3b4fdc9e4cbb430f7,,Historical first-release values not certified from current archive,2026-09-18
