council_key,council_name,year_start,financial_year,period_start,period_end,reporting_months,reporting_period_evidence,source_file,source_sheet,source_excel_row,historical_extension,operating_ratio_pct,cash_cover_reported_months,current_ratio,own_source_pct,grants_pct,debt_service_cover,debt_service_ratio_pct,actual_maintenance_aud,required_maintenance_aud,maintenance_reported_pct,total_revenue_including_capital_aud,total_expenses_aud,result_before_capital_aud,residential_rates_aud,farmland_rates_aud,business_rates_aud,mining_rates_aud,population,area_km2,road_reported_km,cash_cover_months,cash_definition_status,operating_definition_regime,debt_service_cover_requires_review,road_scope,road_km,maintenance_gap_aud,maintenance_calculated_pct,maintenance_difference_pp,maintenance_conflict,maintenance_ratio_pct,maintenance_basis,fesm_burned_ha,fesm_burned_pct_raw,fesm_extent_only_ha,fesm_min_fire_size_ha_exclusive,fesm_source_file,fesm_excel_total_row,fesm_status,boundary_change_flag,boundary_compatibility,physical_flood_status,verified_zero_all_disaster_exposure,bushfire_declared_event_count,bushfire_agrns,bushfire_declaration_status,flood_declared_event_count,flood_agrns,flood_declaration_status,all_declared_event_count,all_declaration_status,source_list_disagreement_count,open_ended_onset_event_count,known_prior_year_carryover_count,prior_fy_declared_event_count,direct_infrastructure_damage_documented,direct_infrastructure_evidence_ids,exposure_coverage_status,rates_annual_charges_aud,user_charges_fees_aud,other_revenue_aud,operating_grants_aud,capital_grants_aud,interest_investment_aud,employee_cost_aud,materials_services_aud,borrowing_cost_aud,depreciation_impairment_aud,other_expense_aud,statement_total_revenue_aud,statement_total_expenses_aud,operating_revenue_ex_capital_aud,candidate_only,strict_asof_predictor_panel
newcastle,Newcastle,2018,2018-19,2018-07-01,2019-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2018-2019.xlsx,2018_19_Councils,89,False,2.11,5.35,2.24,85.86,14.14,6.83,2.1778590414500036,26033000.0,29540000.0,88.13,332815000.0,295000000.0,,93220000.0,21000.0,54140000.0,,164104,186.8,764.5,5.35,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,local_regional,764.5,-3507000.0,88.12796208530806,-0.0020379146919395907,False,88.12796208530806,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",120.98,0.56,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,427.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1.0,866,listed_event_onset,0.0,,no_listed_event_onset_not_physical_zero,1.0,listed_event_onset,0.0,1.0,0.0,0.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
newcastle,Newcastle,2019,2019-20,2019-07-01,2020-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2019-2020.xlsx,Councils,89,False,2.4,5.85,2.09,86.8,13.200000000000003,5.2,4.037703808854159,29775000.0,24382000.0,122.12,326321000.0,293189000.0,8115000.0,102794000.0,22000.0,56482000.0,,165571,186.8,871.29,5.85,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,local_regional,871.29,5393000.0,122.11877614633747,-0.0012238536625375218,False,122.11877614633747,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,427.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,1.0,898,listed_event_onset,1.0,listed_event_onset,0.0,1.0,0.0,1.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
newcastle,Newcastle,2020,2020-21,2020-07-01,2021-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2020-2021.xlsx,Councils,89,False,-8.11,6.62,2.23,86.35,13.512100717438482,3.16,3.854193631892312,30384000.0,25110000.0,121.0,340517000.0,344867000.0,-32462000.0,106202000.0,22000.0,59366000.0,0.0,167363,186.8,864.9739999999999,6.62,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,local_regional,864.9739999999999,5274000.0,121.00358422939068,0.0035842293906824807,False,121.00358422939068,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,427.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,2.0,922|960,listed_event_onset,2.0,listed_event_onset,0.0,2.0,0.0,1.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
newcastle,Newcastle,2021,2021-22,2021-07-01,2022-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2021-22.xlsx,Councils,89,False,-0.64,6.0499,1.9496,86.23,13.728018823635878,4.9967,3.667064083457526,29353000.0,23670000.0,124.01,353598000.0,348967000.0,-12467000.0,107625000.0,22000.0,62196000.0,0.0,169317,186.7,864.9799999999999,6.0499,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,local_regional,864.9799999999999,5683000.0,124.00929446556823,-0.000705534431773458,False,124.00929446556823,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,427.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,2.0,1012|1025,listed_event_onset,2.0,listed_event_onset,0.0,2.0,0.0,2.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
newcastle,Newcastle,2022,2022-23,2022-07-01,2023-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2022-23.xlsx,Councils,88,False,3.69,6.4925,1.9886,85.79,14.081189239694385,3.3766,6.786923692314437,30292000.0,25324000.0,119.62,404561000.0,376487000.0,7834000.0,110952000.0,23000.0,63602000.0,,171528,186.7,880.92,6.4925,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,local_regional,880.92,4968000.0,119.61775390933502,-0.002246090664982603,False,119.61775390933502,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,512.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,0.0,,no_listed_event_onset_not_physical_zero,0.0,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
newcastle,Newcastle,2023,2023-24,2023-07-01,2024-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2023-24.xlsx,Councils ,88,False,3.18,5.9873,2.0922,84.55,15.276269322458793,7.5591,2.9338375664010625,35216000.0,35734000.0,98.55,439191000.0,388613000.0,4199000.0,115583000.0,21000.0,65973000.0,0.0,176860,186.7,888.6899999999999,5.9873,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,local_regional,888.6899999999999,-518000.0,98.55040017910113,0.00040017910113476773,False,98.55040017910113,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,512.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,0.0,,no_listed_event_onset_not_physical_zero,0.0,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
newcastle,Newcastle,2024,2024-25,2024-07-01,2025-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2024-2025.xlsx,Councils ,88,False,,,,,22.26734069784731,,,39429000.0,39790000.0,99.09,497702000.0,399363000.0,8736000.0,122329000.0,22000.0,67882000.0,0.0,176860,186.7,811.9100000000001,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Six fiscal ratios not collected by OLG,False,local_regional,811.9100000000001,-361000.0,99.09273686855994,0.0027368685599356013,False,99.09273686855994,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,1.0,1212,listed_event_onset,2.0,listed_event_onset,0.0,2.0,0.0,0.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
northsydney,North Sydney,2012,2012-13,2012-07-01,2013-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-1994-2015.xls,2012-13 DATA,103,True,-0.86,0.5187,2.3403,69.46,6.953832054072631,0.0,,14262000.0,21285000.0,67.0,104748000.0,86324000.0,,17011000.0,,11097000.0,,67722,,152.5,,Earlier measure excludes term deposits and uses different expense denominator; not converted,Early OLG/TCorp definitions; revaluation exclusions described,True,local_regional_state,,-7023000.0,67.00493305144468,0.004933051444680814,False,67.00493305144468,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
northsydney,North Sydney,2013,2013-14,2013-07-01,2014-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-1994-2015.xls,2013-14 DATA,104,True,-0.58,11.1071,2.2498,85.05,12.376307664139418,0.0,0.0,12898000.0,12363000.0,104.0,120157000.0,93414000.0,,,0.0,12668000.0,0.0,69248,,152.5,11.1071,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Early OLG/TCorp definitions; revaluation exclusions described,True,local_regional_state,,535000.0,104.32742861764943,0.32742861764943143,False,104.32742861764943,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
northsydney,North Sydney,2014,2014-15,2014-07-01,2015-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2014-15_1.xls,2014-15 Time Series Data,105,True,1.96,12.271600000000001,4.9452,81.81,18.189999999999998,0.0,0.0,5111000.0,4598000.0,111.16,116219000.0,93644000.0,,22424000.0,,13605000.0,,71025,10.5,152.5,12.271600000000001,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,True,local_regional_state,,513000.0,111.15702479338843,-0.00297520661156625,False,111.15702479338843,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
northsydney,North Sydney,2015,2015-16,2015-07-01,2016-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2015-16.xls,2015-16 DATA,75,True,1.46,8.02,3.3,63.67,36.33,62.39,0.27578928503868017,9207000.0,8621000.0,106.8,160796000.0,99236000.0,,24798000.0,,13504000.0,,72618,10.5,152.5,8.02,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,local_regional_state,,586000.0,106.79735529520937,-0.0026447047906259513,False,106.79735529520937,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
northsydney,North Sydney,2016,2016-17,2016-07-01,2017-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2016-17.xls,2016-17 DATA,90,True,7.66,7.8257,3.5106,80.31,18.850783046353648,84.31459999999998,0.2762228807668386,8693000.0,8734000.0,99.53,133517000.0,106152000.0,,26333000.0,0.0,14073000.0,0.0,72037,10.5,152.5,7.8257,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,local_regional,152.5,-41000.0,99.53057018548202,0.0005701854820188146,False,99.53057018548202,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
northsydney,North Sydney,2017,2017-18,2017-07-01,2018-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2017-2018.xls,2017-18 DATA (Final),90,False,7.08,6.69,2.2,89.35,10.650877850822472,91.17,0.2637278189185413,9183000.0,8509000.0,107.92,114501000.0,106407000.0,,25937000.0,,16943000.0,,73032,10.5,152.5,6.69,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,local_regional,152.5,674000.0,107.92102479727347,0.0010247972734731547,False,107.92102479727347,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,432.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,0.0,,no_listed_event_onset_not_physical_zero,0.0,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
northsydney,North Sydney,2018,2018-19,2018-07-01,2019-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2018-2019.xlsx,2018_19_Councils,90,False,3.34,8.74,3.45,83.98,16.019999999999996,27.62,0.8150390042201288,9934000.0,10418000.0,95.35,133159000.0,113372000.0,,26574000.0,,18253000.0,,74172,10.5,152.5,8.74,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,local_regional,152.5,-484000.0,95.35419466308312,0.0041946630831262155,False,95.35419466308312,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,432.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,0.0,,no_listed_event_onset_not_physical_zero,0.0,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
northsydney,North Sydney,2019,2019-20,2019-07-01,2020-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2019-2020.xlsx,Councils,90,False,-6.76,9.5,2.82,89.8,10.200000000000003,15.11,1.266703786191537,10044000.0,10254000.0,97.95,121317000.0,122711000.0,-7772000.0,30157000.0,,17439000.0,,75021,10.5,152.5,9.5,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,local_regional,152.5,-210000.0,97.95201872440023,0.0020187244002300986,False,97.95201872440023,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,432.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,1.0,898,listed_event_onset,1.0,listed_event_onset,0.0,1.0,0.0,0.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
northsydney,North Sydney,2020,2020-21,2020-07-01,2021-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2020-2021.xlsx,Councils,90,False,1.38,11.55,2.82,79.2,20.663332822577274,19.39,1.2293351795876324,10125000.0,9871000.0,102.57,143578000.0,119866000.0,-507000.0,32147000.0,0.0,18331000.0,0.0,75094,10.5,152.5,11.55,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,local_regional,152.5,254000.0,102.5731942052477,0.003194205247709192,False,102.5731942052477,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,432.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,0.0,,no_listed_event_onset_not_physical_zero,0.0,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
northsydney,North Sydney,2021,2021-22,2021-07-01,2022-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2021-22.xlsx,Councils,90,False,4.15,15.3947,2.7054,80.51,19.106221729834242,17.3844,1.4231113967292959,7686000.0,8666000.0,88.69,141713000.0,118243000.0,2792000.0,35651000.0,0.0,19286000.0,0.0,69460,10.5,152.5,15.3947,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,local_regional,152.5,-980000.0,88.69143780290791,0.0014378029079153976,False,88.69143780290791,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,432.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,0.0,,no_listed_event_onset_not_physical_zero,0.0,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
northsydney,North Sydney,2022,2022-23,2022-07-01,2023-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2022-23.xlsx,Councils,89,False,1.33,14.2816,2.7199,78.9,21.102545897149813,8.1138,2.951102739188447,9617000.0,8878000.0,108.32,157744000.0,133271000.0,-2280000.0,36177000.0,,19736000.0,,69341,10.5,152.5,14.2816,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,local_regional,152.5,739000.0,108.32394683487271,0.003946834872721183,False,108.32394683487271,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,518.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,0.0,,no_listed_event_onset_not_physical_zero,0.0,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
northsydney,North Sydney,2023,2023-24,2023-07-01,2024-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2023-24.xlsx,Councils ,89,False,-0.02,11.8436,2.4244,85.36,14.60071081453543,7.8963,2.858423687989606,8961000.0,9085000.0,98.64,151657000.0,138604000.0,-3637000.0,36366000.0,0.0,22017000.0,0.0,72909,10.5,152.5,11.8436,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,local_regional,152.5,-124000.0,98.63511282333516,-0.0048871766648375115,False,98.63511282333516,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,518.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,0.0,,no_listed_event_onset_not_physical_zero,0.0,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
northsydney,North Sydney,2024,2024-25,2024-07-01,2025-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2024-2025.xlsx,Councils ,89,False,,,,,12.14775520765946,,,9299000.0,9785000.0,95.03,154580000.0,139403000.0,1268000.0,38624000.0,0.0,21958000.0,0.0,72909,10.5,152.5,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Six fiscal ratios not collected by OLG,False,local_regional,152.5,-486000.0,95.03321410321921,0.0032141032192072316,False,95.03321410321921,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,0.0,,no_listed_event_onset_not_physical_zero,0.0,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
oberon,Oberon,2012,2012-13,2012-07-01,2013-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-1994-2015.xls,2012-13 DATA,104,True,10.61,7.2601,7.6166,50.12,38.926477221470456,21.3292,,1779000.0,1931925.0,92.08,15519000.0,12965000.0,,978000.0,1499000.0,0.0,,5214,,951.655,,Earlier measure excludes term deposits and uses different expense denominator; not converted,Early OLG/TCorp definitions; revaluation exclusions described,False,local_regional_state,,-152925.0,92.08432004347995,0.004320043479950186,False,92.08432004347995,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
oberon,Oberon,2013,2013-14,2013-07-01,2014-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-1994-2015.xls,2013-14 DATA,105,True,0.89,7.3829,7.5675,72.05,27.135013560891714,27.7879,0.80881826640899,2019609.82,1985660.0,102.00000000000001,15117000.0,13846000.0,,,1548000.0,170000.0,0.0,5270,,951.655,7.3829,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Early OLG/TCorp definitions; revaluation exclusions described,False,local_regional_state,,33949.820000000065,101.70974990683199,-0.2902500931680265,False,101.70974990683199,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
oberon,Oberon,2014,2014-15,2014-07-01,2015-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2014-15_1.xls,2014-15 Time Series Data,106,True,-0.27,9.1748,4.4374,63.99,36.01,24.06,1.0867104369481548,1762000.0,2064000.0,85.37,14114000.0,13287000.0,,1461000.0,1567000.0,168000.0,,5327,3626.9,951.66,9.1748,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,local_regional_state,,-302000.0,85.36821705426357,-0.0017829457364371137,False,85.36821705426357,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
oberon,Oberon,2015,2015-16,2015-07-01,2016-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2015-16.xls,2015-16 DATA,76,True,20.55,12.61,3.46,61.99,38.01,12.49,3.1834481145428652,6993321.0,2362000.0,296.08,17579103.38,13593890.89,,1622391.0,1691000.0,180619.0,,5318,3626.9,953.66,12.61,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,local_regional_state,,4631321.0,296.07624894157493,-0.0037510584250526335,False,296.07624894157493,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
oberon,Oberon,2016,2016-17,2016-07-01,2017-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2016-17.xls,2016-17 DATA,92,True,20.86,11.7852,4.5859,63.79,36.125904443071924,12.0974,3.2592869085650475,2310000.0,2464000.0,93.78,19453000.0,15019000.0,,1713000.0,1776000.0,191000.0,0.0,5399,3625.1,938.28,11.7852,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,local_regional,938.28,-154000.0,93.75,-0.030000000000001137,False,93.75,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",,,,,,,,,,,,,,,,,,,,,,,,,,not_extended_unknown,,,,,,,,,,,,,,,True,False
oberon,Oberon,2017,2017-18,2017-07-01,2018-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2017-2018.xls,2017-18 DATA (Final),92,False,21.77,14.49,6.69,64.06,35.94264494716454,12.36,3.2833575151808265,1763000.0,2908000.0,60.63,18609000.0,14558000.0,,1712000.0,1875000.0,384000.0,,5382,3625.0,940.29,14.49,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,local_regional,940.29,-1145000.0,60.62585969738652,-0.004140302613485858,False,60.62585969738652,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,442.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,0.0,,no_listed_event_onset_not_physical_zero,0.0,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
oberon,Oberon,2018,2018-19,2018-07-01,2019-06-30,12,"OLG annual reporting-year header; continuing-entity screen, individual opinion not certified for all rows",time-series-data-2018-2019.xlsx,2018_19_Councils,92,False,9.75,14.49,4.41,61.52,38.48,9.58,3.230934440788566,2353978.49,2777000.0,84.77,21658264.889999997,17062346.53,,1572000.0,2148294.7,300178.79000000004,,5408,3625.0,967.0,14.49,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,local_regional,967.0,-423021.5099999998,84.7669603889089,-0.003039611091097072,False,84.7669603889089,"Council-estimated requirement; early special schedules unaudited, not a harmonised engineering need",0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,442.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0.0,,no_listed_event_onset_not_physical_zero,0.0,,no_listed_event_onset_not_physical_zero,0.0,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,,,inherited_V1_scope_and_flags,,,,,,,,,,,,,,,True,False
