council_key,prior_year,event_year,target_year,forecast_cutoff,fiscal_pair_available,cash_pair_available,maintenance_pair_available,event_exposure_values_available,fiscal_and_exposure_candidate,strict_ex_ante_ready,prior_financial_vintage_verified,exposure_publication_date_verified,reason
lakemacquarie,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lakemacquarie,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lakemacquarie,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lakemacquarie,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lakemacquarie,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lakemacquarie,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lanecove,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lanecove,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lanecove,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lanecove,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lanecove,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lanecove,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lanecove,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lanecove,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lanecove,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lanecove,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lanecove,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
leeton,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
leeton,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
leeton,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
leeton,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
leeton,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
leeton,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
leeton,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
leeton,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
leeton,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
leeton,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
leeton,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lismore,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lismore,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lismore,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lismore,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lismore,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lismore,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lismore,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lismore,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lismore,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lismore,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lismore,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lithgow,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lithgow,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lithgow,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lithgow,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lithgow,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lithgow,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lithgow,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lithgow,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lithgow,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lithgow,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lithgow,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpool,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpool,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpool,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpool,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpool,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpool,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpool,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpool,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpool,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpool,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpool,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpoolplains,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpoolplains,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpoolplains,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpoolplains,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpoolplains,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpoolplains,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpoolplains,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpoolplains,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpoolplains,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpoolplains,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
liverpoolplains,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lockhart,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lockhart,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lockhart,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lockhart,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lockhart,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lockhart,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lockhart,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lockhart,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lockhart,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lockhart,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
lockhart,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
maitland,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
maitland,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
maitland,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
maitland,2015,2016,2017,2017-07-01,False,False,False,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
maitland,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
maitland,2017,2018,2019,2019-07-01,False,False,False,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
maitland,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
maitland,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
maitland,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
maitland,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
maitland,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
midwestern,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
midwestern,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
midwestern,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
midwestern,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
midwestern,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
midwestern,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
midwestern,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
midwestern,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
midwestern,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
midwestern,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
midwestern,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
moreeplains,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
moreeplains,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
moreeplains,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
moreeplains,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
moreeplains,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
moreeplains,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
moreeplains,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
moreeplains,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
moreeplains,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
moreeplains,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
moreeplains,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
mosman,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
mosman,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
mosman,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
mosman,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
mosman,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
mosman,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
mosman,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
mosman,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
mosman,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
mosman,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
mosman,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
muswellbrook,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
muswellbrook,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
muswellbrook,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
muswellbrook,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
muswellbrook,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
muswellbrook,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
muswellbrook,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
muswellbrook,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
muswellbrook,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
muswellbrook,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
muswellbrook,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
nambuccavalley,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
nambuccavalley,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
nambuccavalley,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
nambuccavalley,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
nambuccavalley,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
nambuccavalley,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
nambuccavalley,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
nambuccavalley,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
nambuccavalley,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
nambuccavalley,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
nambuccavalley,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrabri,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrabri,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrabri,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrabri,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrabri,2016,2017,2018,2018-07-01,True,True,False,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrabri,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrabri,2018,2019,2020,2020-07-01,True,True,False,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrabri,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrabri,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrabri,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrabri,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrandera,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrandera,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrandera,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrandera,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrandera,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrandera,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrandera,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrandera,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrandera,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrandera,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narrandera,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narromine,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narromine,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narromine,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narromine,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narromine,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narromine,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narromine,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
narromine,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
