council_key,year_start,financial_year,component,raw_value,source_unit,value_aud,source_id,source_url,source_location,source_header,report_vintage,definition_caveat,evidence_type,authorised_for_issue_date,exact_publication_date
albury,2013,2013-14,impairment,16.0,AUD thousands,16000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",impairment,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2012,2012-13,impairment,55.0,AUD thousands,55000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",impairment,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2013,2013-14,depreciation_impairment,25370.0,AUD thousands,25370000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",depreciation_impairment,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2012,2012-13,depreciation_impairment,25670.0,AUD thousands,25670000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",depreciation_impairment,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2013,2013-14,other_expense,14052.0,AUD thousands,14052000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",other_expense,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2012,2012-13,other_expense,14921.0,AUD thousands,14921000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",other_expense,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2013,2013-14,net_disposal_loss,1642.0,AUD thousands,1642000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",net_disposal_loss,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2012,2012-13,net_disposal_loss,191.0,AUD thousands,191000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",net_disposal_loss,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2013,2013-14,total_revenue_including_capital,121166.0,AUD thousands,121166000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",total_revenue_including_capital,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2012,2012-13,total_revenue_including_capital,108967.0,AUD thousands,108967000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",total_revenue_including_capital,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2013,2013-14,total_expenses,100676.0,AUD thousands,100676000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",total_expenses,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2012,2012-13,total_expenses,99587.0,AUD thousands,99587000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",total_expenses,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2013,2013-14,result_before_capital,1242.0,AUD thousands,1242000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",result_before_capital,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2012,2012-13,result_before_capital,-470.0,AUD thousands,-470000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",result_before_capital,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
