council_key,target_year,forecast_cutoff,measurement_year,variable,value,availability_status,verified_ex_ante,report_release_upper_bound,source_file,source_location,reason
muswellbrook,2020,2020-07-01,2019,fesm_burned_ha,85534.89,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
muswellbrook,2020,2020-07-01,2019,bushfire_declared_event_count,1.0,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
muswellbrook,2020,2020-07-01,2019,flood_declared_event_count,0.0,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
muswellbrook,2020,2020-07-01,2019,announced_target_fag_advance_pct,50.0,verified_dated_announcement,True,2020-05-27,https://www.olg.nsw.gov.au/sites/default/files/2026-01/grants-commission-circular-GC-149-2020-21-financial-assistance-grants–advance-payment.pdf,"GC149, p1","Applies to target entitlement paid in advance before target starts. Does NOT predict next target-end advance announcement, realised grant income or council damage."
muswellbrook,2021,2021-07-01,2019,operating_ratio_pct,12.38,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2019-2020.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,cash_cover_months,5.56,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2019-2020.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,current_ratio,0.98,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2019-2020.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,own_source_pct,74.3,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2019-2020.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,debt_service_cover,2.56,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2019-2020.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,debt_service_ratio_pct,15.224747966903493,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2019-2020.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,maintenance_ratio_pct,106.41025641025641,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2019-2020.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,population,16377.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2019-2020.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,road_km,621.27,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2019-2020.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,total_revenue_including_capital_aud,66372000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2019-2020.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,total_expenses_aud,49453000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2019-2020.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,residential_rates_aud,5178000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2019-2020.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,operating_grants_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,capital_grants_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,employee_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,materials_services_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,depreciation_impairment_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,rates_annual_charges_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,user_charges_fees_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,other_revenue_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,interest_investment_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,borrowing_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,other_expense_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,statement_total_revenue_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,statement_total_expenses_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,operating_revenue_ex_capital_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,result_before_capital_aud,6988000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2019-2020.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,required_maintenance_aud,6240000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2019-2020.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,actual_maintenance_aud,6640000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2019-2020.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,farmland_rates_aud,1422000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2019-2020.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,business_rates_aud,1531000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2019-2020.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,mining_rates_aud,10910000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2019-2020.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2019,grants_pct,25.700000000000003,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2019-2020.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2021,2021-07-01,2020,fesm_burned_ha,0.0,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
muswellbrook,2021,2021-07-01,2020,bushfire_declared_event_count,0.0,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
muswellbrook,2021,2021-07-01,2020,flood_declared_event_count,1.0,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
muswellbrook,2021,2021-07-01,2020,announced_target_fag_advance_pct,50.0,verified_dated_announcement,True,2021-06-09,https://www.olg.nsw.gov.au/sites/default/files/2026-01/council-circular-gc-150-2021-22-financial-assistance-grants–advance-payment.pdf,"GC150, p1","Applies to target entitlement paid in advance before target starts. Does NOT predict next target-end advance announcement, realised grant income or council damage."
muswellbrook,2022,2022-07-01,2020,operating_ratio_pct,9.96,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,cash_cover_months,7.98,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,current_ratio,2.17,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,own_source_pct,64.35,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,debt_service_cover,2.43,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,debt_service_ratio_pct,15.936551774260952,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,maintenance_ratio_pct,78.66837387964148,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,population,16355.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,road_km,621.27,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,total_revenue_including_capital_aud,75008000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,total_expenses_aud,54067000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,residential_rates_aud,5564000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,operating_grants_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,capital_grants_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,employee_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,materials_services_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,depreciation_impairment_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,rates_annual_charges_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,user_charges_fees_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,other_revenue_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,interest_investment_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,borrowing_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,other_expense_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,statement_total_revenue_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,statement_total_expenses_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,operating_revenue_ex_capital_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,result_before_capital_aud,970000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,required_maintenance_aud,7810000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,actual_maintenance_aud,6144000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,farmland_rates_aud,1202000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,business_rates_aud,1049000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,mining_rates_aud,11389000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2020,grants_pct,35.64553114334471,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2020-2021.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2022,2022-07-01,2021,fesm_burned_ha,0.0,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
muswellbrook,2022,2022-07-01,2021,bushfire_declared_event_count,0.0,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
muswellbrook,2022,2022-07-01,2021,flood_declared_event_count,3.0,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
muswellbrook,2022,2022-07-01,2021,announced_target_fag_advance_pct,75.0,verified_dated_announcement,True,2022-04-12,https://www.olg.nsw.gov.au/sites/default/files/2026-03/council-circular-gc-150-2022-23-financial-assistance-grants-advance-payment.pdf,"GC151, p1; filename incorrectly says150","Applies to target entitlement paid in advance before target starts. Does NOT predict next target-end advance announcement, realised grant income or council damage."
muswellbrook,2023,2023-07-01,2021,operating_ratio_pct,8.34,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,cash_cover_months,9.6512,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,current_ratio,1.9808,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,own_source_pct,63.53,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,debt_service_cover,3.1956,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,debt_service_ratio_pct,11.33654227696979,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,maintenance_ratio_pct,53.414847161572055,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,population,16463.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,road_km,607.8,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,total_revenue_including_capital_aud,83450000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,total_expenses_aud,58188000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,residential_rates_aud,6227000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,operating_grants_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,capital_grants_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,employee_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,materials_services_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,depreciation_impairment_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,rates_annual_charges_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,user_charges_fees_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,other_revenue_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,interest_investment_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,borrowing_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,other_expense_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,statement_total_revenue_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,statement_total_expenses_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,operating_revenue_ex_capital_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,result_before_capital_aud,8738000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,required_maintenance_aud,11450000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,actual_maintenance_aud,6116000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,farmland_rates_aud,1439000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,business_rates_aud,1728000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,mining_rates_aud,10216000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2021,grants_pct,32.556021569802276,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2021-22.xlsx,"Councils, row 84; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2023,2023-07-01,2022,fesm_burned_ha,106.41,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
muswellbrook,2023,2023-07-01,2022,bushfire_declared_event_count,0.0,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
muswellbrook,2023,2023-07-01,2022,flood_declared_event_count,1.0,exposure_product_publication_vintage_unverified,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
muswellbrook,2023,2023-07-01,2022,announced_target_fag_advance_pct,100.0,verified_dated_announcement,True,2023-06-28,https://www.olg.nsw.gov.au/sites/default/files/2026-01/grants-commission-circular-gc-152-2023-24-financial-assistance-grants-advance-payment.pdf,"GC152, p1","Applies to target entitlement paid in advance before target starts. Does NOT predict next target-end advance announcement, realised grant income or council damage."
muswellbrook,2024,2024-07-01,2022,operating_ratio_pct,9.48,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 83; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,cash_cover_months,9.9685,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 83; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
muswellbrook,2024,2024-07-01,2022,current_ratio,1.6569,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2022-23.xlsx,"Councils, row 83; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
