council_key,council_name,year_start,financial_year,historical_extension,exposure_provenance,fesm_burned_ha,fesm_burned_pct_raw,fesm_extent_only_ha,fesm_min_fire_size_ha_exclusive,fesm_status,fesm_sensor,fesm_boundary_vintage,fesm_area_method,fesm_source_file,fesm_source_member,fesm_excel_total_row,fesm_asof_forecast_status,declaration_inventory_status,declaration_regime,declaration_source_files,declaration_asof_forecast_status,physical_flood_status,flood_inundated_ha,verified_zero_all_disaster_exposure,bushfire_declared,bushfire_declared_event_count,bushfire_observed_event_count,bushfire_count_is_lower_bound,bushfire_declaration_status,bushfire_event_ids,bushfire_agrns,flood_declared,flood_declared_event_count,flood_observed_event_count,flood_count_is_lower_bound,flood_declaration_status,flood_event_ids,flood_agrns,all_declared,all_declared_event_count,all_observed_event_count,all_count_is_lower_bound,all_declaration_status,all_event_ids,all_agrns
liverpool,Liverpool,2016,2016-17,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat 8,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2016.pdf;raa_2017.pdf_checked_no_prior_FY_rows,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
liverpoolplains,Liverpool Plains,2012,2012-13,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2012.zip,cvmsre_NSWWildfire_20122013_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,complete_list_as_published_MPES_annual_report,NDRRA; agricultural-only assistance excluded,mpes_2012.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r07,,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r05,,1.0,2.0,2.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r05;mpes_2012_p23_r07,
liverpoolplains,Liverpool Plains,2013,2013-14,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2013.pdf;raa_2014.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2013_p11_r15,
liverpoolplains,Liverpool Plains,2014,2014-15,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2014.zip,cvmsre_NSWWildfire_20142015_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2014.pdf;raa_2015.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
liverpoolplains,Liverpool Plains,2015,2015-16,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2015.zip,cvmsre_NSWWildfire_20152016_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2015.pdf;raa_2016.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
liverpoolplains,Liverpool Plains,2016,2016-17,True,new_primary_source_historical_reconstruction,741.4310943597234,0.1460334727830041,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat 8,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2016.pdf;raa_2017.pdf_checked_no_prior_FY_rows,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
lockhart,Lockhart,2012,2012-13,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2012.zip,cvmsre_NSWWildfire_20122013_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,complete_list_as_published_MPES_annual_report,NDRRA; agricultural-only assistance excluded,mpes_2012.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r06,,0.0,0.0,0.0,False,no_listed_event_in_complete_published_list_not_physical_zero,,,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r06,
lockhart,Lockhart,2013,2013-14,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2013.pdf;raa_2014.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2013_p11_r20,,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2013_p11_r20,
lockhart,Lockhart,2014,2014-15,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2014.zip,cvmsre_NSWWildfire_20142015_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2014.pdf;raa_2015.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
lockhart,Lockhart,2015,2015-16,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2015.zip,cvmsre_NSWWildfire_20152016_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2015.pdf;raa_2016.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
lockhart,Lockhart,2016,2016-17,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat 8,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2016.pdf;raa_2017.pdf_checked_no_prior_FY_rows,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2016_p13_r05,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2016_p13_r05,
maitland,Maitland,2012,2012-13,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2012.zip,cvmsre_NSWWildfire_20122013_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,complete_list_as_published_MPES_annual_report,NDRRA; agricultural-only assistance excluded,mpes_2012.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,0.0,0.0,0.0,False,no_listed_event_in_complete_published_list_not_physical_zero,,,0.0,0.0,0.0,False,no_listed_event_in_complete_published_list_not_physical_zero,,,0.0,0.0,0.0,False,no_listed_event_in_complete_published_list_not_physical_zero,,
maitland,Maitland,2013,2013-14,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2013.pdf;raa_2014.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
maitland,Maitland,2014,2014-15,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2014.zip,cvmsre_NSWWildfire_20142015_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2014.pdf;raa_2015.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2014_p14_r12,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2014_p14_r12,
maitland,Maitland,2015,2015-16,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2015.zip,cvmsre_NSWWildfire_20152016_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2015.pdf;raa_2016.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,2.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2015_p15_r13;raa_2015_p16_r16,,1.0,,2.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2015_p15_r13;raa_2015_p16_r16,
maitland,Maitland,2016,2016-17,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat 8,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2016.pdf;raa_2017.pdf_checked_no_prior_FY_rows,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,,2.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2016_p13_r08;raa_2016_p13_r22,,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,2.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2016_p13_r08;raa_2016_p13_r22,
midwestern,Mid-Western Regional,2012,2012-13,True,new_primary_source_historical_reconstruction,36.187096694769416,0.0041418056899541,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2012.zip,cvmsre_NSWWildfire_20122013_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,complete_list_as_published_MPES_annual_report,NDRRA; agricultural-only assistance excluded,mpes_2012.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r06,,0.0,0.0,0.0,False,no_listed_event_in_complete_published_list_not_physical_zero,,,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r06,
midwestern,Mid-Western Regional,2013,2013-14,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2013.pdf;raa_2014.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
midwestern,Mid-Western Regional,2014,2014-15,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2014.zip,cvmsre_NSWWildfire_20142015_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2014.pdf;raa_2015.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
midwestern,Mid-Western Regional,2015,2015-16,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2015.zip,cvmsre_NSWWildfire_20152016_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2015.pdf;raa_2016.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
midwestern,Mid-Western Regional,2016,2016-17,True,new_primary_source_historical_reconstruction,6893.49247350539,0.7889968789496035,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat 8,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2016.pdf;raa_2017.pdf_checked_no_prior_FY_rows,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,,2.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2016_p13_r17;raa_2016_p13_r23,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2016_p13_r05,,1.0,,4.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2016_p13_r05;raa_2016_p13_r17;raa_2016_p13_r19;raa_2016_p13_r23,
moreeplains,Moree Plains,2012,2012-13,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2012.zip,cvmsre_NSWWildfire_20122013_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,complete_list_as_published_MPES_annual_report,NDRRA; agricultural-only assistance excluded,mpes_2012.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,2.0,2.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r06;mpes_2012_p23_r14,,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r05,,1.0,3.0,3.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r05;mpes_2012_p23_r06;mpes_2012_p23_r14,
moreeplains,Moree Plains,2013,2013-14,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2013.pdf;raa_2014.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2013_p11_r14,,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2013_p11_r14,
moreeplains,Moree Plains,2014,2014-15,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2014.zip,cvmsre_NSWWildfire_20142015_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2014.pdf;raa_2015.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
moreeplains,Moree Plains,2015,2015-16,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2015.zip,cvmsre_NSWWildfire_20152016_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2015.pdf;raa_2016.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
moreeplains,Moree Plains,2016,2016-17,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat 8,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2016.pdf;raa_2017.pdf_checked_no_prior_FY_rows,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
mosman,Mosman,2012,2012-13,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2012.zip,cvmsre_NSWWildfire_20122013_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,complete_list_as_published_MPES_annual_report,NDRRA; agricultural-only assistance excluded,mpes_2012.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,0.0,0.0,0.0,False,no_listed_event_in_complete_published_list_not_physical_zero,,,0.0,0.0,0.0,False,no_listed_event_in_complete_published_list_not_physical_zero,,,0.0,0.0,0.0,False,no_listed_event_in_complete_published_list_not_physical_zero,,
mosman,Mosman,2013,2013-14,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2013.pdf;raa_2014.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
mosman,Mosman,2014,2014-15,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2014.zip,cvmsre_NSWWildfire_20142015_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2014.pdf;raa_2015.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2014_p14_r12,,1.0,,2.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2014_p14_r04;raa_2014_p14_r12,
mosman,Mosman,2015,2015-16,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2015.zip,cvmsre_NSWWildfire_20152016_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2015.pdf;raa_2016.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
mosman,Mosman,2016,2016-17,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat 8,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2016.pdf;raa_2017.pdf_checked_no_prior_FY_rows,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
muswellbrook,Muswellbrook,2012,2012-13,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2012.zip,cvmsre_NSWWildfire_20122013_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,complete_list_as_published_MPES_annual_report,NDRRA; agricultural-only assistance excluded,mpes_2012.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r06,,0.0,0.0,0.0,False,no_listed_event_in_complete_published_list_not_physical_zero,,,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r06,
muswellbrook,Muswellbrook,2013,2013-14,True,new_primary_source_historical_reconstruction,46849.738323043784,13.782732323384446,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2013.pdf;raa_2014.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,,2.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2013_p10_r05;raa_2013_p11_r18,,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,3.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2013_p10_r05;raa_2013_p11_r15;raa_2013_p11_r18,
muswellbrook,Muswellbrook,2014,2014-15,True,new_primary_source_historical_reconstruction,702.1378724106938,0.2065620576750859,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2014.zip,cvmsre_NSWWildfire_20142015_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2014.pdf;raa_2015.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2014_p14_r12,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2014_p14_r12,
