council_key,council_name,year_start,financial_year,historical_extension,exposure_provenance,fesm_burned_ha,fesm_burned_pct_raw,fesm_extent_only_ha,fesm_min_fire_size_ha_exclusive,fesm_status,fesm_sensor,fesm_boundary_vintage,fesm_area_method,fesm_source_file,fesm_source_member,fesm_excel_total_row,fesm_asof_forecast_status,declaration_inventory_status,declaration_regime,declaration_source_files,declaration_asof_forecast_status,physical_flood_status,flood_inundated_ha,verified_zero_all_disaster_exposure,bushfire_declared,bushfire_declared_event_count,bushfire_observed_event_count,bushfire_count_is_lower_bound,bushfire_declaration_status,bushfire_event_ids,bushfire_agrns,flood_declared,flood_declared_event_count,flood_observed_event_count,flood_count_is_lower_bound,flood_declaration_status,flood_event_ids,flood_agrns,all_declared,all_declared_event_count,all_observed_event_count,all_count_is_lower_bound,all_declaration_status,all_event_ids,all_agrns
gunnedah,Gunnedah,2024,2024-25,False,frozen_NSW_Data_Panel_v1_exposure,,,,,unknown_source_not_acquired,Sentinel 2 (original mapping scope varies by year),original_workbook_vintage_not_reaudited,"Original published LGA summary, unchanged",,Original source sheet; see V1 documentation,,not_reaudited_in_this_extension,original_inventory_status_retained_not_recertified,NDRRA/DRFA transition; inherited V1,NSW Data Panel.csv; underlying V1 evidence,not_reaudited_in_this_extension,unknown_no_complete_inundation_inventory,,False,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,1.0,1.0,1.0,False,listed_event_onset,AGRN:1204,1204
gwydir,Gwydir,2012,2012-13,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2012.zip,cvmsre_NSWWildfire_20122013_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,complete_list_as_published_MPES_annual_report,NDRRA; agricultural-only assistance excluded,mpes_2012.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,2.0,2.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r06;mpes_2012_p23_r14,,0.0,0.0,0.0,False,no_listed_event_in_complete_published_list_not_physical_zero,,,1.0,2.0,2.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r06;mpes_2012_p23_r14,
gwydir,Gwydir,2013,2013-14,True,new_primary_source_historical_reconstruction,1475.729396937982,0.1590230522960277,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2013.pdf;raa_2014.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2013_p11_r14,,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,2.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2013_p11_r14;raa_2013_p11_r15,
gwydir,Gwydir,2014,2014-15,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2014.zip,cvmsre_NSWWildfire_20142015_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2014.pdf;raa_2015.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
gwydir,Gwydir,2015,2015-16,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2015.zip,cvmsre_NSWWildfire_20152016_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2015.pdf;raa_2016.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
gwydir,Gwydir,2016,2016-17,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat 8,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2016.pdf;raa_2017.pdf_checked_no_prior_FY_rows,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
gwydir,Gwydir,2017,2017-18,False,frozen_NSW_Data_Panel_v1_exposure,3316.25,0.35,,100.0,mapped_burn_positive,Sentinel 2 (original mapping scope varies by year),original_workbook_vintage_not_reaudited,"Original published LGA summary, unchanged",fire-extent-severity-mapping-results-2017-18.xlsx,Original source sheet; see V1 documentation,257.0,not_reaudited_in_this_extension,original_inventory_status_retained_not_recertified,NDRRA/DRFA transition; inherited V1,NSW Data Panel.csv; underlying V1 evidence,not_reaudited_in_this_extension,unknown_no_complete_inundation_inventory,,False,1.0,2.0,2.0,False,listed_event_onset,AGRN:789|809,789|809,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,1.0,2.0,2.0,False,listed_event_onset,AGRN:789|809,789|809
gwydir,Gwydir,2018,2018-19,False,frozen_NSW_Data_Panel_v1_exposure,172.86,0.02,,100.0,mapped_burn_positive,Sentinel 2 (original mapping scope varies by year),original_workbook_vintage_not_reaudited,"Original published LGA summary, unchanged",fire-extent-severity-mapping-results-2018-19.xlsx,Original source sheet; see V1 documentation,257.0,not_reaudited_in_this_extension,original_inventory_status_retained_not_recertified,NDRRA/DRFA transition; inherited V1,NSW Data Panel.csv; underlying V1 evidence,not_reaudited_in_this_extension,unknown_no_complete_inundation_inventory,,False,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,
gwydir,Gwydir,2019,2019-20,False,frozen_NSW_Data_Panel_v1_exposure,18398.81,1.98,,10.0,mapped_burn_positive,Sentinel 2 (original mapping scope varies by year),original_workbook_vintage_not_reaudited,"Original published LGA summary, unchanged",fire-extent-severity-mapping-results-2019-20.xlsx,Original source sheet; see V1 documentation,257.0,not_reaudited_in_this_extension,original_inventory_status_retained_not_recertified,NDRRA/DRFA transition; inherited V1,NSW Data Panel.csv; underlying V1 evidence,not_reaudited_in_this_extension,unknown_no_complete_inundation_inventory,,False,1.0,1.0,1.0,False,listed_event_onset,AGRN:871,871,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,1.0,1.0,1.0,False,listed_event_onset,AGRN:871,871
gwydir,Gwydir,2020,2020-21,False,frozen_NSW_Data_Panel_v1_exposure,0.0,0,,10.0,verified_zero_mapped_burn_within_source_scope,Sentinel 2 (original mapping scope varies by year),original_workbook_vintage_not_reaudited,"Original published LGA summary, unchanged",fire-extent-severity-mapping-results-2020-21.xlsx,Original source sheet; see V1 documentation,257.0,not_reaudited_in_this_extension,original_inventory_status_retained_not_recertified,NDRRA/DRFA transition; inherited V1,NSW Data Panel.csv; underlying V1 evidence,not_reaudited_in_this_extension,unknown_no_complete_inundation_inventory,,False,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,1.0,2.0,2.0,False,listed_event_onset,AGRN:943|960,943|960,1.0,2.0,2.0,False,listed_event_onset,AGRN:943|960,943|960
gwydir,Gwydir,2021,2021-22,False,frozen_NSW_Data_Panel_v1_exposure,52.35,0,,10.0,mapped_burn_positive,Sentinel 2 (original mapping scope varies by year),original_workbook_vintage_not_reaudited,"Original published LGA summary, unchanged",fire-extent-severity-mapping-results-2021-22.xlsx,Original source sheet; see V1 documentation,257.0,not_reaudited_in_this_extension,original_inventory_status_retained_not_recertified,NDRRA/DRFA transition; inherited V1,NSW Data Panel.csv; underlying V1 evidence,not_reaudited_in_this_extension,unknown_no_complete_inundation_inventory,,False,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,1.0,1.0,1.0,False,listed_event_onset,AGRN:987,987,1.0,1.0,1.0,False,listed_event_onset,AGRN:987,987
gwydir,Gwydir,2022,2022-23,False,frozen_NSW_Data_Panel_v1_exposure,3101.23,0.3299999999999999,822.9,10.0,mapped_burn_positive,Sentinel 2 (original mapping scope varies by year),original_workbook_vintage_not_reaudited,"Original published LGA summary, unchanged",fire-extent-severity-mapping-results-2022-23.xlsx,Original source sheet; see V1 documentation,308.0,not_reaudited_in_this_extension,original_inventory_status_retained_not_recertified,NDRRA/DRFA transition; inherited V1,NSW Data Panel.csv; underlying V1 evidence,not_reaudited_in_this_extension,unknown_no_complete_inundation_inventory,,False,1.0,2.0,2.0,False,listed_event_onset,AGRN:1053|1054,1053|1054,1.0,1.0,1.0,False,listed_event_onset,AGRN:1034,1034,1.0,3.0,3.0,False,listed_event_onset,AGRN:1034|1053|1054,1034|1053|1054
gwydir,Gwydir,2023,2023-24,False,frozen_NSW_Data_Panel_v1_exposure,2079.32,0.22,1356.82,10.0,mapped_burn_positive,Sentinel 2 (original mapping scope varies by year),original_workbook_vintage_not_reaudited,"Original published LGA summary, unchanged",fire-extent-severity-mapping-results-2023-24.xlsx,Original source sheet; see V1 documentation,308.0,not_reaudited_in_this_extension,original_inventory_status_retained_not_recertified,NDRRA/DRFA transition; inherited V1,NSW Data Panel.csv; underlying V1 evidence,not_reaudited_in_this_extension,unknown_no_complete_inundation_inventory,,False,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,1.0,1.0,1.0,False,listed_event_onset,AGRN:1119,1119,1.0,1.0,1.0,False,listed_event_onset,AGRN:1119,1119
gwydir,Gwydir,2024,2024-25,False,frozen_NSW_Data_Panel_v1_exposure,,,,,unknown_source_not_acquired,Sentinel 2 (original mapping scope varies by year),original_workbook_vintage_not_reaudited,"Original published LGA summary, unchanged",,Original source sheet; see V1 documentation,,not_reaudited_in_this_extension,original_inventory_status_retained_not_recertified,NDRRA/DRFA transition; inherited V1,NSW Data Panel.csv; underlying V1 evidence,not_reaudited_in_this_extension,unknown_no_complete_inundation_inventory,,False,1.0,1.0,1.0,False,listed_event_onset,AGRN:1199,1199,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,1.0,2.0,2.0,False,listed_event_onset,AGRN:1199|1204,1199|1204
hawkesbury,Hawkesbury,2012,2012-13,True,new_primary_source_historical_reconstruction,389.4163689093843,0.1405881520713538,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2012.zip,cvmsre_NSWWildfire_20122013_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,complete_list_as_published_MPES_annual_report,NDRRA; agricultural-only assistance excluded,mpes_2012.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,0.0,0.0,0.0,False,no_listed_event_in_complete_published_list_not_physical_zero,,,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r04,,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r04,
hawkesbury,Hawkesbury,2013,2013-14,True,new_primary_source_historical_reconstruction,53560.48124705771,19.336549985469254,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2013.pdf;raa_2014.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,,2.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2013_p10_r02;raa_2013_p10_r07,,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,2.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2013_p10_r02;raa_2013_p10_r07,
hawkesbury,Hawkesbury,2014,2014-15,True,new_primary_source_historical_reconstruction,905.2771852092324,0.3268256209603203,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2014.zip,cvmsre_NSWWildfire_20142015_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2014.pdf;raa_2015.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2014_p14_r12,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2014_p14_r12,
hawkesbury,Hawkesbury,2015,2015-16,True,new_primary_source_historical_reconstruction,5207.130349188719,1.879892299949654,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2015.zip,cvmsre_NSWWildfire_20152016_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2015.pdf;raa_2016.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2015_p15_r11,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2015_p15_r13,,1.0,,2.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2015_p15_r11;raa_2015_p15_r13,
hawkesbury,Hawkesbury,2016,2016-17,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat 8,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2016.pdf;raa_2017.pdf_checked_no_prior_FY_rows,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
hawkesbury,Hawkesbury,2017,2017-18,False,frozen_NSW_Data_Panel_v1_exposure,0.0,0,,100.0,verified_zero_mapped_burn_within_source_scope,Sentinel 2 (original mapping scope varies by year),original_workbook_vintage_not_reaudited,"Original published LGA summary, unchanged",fire-extent-severity-mapping-results-2017-18.xlsx,Original source sheet; see V1 documentation,262.0,not_reaudited_in_this_extension,original_inventory_status_retained_not_recertified,NDRRA/DRFA transition; inherited V1,NSW Data Panel.csv; underlying V1 evidence,not_reaudited_in_this_extension,unknown_no_complete_inundation_inventory,,False,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,
hawkesbury,Hawkesbury,2018,2018-19,False,frozen_NSW_Data_Panel_v1_exposure,290.28,0.11,,100.0,mapped_burn_positive,Sentinel 2 (original mapping scope varies by year),original_workbook_vintage_not_reaudited,"Original published LGA summary, unchanged",fire-extent-severity-mapping-results-2018-19.xlsx,Original source sheet; see V1 documentation,262.0,not_reaudited_in_this_extension,original_inventory_status_retained_not_recertified,NDRRA/DRFA transition; inherited V1,NSW Data Panel.csv; underlying V1 evidence,not_reaudited_in_this_extension,unknown_no_complete_inundation_inventory,,False,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,
hawkesbury,Hawkesbury,2019,2019-20,False,frozen_NSW_Data_Panel_v1_exposure,178186.73,64.25,,10.0,mapped_burn_positive,Sentinel 2 (original mapping scope varies by year),original_workbook_vintage_not_reaudited,"Original published LGA summary, unchanged",fire-extent-severity-mapping-results-2019-20.xlsx,Original source sheet; see V1 documentation,262.0,not_reaudited_in_this_extension,original_inventory_status_retained_not_recertified,NDRRA/DRFA transition; inherited V1,NSW Data Panel.csv; underlying V1 evidence,not_reaudited_in_this_extension,unknown_no_complete_inundation_inventory,,False,1.0,1.0,1.0,False,listed_event_onset,AGRN:871,871,1.0,1.0,1.0,False,listed_event_onset,AGRN:898,898,1.0,4.0,4.0,False,listed_event_onset,AGRN:871|878|881|898,871|878|881|898
hawkesbury,Hawkesbury,2020,2020-21,False,frozen_NSW_Data_Panel_v1_exposure,0.0,0,,10.0,verified_zero_mapped_burn_within_source_scope,Sentinel 2 (original mapping scope varies by year),original_workbook_vintage_not_reaudited,"Original published LGA summary, unchanged",fire-extent-severity-mapping-results-2020-21.xlsx,Original source sheet; see V1 documentation,262.0,not_reaudited_in_this_extension,original_inventory_status_retained_not_recertified,NDRRA/DRFA transition; inherited V1,NSW Data Panel.csv; underlying V1 evidence,not_reaudited_in_this_extension,unknown_no_complete_inundation_inventory,,False,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,1.0,1.0,1.0,False,listed_event_onset,AGRN:960,960,1.0,1.0,1.0,False,listed_event_onset,AGRN:960,960
hawkesbury,Hawkesbury,2021,2021-22,False,frozen_NSW_Data_Panel_v1_exposure,0.0,0,,10.0,verified_zero_mapped_burn_within_source_scope,Sentinel 2 (original mapping scope varies by year),original_workbook_vintage_not_reaudited,"Original published LGA summary, unchanged",fire-extent-severity-mapping-results-2021-22.xlsx,Original source sheet; see V1 documentation,262.0,not_reaudited_in_this_extension,original_inventory_status_retained_not_recertified,NDRRA/DRFA transition; inherited V1,NSW Data Panel.csv; underlying V1 evidence,not_reaudited_in_this_extension,unknown_no_complete_inundation_inventory,,False,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,1.0,2.0,2.0,False,listed_event_onset,AGRN:1012|1025,1012|1025,1.0,2.0,2.0,False,listed_event_onset,AGRN:1012|1025,1012|1025
hawkesbury,Hawkesbury,2022,2022-23,False,frozen_NSW_Data_Panel_v1_exposure,0.0,0,0.0,10.0,verified_zero_mapped_burn_within_source_scope,Sentinel 2 (original mapping scope varies by year),original_workbook_vintage_not_reaudited,"Original published LGA summary, unchanged",fire-extent-severity-mapping-results-2022-23.xlsx,Original source sheet; see V1 documentation,314.0,not_reaudited_in_this_extension,original_inventory_status_retained_not_recertified,NDRRA/DRFA transition; inherited V1,NSW Data Panel.csv; underlying V1 evidence,not_reaudited_in_this_extension,unknown_no_complete_inundation_inventory,,False,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,1.0,1.0,1.0,False,listed_event_onset,AGRN:1034,1034,1.0,1.0,1.0,False,listed_event_onset,AGRN:1034,1034
hawkesbury,Hawkesbury,2023,2023-24,False,frozen_NSW_Data_Panel_v1_exposure,40.16,0.01,0.0,10.0,mapped_burn_positive,Sentinel 2 (original mapping scope varies by year),original_workbook_vintage_not_reaudited,"Original published LGA summary, unchanged",fire-extent-severity-mapping-results-2023-24.xlsx,Original source sheet; see V1 documentation,314.0,not_reaudited_in_this_extension,original_inventory_status_retained_not_recertified,NDRRA/DRFA transition; inherited V1,NSW Data Panel.csv; underlying V1 evidence,not_reaudited_in_this_extension,unknown_no_complete_inundation_inventory,,False,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,1.0,2.0,2.0,False,listed_event_onset,AGRN:1119|1129,1119|1129,1.0,2.0,2.0,False,listed_event_onset,AGRN:1119|1129,1119|1129
hawkesbury,Hawkesbury,2024,2024-25,False,frozen_NSW_Data_Panel_v1_exposure,,,,,unknown_source_not_acquired,Sentinel 2 (original mapping scope varies by year),original_workbook_vintage_not_reaudited,"Original published LGA summary, unchanged",,Original source sheet; see V1 documentation,,not_reaudited_in_this_extension,original_inventory_status_retained_not_recertified,NDRRA/DRFA transition; inherited V1,NSW Data Panel.csv; underlying V1 evidence,not_reaudited_in_this_extension,unknown_no_complete_inundation_inventory,,False,1.0,1.0,1.0,False,listed_event_onset,AGRN:1197,1197,1.0,1.0,1.0,False,listed_event_onset,AGRN:1212,1212,1.0,3.0,3.0,False,listed_event_onset,AGRN:1170|1197|1212,1170|1197|1212
hay,Hay,2012,2012-13,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2012.zip,cvmsre_NSWWildfire_20122013_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,complete_list_as_published_MPES_annual_report,NDRRA; agricultural-only assistance excluded,mpes_2012.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r06,,0.0,0.0,0.0,False,no_listed_event_in_complete_published_list_not_physical_zero,,,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r06,
hay,Hay,2013,2013-14,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2013.pdf;raa_2014.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
hay,Hay,2014,2014-15,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2014.zip,cvmsre_NSWWildfire_20142015_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2014.pdf;raa_2015.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
hay,Hay,2015,2015-16,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2015.zip,cvmsre_NSWWildfire_20152016_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2015.pdf;raa_2016.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
hay,Hay,2016,2016-17,True,new_primary_source_historical_reconstruction,2149.1069178578296,0.1900400676063403,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat 8,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2016.pdf;raa_2017.pdf_checked_no_prior_FY_rows,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2016_p13_r05,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2016_p13_r05,
hay,Hay,2017,2017-18,False,frozen_NSW_Data_Panel_v1_exposure,0.0,0,,100.0,verified_zero_mapped_burn_within_source_scope,Sentinel 2 (original mapping scope varies by year),original_workbook_vintage_not_reaudited,"Original published LGA summary, unchanged",fire-extent-severity-mapping-results-2017-18.xlsx,Original source sheet; see V1 documentation,267.0,not_reaudited_in_this_extension,original_inventory_status_retained_not_recertified,NDRRA/DRFA transition; inherited V1,NSW Data Panel.csv; underlying V1 evidence,not_reaudited_in_this_extension,unknown_no_complete_inundation_inventory,,False,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,
hay,Hay,2018,2018-19,False,frozen_NSW_Data_Panel_v1_exposure,0.0,0,,100.0,verified_zero_mapped_burn_within_source_scope,Sentinel 2 (original mapping scope varies by year),original_workbook_vintage_not_reaudited,"Original published LGA summary, unchanged",fire-extent-severity-mapping-results-2018-19.xlsx,Original source sheet; see V1 documentation,267.0,not_reaudited_in_this_extension,original_inventory_status_retained_not_recertified,NDRRA/DRFA transition; inherited V1,NSW Data Panel.csv; underlying V1 evidence,not_reaudited_in_this_extension,unknown_no_complete_inundation_inventory,,False,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,
hay,Hay,2019,2019-20,False,frozen_NSW_Data_Panel_v1_exposure,0.0,0,,10.0,verified_zero_mapped_burn_within_source_scope,Sentinel 2 (original mapping scope varies by year),original_workbook_vintage_not_reaudited,"Original published LGA summary, unchanged",fire-extent-severity-mapping-results-2019-20.xlsx,Original source sheet; see V1 documentation,267.0,not_reaudited_in_this_extension,original_inventory_status_retained_not_recertified,NDRRA/DRFA transition; inherited V1,NSW Data Panel.csv; underlying V1 evidence,not_reaudited_in_this_extension,unknown_no_complete_inundation_inventory,,False,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,,0.0,0.0,0.0,False,no_listed_event_onset_not_physical_zero,,
