record_id,event_id,council_name_source,council_key,in_fixed_103,year_start,hazard_group,include_in_historical_panel,source_file,pdf_page
raa_2016_p13_r05,raa_2016_p13_r05,Cootamundra-Gundagai,,False,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Cowra,cowra,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Edward River,,False,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Federation,,False,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Forbes,forbes,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Gilgandra,gilgandra,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Greater Hume,greaterhume,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Griffith,griffith,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Hay,hay,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Hilltops,,False,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Junee,junee,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Lachlan,,False,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Leeton,leeton,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Lockhart,lockhart,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Mid-Western,midwestern,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Murray River,,False,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Murrumbidgee,,False,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Narrabri,narrabri,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Narrandera,narrandera,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Narromine,narromine,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Orange,orange,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Parkes,parkes,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Snowy Valley,,False,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Temora,temora,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Wagga Wagga,waggawagga,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Walgett,walgett,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Warren,warren,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Warrumbungle,warrumbungle,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Weddin,weddin,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Wentworth,wentworth,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Western Plains,,False,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Yass Valley,yassvalley,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r06,raa_2016_p13_r06,Kempsey,kempsey,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r07,raa_2016_p13_r07,Tenterfield,tenterfield,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r08,raa_2016_p13_r08,Cessnock,cessnock,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r08,raa_2016_p13_r08,Dungog,dungog,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r08,raa_2016_p13_r08,Maitland,maitland,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r08,raa_2016_p13_r08,Mid Coast,,False,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r08,raa_2016_p13_r08,Port Stephens,portstephens,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r12,raa_2016_p13_r12,Penrith,penrith,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r13,raa_2016_p13_r13,Bland,bland,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r16,raa_2016_p13_r16,Cessnock,cessnock,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r17,raa_2016_p13_r17,Dubbo,,False,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r17,raa_2016_p13_r17,Mid-Western Regional,midwestern,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r18,raa_2016_p13_r18,Goulburn Mulwaree,goulburnmulwaree,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r18,raa_2016_p13_r18,Queanbeyan-Palerang,,False,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r18,raa_2016_p13_r18,Yass Valley,yassvalley,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r19,raa_2016_p13_r19,Mid-Western Regional Council,midwestern,True,2016,other,True,sources/raa_2016.pdf,13
raa_2016_p13_r21,raa_2016_p13_r21,Bathurst,bathurst,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r22,raa_2016_p13_r22,Cessnock,cessnock,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r22,raa_2016_p13_r22,Maitland,maitland,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r23,raa_2016_p13_r23,Kempsey,kempsey,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r23,raa_2016_p13_r23,Mid Coast,,False,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r23,raa_2016_p13_r23,Mid-Western Regional,midwestern,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r23,raa_2016_p13_r23,Narrabri,narrabri,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r23,raa_2016_p13_r23,Port Macquaire-Hastings,portmacquariehastings,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r23,raa_2016_p13_r23,Upper Hunter,upperhunter,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r23,raa_2016_p13_r23,Warrumbungle,warrumbungle,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r24,raa_2016_p13_r24,Queanbeyan-Palerang,,False,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r25,raa_2016_p13_r25,Ku-ring-gai,kuringgai,True,2016,other,True,sources/raa_2016.pdf,13
raa_2016_p13_r25,raa_2016_p13_r25,Northern Beaches,,False,2016,other,True,sources/raa_2016.pdf,13
raa_2016_p13_r25,raa_2016_p13_r25,The Hills,,False,2016,other,True,sources/raa_2016.pdf,13
raa_2016_p13_r26,raa_2016_p13_r26,Singleton,singleton,True,2016,bushfire,True,sources/raa_2016.pdf,13
raa_2016_p13_r27,raa_2016_p13_r27,Bellingen,bellingen,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r27,raa_2016_p13_r27,Clarence Valley,clarencevalley,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r27,raa_2016_p13_r27,Kempsey,kempsey,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r27,raa_2016_p13_r27,Lismore City,lismore,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r27,raa_2016_p13_r27,Nambucca,nambuccavalley,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r27,raa_2016_p13_r27,Richmond Valley,richmondvalley,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r27,raa_2016_p13_r27,Sellharbour,shellharbour,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r27,raa_2016_p13_r27,Tenterfield,tenterfield,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r27,raa_2016_p13_r27,Wingecarribee,wingecarribee,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r27,raa_2016_p13_r27,Wollongong,wollongong,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r28,raa_2016_p13_r28,Ballina,ballina,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r28,raa_2016_p13_r28,Byron,byron,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r28,raa_2016_p13_r28,Clarence Valley,clarencevalley,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r28,raa_2016_p13_r28,Kyogle,kyogle,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r28,raa_2016_p13_r28,Lismore City,lismore,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r28,raa_2016_p13_r28,Richmond Valley,richmondvalley,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r28,raa_2016_p13_r28,Tenterfield,tenterfield,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r28,raa_2016_p13_r28,Tweed,tweed,True,2016,flood,True,sources/raa_2016.pdf,13
