target,test_year,council_key,model,actual,prior,predicted,change,mapped_fire_positive,bushfire_declared,flood_declared,error,absolute_error,squared_error,tree_adjustment,persistence_absolute_error,extra_absolute_error,tree_improves,tree_worsens,same_direction,display_name
cash_cover_months,2023,willoughby,full_level_tree,19.5009,21.9966,21.051359375,-2.4956999999999994,False,False,False,1.550459374999999,1.550459374999999,2.4039242735253876,-0.9452406250000003,2.4956999999999994,-0.9452406250000003,True,False,True,Willoughby
cash_cover_months,2023,wingecarribee,full_level_tree,23.5216,23.7587,21.051359375,-0.23710000000000164,False,False,True,-2.470240624999999,2.470240624999999,6.102088745400385,-2.7073406250000005,0.23710000000000164,2.233140624999997,False,True,True,Wingecarribee
cash_cover_months,2023,wollondilly,full_level_tree,6.4131,9.0777,16.035343750000003,-2.6646,False,False,False,9.622243750000003,9.622243750000003,92.58757478441412,6.957643750000003,2.6646,6.957643750000003,False,True,False,Wollondilly
cash_cover_months,2023,wollongong,full_level_tree,4.2478,4.9588,5.979255555555557,-0.7110000000000003,False,False,True,1.7314555555555575,1.7314555555555575,2.9979383408642044,1.0204555555555572,0.7110000000000003,1.0204555555555572,False,True,False,Wollongong
cash_cover_months,2023,woollahra,full_level_tree,1.9992,11.0529,11.771648684210522,-9.0537,False,False,False,9.772448684210522,9.772448684210522,95.50075328552796,0.7187486842105226,9.0537,0.7187486842105226,False,True,False,Woollahra
cash_cover_months,2023,yassvalley,full_level_tree,12.5751,16.4061,21.051359375,-3.8309999999999977,True,True,True,8.476259375,8.476259375,71.84697299227538,4.645259375000002,3.8309999999999977,4.645259375000002,False,True,False,Yass Valley
maintenance_ratio_pct,2021,albury,full_level_tree,103.82339094760913,105.17739816031538,97.92206079056557,-1.3540072127062501,False,False,False,-5.90133015704356,5.90133015704356,34.82569762243177,-7.25533736974981,1.3540072127062501,4.54732294433731,False,True,True,Albury
maintenance_ratio_pct,2021,ballina,full_level_tree,94.69113149847097,94.6932228311723,97.92206079056557,-0.0020913327013403205,False,False,True,3.2309292920946007,3.2309292920946007,10.438904090514917,3.2288379593932603,0.0020913327013403205,3.2288379593932603,False,True,False,Ballina
maintenance_ratio_pct,2021,balranald,full_level_tree,92.73100616016428,124.43403590944574,138.08599357359566,-31.703029749281455,False,False,False,45.354987413431374,45.354987413431374,2057.0748832725185,13.651957664149919,31.703029749281455,13.651957664149919,False,True,False,Balranald
maintenance_ratio_pct,2021,bathurst,full_level_tree,65.84576054537708,159.3585115245765,138.08599357359566,-93.51275097919942,False,False,True,72.24023302821858,72.24023302821858,5218.651267971323,-21.27251795098084,93.51275097919942,-21.27251795098084,True,False,True,Bathurst Regional
maintenance_ratio_pct,2021,bayside,full_level_tree,100.9045611345343,96.8664047151277,97.92206079056557,4.038156419406604,False,False,False,-2.982500343968738,2.982500343968738,8.895308301773639,1.0556560754378665,4.038156419406604,-1.0556560754378665,True,False,True,Bayside
maintenance_ratio_pct,2021,begavalley,full_level_tree,90.86174242424242,98.10391529180004,108.79824804199862,-7.242172867557613,False,False,True,17.936505617756197,17.936505617756197,321.7182337757996,10.694332750198583,7.242172867557613,10.694332750198583,False,True,False,Bega Valley
maintenance_ratio_pct,2021,bellingen,full_level_tree,84.37282633897519,100.0,97.92206079056557,-15.627173661024813,False,False,True,13.54923445159038,13.54923445159038,183.58175422416366,-2.077939209434433,15.627173661024813,-2.077939209434433,True,False,True,Bellingen
maintenance_ratio_pct,2021,berrigan,full_level_tree,106.31455856558176,104.29225486455552,108.79824804199862,2.022303701026246,False,False,False,2.4836894764168562,2.4836894764168562,6.168713415263837,4.505993177443102,2.022303701026246,0.4613857753906103,False,True,True,Berrigan
maintenance_ratio_pct,2021,blacktown,full_level_tree,98.48152098889376,101.37466807391672,108.79824804199862,-2.89314708502296,False,False,True,10.316727053104856,10.316727053104856,106.4348570882656,7.423579968081896,2.89314708502296,7.423579968081896,False,True,False,Blacktown
maintenance_ratio_pct,2021,bland,full_level_tree,155.68685376661742,132.69230769230768,138.08599357359566,22.99454607430974,True,False,False,-17.60086019302176,17.60086019302176,309.79027953429795,5.393685881287979,22.99454607430974,-5.393685881287979,True,False,True,Bland
maintenance_ratio_pct,2021,blayney,full_level_tree,116.9563978341408,100.18791105543376,97.92206079056557,16.768486778707043,False,False,False,-19.034337043575235,19.034337043575235,362.30598668842043,-2.2658502648681917,16.768486778707043,2.2658502648681917,False,True,False,Blayney
maintenance_ratio_pct,2021,bluemountains,full_level_tree,98.05241045360678,97.3709799402168,97.92206079056557,0.6814305133899836,False,False,True,-0.13034966304121554,0.13034966304121554,0.01699103465495843,0.5510808503487681,0.6814305133899836,-0.5510808503487681,True,False,True,Blue Mountains
maintenance_ratio_pct,2021,bogan,full_level_tree,153.05835481603,98.09794490599036,108.79824804199862,54.960409910039644,True,False,True,-44.260106774031385,44.260106774031385,1958.957051648659,10.700303136008259,54.960409910039644,-10.700303136008259,True,False,True,Bogan
maintenance_ratio_pct,2021,bourke,full_level_tree,140.11436111722014,96.30008176614882,108.79824804199862,43.81427935107132,True,False,False,-31.316113075221523,31.316113075221523,980.6989381400605,12.498166275849798,43.81427935107132,-12.498166275849798,True,False,True,Bourke
maintenance_ratio_pct,2021,brewarrina,full_level_tree,110.14913007456504,69.30485762144053,94.6999047440316,40.8442724531245,False,False,True,-15.449225330533437,15.449225330533437,238.678563313596,25.395047122591066,40.8442724531245,-25.395047122591066,True,False,True,Brewarrina
maintenance_ratio_pct,2021,brokenhill,full_level_tree,140.99368560983714,84.38840281351861,94.6999047440316,56.605282796318534,False,False,False,-46.293780865805545,46.293780865805545,2143.1141468512237,10.31150193051299,56.605282796318534,-10.31150193051299,True,False,True,Broken Hill
maintenance_ratio_pct,2021,burwood,full_level_tree,96.3276836158192,139.53036437246965,138.08599357359566,-43.20268075665045,False,False,False,41.75830995777646,41.75830995777646,1743.7564505297328,-1.4443707988739902,43.20268075665045,-1.4443707988739902,True,False,True,Burwood
maintenance_ratio_pct,2021,byron,full_level_tree,78.52734271303424,67.54309002915122,94.6999047440316,10.984252683883028,False,False,True,16.172562030997355,16.172562030997355,261.5517626464573,27.156814714880383,10.984252683883028,5.188309347114327,False,True,True,Byron
maintenance_ratio_pct,2021,cabonne,full_level_tree,94.5313664133512,100.0,108.79824804199862,-5.4686335866488065,False,False,True,14.266881628647425,14.266881628647425,203.5439114058374,8.798248041998619,5.4686335866488065,8.798248041998619,False,True,False,Cabonne
maintenance_ratio_pct,2021,camden,full_level_tree,101.69006176305446,98.12121212121212,97.92206079056557,3.568849641842334,False,False,True,-3.768000972488892,3.768000972488892,14.197831328677236,-0.19915133064655777,3.568849641842334,0.19915133064655777,False,True,False,Camden
maintenance_ratio_pct,2021,campbelltown,full_level_tree,96.98838606327593,92.23504721930745,94.6999047440316,4.7533388439684785,False,False,True,-2.288481319244326,2.288481319244326,5.237146748530251,2.4648575247241524,4.7533388439684785,-2.4648575247241524,True,False,True,Campbelltown
maintenance_ratio_pct,2021,canadabay,full_level_tree,97.6777251184834,96.52918377971886,97.92206079056557,1.148541338764531,False,False,False,0.24433567208217255,0.24433567208217255,0.059699920651846955,1.3928770108467035,1.148541338764531,-0.9042056666823584,True,False,True,Canada Bay
maintenance_ratio_pct,2021,canterburybankstown,full_level_tree,85.53644481590639,89.14844461039415,94.6999047440316,-3.611999794487758,False,False,True,9.163459928125206,9.163459928125206,83.96899785435642,5.551460133637448,3.611999794487758,5.551460133637448,False,True,False,Canterbury-Bankstown
maintenance_ratio_pct,2021,carrathool,full_level_tree,154.9491211840888,98.46153846153848,108.79824804199862,56.487582722550314,True,False,False,-46.15087314209018,46.15087314209018,2129.9030917773002,10.336709580460138,56.487582722550314,-10.336709580460138,True,False,True,Carrathool
maintenance_ratio_pct,2021,centralcoast,full_level_tree,55.37518967047439,110.49428870509472,108.79824804199862,-55.11909903462033,False,False,True,53.42305837152423,53.42305837152423,2854.023165767285,-1.696040663096099,55.11909903462033,-1.696040663096099,True,False,True,Central Coast
maintenance_ratio_pct,2021,centraldarling,full_level_tree,161.94997684113017,73.1207617948348,94.6999047440316,88.82921504629536,False,False,True,-67.25007209709857,67.25007209709857,4522.572197064956,21.579142949196793,88.82921504629536,-21.579142949196793,True,False,True,Central Darling
maintenance_ratio_pct,2021,cessnock,full_level_tree,117.62329793471888,101.33701011113897,108.79824804199862,16.28628782357991,False,False,True,-8.825049892720259,8.825049892720259,77.88150560900185,7.461237930859653,16.28628782357991,-7.461237930859653,True,False,True,Cessnock
maintenance_ratio_pct,2021,clarencevalley,full_level_tree,62.30569061151818,105.41929574598004,108.79824804199862,-43.11360513446186,True,False,True,46.49255743048044,46.49255743048044,2161.557896426522,3.378952296018582,43.11360513446186,3.378952296018582,False,True,False,Clarence Valley
maintenance_ratio_pct,2021,coffsharbour,full_level_tree,95.51260934812048,95.360529497868,97.92206079056557,0.15207985025247694,True,False,True,2.4094514424450892,2.4094514424450892,5.805456253500721,2.561531292697566,0.15207985025247694,2.2573715921926123,False,True,True,Coffs Harbour
maintenance_ratio_pct,2021,coolamon,full_level_tree,109.39695550351288,122.6420986883198,138.08599357359566,-13.24514318480692,True,False,False,28.689038070082773,28.689038070082773,823.0609053866588,15.443894885275853,13.24514318480692,15.443894885275853,False,True,False,Coolamon
maintenance_ratio_pct,2021,coonamble,full_level_tree,106.14098837209302,149.30747922437672,138.08599357359566,-43.1664908522837,False,False,True,31.94500520150264,31.94500520150264,1020.4833573240306,-11.221485650781062,43.1664908522837,-11.221485650781062,True,False,True,Coonamble
maintenance_ratio_pct,2021,cowra,full_level_tree,95.0675550620026,100.16398819285013,108.79824804199862,-5.0964331308475295,False,False,False,13.730692979996022,13.730692979996022,188.53192971091204,8.634259849148492,5.0964331308475295,8.634259849148492,False,True,False,Cowra
maintenance_ratio_pct,2021,cumberland,full_level_tree,99.51519815313584,102.4091987588976,97.92206079056557,-2.894000605761761,False,False,True,-1.5931373625702747,1.5931373625702747,2.538086656017371,-4.487137968332036,2.894000605761761,-1.3008632431914862,True,False,True,Cumberland
maintenance_ratio_pct,2021,dubbo,full_level_tree,100.66474628849988,100.0,108.79824804199862,0.6647462884998845,True,False,False,8.133501753498734,8.133501753498734,66.15385077416698,8.798248041998619,0.6647462884998845,7.46875546499885,False,True,True,Dubbo Regional
maintenance_ratio_pct,2021,dungog,full_level_tree,72.18771566597654,75.59766763848397,94.6999047440316,-3.4099519725074288,False,False,True,22.51218907805506,22.51218907805506,506.79865708610146,19.10223710554763,3.4099519725074288,19.10223710554763,False,True,False,Dungog
maintenance_ratio_pct,2021,edwardriver,full_level_tree,95.99214788156388,113.11875152401852,108.79824804199862,-17.12660364245464,False,False,False,12.806100160434738,12.806100160434738,163.99620131908662,-4.320503482019902,17.12660364245464,-4.320503482019902,True,False,True,Edward River
maintenance_ratio_pct,2021,eurobodalla,full_level_tree,96.50718048639676,98.65562403697996,97.92206079056557,-2.1484435505831954,False,False,True,1.414880304168804,1.414880304168804,2.0018862751248077,-0.7335632464143913,2.1484435505831954,-0.7335632464143913,True,False,True,Eurobodalla
maintenance_ratio_pct,2021,fairfield,full_level_tree,79.5076441879904,109.5040204588487,97.92206079056557,-29.996376270858306,False,False,True,18.414416602575173,18.414416602575173,339.0907388131962,-11.581959668283133,29.996376270858306,-11.581959668283133,True,False,True,Fairfield
maintenance_ratio_pct,2021,federation,full_level_tree,124.23288749016524,89.91754122938531,94.6999047440316,34.31534626077993,False,False,False,-29.53298274613364,29.53298274613364,872.1970698834273,4.782363514646292,34.31534626077993,-4.782363514646292,True,False,True,Federation
maintenance_ratio_pct,2021,forbes,full_level_tree,66.93960017014037,67.1867498799808,94.6999047440316,-0.2471497098404285,False,False,False,27.760304573891233,27.760304573891233,770.6345100352065,27.513154864050804,0.2471497098404285,27.513154864050804,False,True,False,Forbes
maintenance_ratio_pct,2021,georgesriver,full_level_tree,82.85691940718726,101.32980624865948,97.92206079056557,-18.472886841472217,False,False,True,15.065141383378304,15.065141383378304,226.95848490117754,-3.4077454580939133,18.472886841472217,-3.4077454580939133,True,False,True,Georges River
maintenance_ratio_pct,2021,gilgandra,full_level_tree,105.5301296720061,90.9198345479614,94.6999047440316,14.610295124044697,False,False,True,-10.830224927974498,10.830224927974498,117.29377199052023,3.7800701960701986,14.610295124044697,-3.7800701960701986,True,False,True,Gilgandra
maintenance_ratio_pct,2021,gleninnessevern,full_level_tree,153.5077288941736,102.29331823329558,108.79824804199862,51.214410660878016,True,False,True,-44.70948085217498,44.70948085217498,1998.9376780710008,6.504929808703039,51.214410660878016,-6.504929808703039,True,False,True,Glen Innes Severn
maintenance_ratio_pct,2021,goulburnmulwaree,full_level_tree,96.55172413793105,134.9207424468229,138.08599357359566,-38.36901830889187,False,False,True,41.53426943566461,41.53426943566461,1725.0955375543836,3.165251126772745,38.36901830889187,3.165251126772745,False,True,False,Goulburn Mulwaree
maintenance_ratio_pct,2021,greaterhume,full_level_tree,138.8327355722204,103.10122878876535,108.79824804199862,35.731506783455046,True,False,True,-30.03448753022178,30.03448753022178,902.0704412030477,5.697019253233265,35.731506783455046,-5.697019253233265,True,False,True,Greater Hume
maintenance_ratio_pct,2021,griffith,full_level_tree,100.48910005589715,100.48910005589715,108.79824804199862,0.0,False,False,False,8.309147986101465,8.309147986101465,69.04194025493403,8.309147986101465,0.0,8.309147986101465,False,True,False,Griffith
maintenance_ratio_pct,2021,gunnedah,full_level_tree,94.71027660004036,98.70325693606756,108.79824804199862,-3.992980336027202,False,False,True,14.08797144195826,14.08797144195826,198.4709393494315,10.094991105931058,3.992980336027202,10.094991105931058,False,True,False,Gunnedah
maintenance_ratio_pct,2021,gwydir,full_level_tree,100.0,100.0,108.79824804199862,0.0,False,False,True,8.798248041998619,8.798248041998619,77.40916860853253,8.798248041998619,0.0,8.798248041998619,False,True,False,Gwydir
maintenance_ratio_pct,2021,hawkesbury,full_level_tree,115.26102610261026,105.78470254957509,97.92206079056557,9.476323553035172,False,False,True,-17.338965312044692,17.338965312044692,300.6397180922891,-7.86264175900952,9.476323553035172,7.86264175900952,False,True,False,Hawkesbury
maintenance_ratio_pct,2021,hay,full_level_tree,88.08126410835214,76.5137614678899,94.6999047440316,11.567502640462237,False,False,False,6.618640635679455,6.618640635679455,43.80640386426734,18.186143276141692,11.567502640462237,-4.948862004782782,True,False,True,Hay
maintenance_ratio_pct,2021,hills,full_level_tree,175.19712270023516,158.34204630321136,138.08599357359566,16.855076397023794,False,False,True,-37.1111291266395,37.1111291266395,1377.2359050541104,-20.256052729615703,16.855076397023794,20.256052729615703,False,True,False,Hills
maintenance_ratio_pct,2021,hilltops,full_level_tree,122.61974128889406,98.81613916404928,108.79824804199862,23.803602124844787,True,False,True,-13.821493246895443,13.821493246895443,191.03367557397632,9.982108877949344,23.803602124844787,-9.982108877949344,True,False,True,Hilltops
maintenance_ratio_pct,2021,hornsby,full_level_tree,79.83728813559323,105.09983160933363,97.92206079056557,-25.262543473740408,False,False,True,18.08477265497234,18.08477265497234,327.05900198203534,-7.177770818768067,25.262543473740408,-7.177770818768067,True,False,True,Hornsby
maintenance_ratio_pct,2021,huntershill,full_level_tree,153.7418655097614,112.53000480076813,97.92206079056557,41.21186070899327,False,False,True,-55.81980471919583,55.81980471919583,3115.850598889157,-14.607944010202559,41.21186070899327,14.607944010202559,False,True,False,Hunters Hill
maintenance_ratio_pct,2021,innerwest,full_level_tree,100.71188685492643,98.7730696554759,97.92206079056557,1.9388171994505399,False,False,True,-2.7898260643608666,2.7898260643608666,7.783129469387242,-0.8510088649103267,1.9388171994505399,0.8510088649103267,False,True,False,Inner West
maintenance_ratio_pct,2021,junee,full_level_tree,101.91297824456116,547.3584905660377,138.08599357359566,-445.4455123214766,False,False,False,36.1730153290345,36.1730153290345,1308.4870379945648,-409.2724969924421,445.4455123214766,-409.2724969924421,True,False,True,Junee
maintenance_ratio_pct,2021,kempsey,full_level_tree,96.50908230282232,86.90161983128914,94.6999047440316,9.607462471533182,True,False,True,-1.8091775587907222,1.8091775587907222,3.273123439231957,7.79828491274246,9.607462471533182,-7.79828491274246,True,False,True,Kempsey
maintenance_ratio_pct,2021,kuringgai,full_level_tree,95.28384279475982,114.03061224489797,97.92206079056557,-18.746769450138146,False,False,True,2.6382179958057463,2.6382179958057463,6.960194193393289,-16.1085514543324,18.746769450138146,-16.1085514543324,True,False,True,Ku-ring-gai
maintenance_ratio_pct,2021,kyogle,full_level_tree,101.78992918961448,102.52606255012029,108.79824804199862,-0.7361333605058036,True,False,True,7.008318852384136,7.008318852384136,49.11653313668289,6.272185491878332,0.7361333605058036,6.272185491878332,False,True,False,Kyogle
maintenance_ratio_pct,2021,lakemacquarie,full_level_tree,87.40342962090511,96.02050306031964,108.79824804199862,-8.617073439414526,False,False,True,21.394818421093504,21.394818421093504,457.7382552715619,12.777744981678978,8.617073439414526,12.777744981678978,False,True,False,Lake Macquarie
maintenance_ratio_pct,2021,lanecove,full_level_tree,121.45618556701032,236.19450317124736,138.08599357359566,-114.73831760423704,False,False,False,16.629808006585336,16.629808006585336,276.5505143358897,-98.1085095976517,114.73831760423704,-98.1085095976517,True,False,True,Lane Cove
maintenance_ratio_pct,2021,leeton,full_level_tree,101.36405529953916,96.97139652271451,97.92206079056557,4.392658776824646,False,False,False,-3.4419945089735933,3.4419945089735933,11.847326199804368,0.9506642678510531,4.392658776824646,-0.9506642678510531,True,False,True,Leeton
maintenance_ratio_pct,2021,lismore,full_level_tree,80.17941381177016,91.29878984148628,94.6999047440316,-11.119376029716122,False,False,True,14.520490932261438,14.520490932261438,210.84465691388667,3.4011149025453165,11.119376029716122,3.4011149025453165,False,True,False,Lismore
maintenance_ratio_pct,2021,lithgow,full_level_tree,67.30923694779116,88.63611506070218,94.6999047440316,-21.326878112911018,False,False,True,27.390667796240436,27.390667796240436,750.2486823240029,6.063789683329418,21.326878112911018,6.063789683329418,False,True,False,Lithgow
maintenance_ratio_pct,2021,liverpool,full_level_tree,94.50615965249592,92.59461995620894,94.6999047440316,1.9115396962869795,False,False,True,0.19374509153567487,0.19374509153567487,0.037537160494167034,2.1052847878226544,1.9115396962869795,-1.7177946047513046,True,False,True,Liverpool
maintenance_ratio_pct,2021,liverpoolplains,full_level_tree,83.21084435734117,106.72229949003246,108.79824804199862,-23.51145513269128,False,False,True,25.587403684657446,25.587403684657446,654.7152273216215,2.075948551966164,23.51145513269128,2.075948551966164,False,True,False,Liverpool Plains
maintenance_ratio_pct,2021,lockhart,full_level_tree,102.8927680798005,101.64634146341464,108.79824804199862,1.246426616385861,True,False,False,5.905479962198115,5.905479962198115,34.874693583923445,7.151906578583976,1.246426616385861,4.659053345812254,False,True,True,Lockhart
maintenance_ratio_pct,2021,maitland,full_level_tree,129.89364981504315,121.1211634395874,138.08599357359566,8.772486375455742,False,False,True,8.19234375855251,8.19234375855251,67.11449625829428,16.964830134008253,8.772486375455742,-0.5801426169032311,True,False,True,Maitland
maintenance_ratio_pct,2021,midcoast,full_level_tree,114.03101752616315,128.95138010444035,138.08599357359566,-14.920362578277192,True,False,True,24.054976047432504,24.054976047432504,578.6418726425514,9.134613469155312,14.920362578277192,9.134613469155312,False,True,False,Mid-Coast
maintenance_ratio_pct,2021,midwestern,full_level_tree,100.12065455093884,101.1741499154612,108.79824804199862,-1.0534953645223624,True,False,False,8.677593491059781,8.677593491059781,75.30062879608307,7.624098126537419,1.0534953645223624,7.624098126537419,False,True,False,Mid-Western Regional
maintenance_ratio_pct,2021,moreeplains,full_level_tree,99.60014540167212,97.5520602569783,108.79824804199862,2.048085144693829,False,False,True,9.198102640326496,9.198102640326496,84.60509218198126,11.246187785020325,2.048085144693829,7.150017495632667,False,True,True,Moree Plains
maintenance_ratio_pct,2021,mosman,full_level_tree,115.88986863415512,119.78021978021978,138.08599357359566,-3.89035114606466,False,False,False,22.196124939440537,22.196124939440537,492.6679623272542,18.305773793375877,3.89035114606466,18.305773793375877,False,True,False,Mosman
maintenance_ratio_pct,2021,murrayriver,full_level_tree,98.32956543582014,100.0,108.79824804199862,-1.6704345641798568,False,False,False,10.468682606178476,10.468682606178476,109.59331550890376,8.798248041998619,1.6704345641798568,8.798248041998619,False,True,False,Murray River
maintenance_ratio_pct,2021,murrumbidgee,full_level_tree,104.52924393723252,100.8647526807333,108.79824804199862,3.6644912564992183,True,False,False,4.269004104766097,4.269004104766097,18.224396046509785,7.933495361265315,3.6644912564992183,0.6045128482668787,False,True,True,Murrumbidgee (new)
maintenance_ratio_pct,2021,muswellbrook,full_level_tree,53.414847161572055,106.4102564102564,97.92206079056557,-52.99540924868434,False,False,True,44.50721362899351,44.50721362899351,1980.892065016866,-8.488195619690828,52.99540924868434,-8.488195619690828,True,False,True,Muswellbrook
maintenance_ratio_pct,2021,nambuccavalley,full_level_tree,142.67693315858455,92.9310960371296,94.6999047440316,49.74583712145494,False,False,True,-47.97702841455295,47.97702841455295,2301.795255490821,1.7688087069019929,49.74583712145494,-1.7688087069019929,True,False,True,Nambucca
maintenance_ratio_pct,2021,narrabri,full_level_tree,107.34362083218518,138.84093711467324,138.08599357359566,-31.497316282488057,True,False,True,30.742372741410477,30.742372741410477,945.093481771818,-0.75494354107758,31.497316282488057,-0.75494354107758,True,False,True,Narrabri
maintenance_ratio_pct,2021,narrandera,full_level_tree,190.7328421868941,0.0,94.6999047440316,190.7328421868941,False,False,False,-96.03293744286249,96.03293744286249,9222.32507390474,94.6999047440316,190.7328421868941,-94.6999047440316,True,False,True,Narrandera
maintenance_ratio_pct,2021,narromine,full_level_tree,67.96033994334277,94.4507658643326,108.79824804199862,-26.49042592098982,False,False,True,40.837908098655845,40.837908098655845,1667.7347378742606,14.347482177666024,26.49042592098982,14.347482177666024,False,True,False,Narromine
maintenance_ratio_pct,2021,newcastle,full_level_tree,124.00929446556825,122.11877614633748,138.08599357359566,1.8905183192307646,False,False,True,14.076699108027412,14.076699108027412,198.15345777793974,15.967217427258177,1.8905183192307646,12.186180788796648,False,True,True,Newcastle
maintenance_ratio_pct,2021,northernbeaches,full_level_tree,100.54921940731046,107.92240854502188,97.92206079056557,-7.373189137711421,True,False,True,-2.627158616744893,2.627158616744893,6.9019623975369395,-10.000347754456314,7.373189137711421,-4.746030520966528,True,False,True,Northern Beaches
maintenance_ratio_pct,2021,northsydney,full_level_tree,88.69143780290791,97.95201872440023,97.92206079056557,-9.26058092149232,False,False,False,9.230622987657654,9.230622987657654,85.20440074027391,-0.02995793383466605,9.26058092149232,-0.02995793383466605,True,False,True,North Sydney
maintenance_ratio_pct,2021,oberon,full_level_tree,138.56926570779711,109.45548197203826,97.92206079056557,29.113783735758858,True,False,True,-40.64720491723155,40.64720491723155,1652.1952675834125,-11.53342118147269,29.113783735758858,11.53342118147269,False,True,False,Oberon
maintenance_ratio_pct,2021,orange,full_level_tree,86.68949061105924,97.47355320472931,97.92206079056557,-10.784062593670072,False,False,True,11.232570179506325,11.232570179506325,126.17063283753477,0.4485075858362535,10.784062593670072,0.4485075858362535,False,True,False,Orange
maintenance_ratio_pct,2021,parkes,full_level_tree,149.83238020114376,102.87477667695306,108.79824804199862,46.9576035241907,False,False,True,-41.034132159145145,41.034132159145145,1683.8000020541897,5.9234713650455575,46.9576035241907,-5.9234713650455575,True,False,True,Parkes
maintenance_ratio_pct,2021,parramatta,full_level_tree,96.08081791626095,99.32873693362178,97.92206079056557,-3.2479190173608288,False,False,True,1.841242874304612,1.841242874304612,3.3901753221775097,-1.4066761430562167,3.2479190173608288,-1.4066761430562167,True,False,True,Parramatta (new)
maintenance_ratio_pct,2021,penrith,full_level_tree,60.8795161026647,104.23725828607655,108.79824804199862,-43.35774218341185,False,False,True,47.91873193933392,47.91873193933392,2296.2048706737405,4.560989755922066,43.35774218341185,4.560989755922066,False,True,False,Penrith
maintenance_ratio_pct,2021,portmacquariehastings,full_level_tree,92.452614316769,93.17109608429,94.6999047440316,-0.7184817675209985,True,False,True,2.247290427262598,2.247290427262598,5.050314264466111,1.5288086597415997,0.7184817675209985,1.5288086597415997,False,True,False,Port Macquarie-Hastings
maintenance_ratio_pct,2021,portstephens,full_level_tree,97.12694224567576,98.93128769997378,97.92206079056557,-1.8043454542980157,True,False,True,0.795118544889803,0.795118544889803,0.6322135004276778,-1.0092269094082127,1.8043454542980157,-1.0092269094082127,True,False,True,Port Stephens
maintenance_ratio_pct,2021,queanbeyanpalerang,full_level_tree,123.7406015037594,109.66286307053942,108.79824804199862,14.077738433219977,False,False,True,-14.942353461760774,14.942353461760774,223.2739269761942,-0.864615028540797,14.077738433219977,0.864615028540797,False,True,False,Queanbeyan-Palerang Regional
maintenance_ratio_pct,2021,randwick,full_level_tree,179.12600763682647,174.21588019214468,138.08599357359566,4.910127444681791,False,False,False,-41.040014063230814,41.040014063230814,1684.282754310183,-36.12988661854902,4.910127444681791,36.12988661854902,False,True,False,Randwick
maintenance_ratio_pct,2021,richmondvalley,full_level_tree,162.31959659189707,111.79477470655056,108.79824804199862,50.52482188534651,True,False,True,-53.52134854989845,53.52134854989845,2864.5347505997165,-2.9965266645519364,50.52482188534651,2.9965266645519364,False,True,False,Richmond Valley
maintenance_ratio_pct,2021,ryde,full_level_tree,101.6120792416416,91.13302752293578,94.6999047440316,10.479051718705819,False,False,False,-6.912174497609996,6.912174497609996,47.778156285410006,3.5668772210958224,10.479051718705819,-3.5668772210958224,True,False,True,Ryde
maintenance_ratio_pct,2021,shellharbour,full_level_tree,103.42478034785726,103.68692888359158,97.92206079056557,-0.26214853573431185,False,False,True,-5.502719557291698,5.502719557291698,30.27992252620054,-5.76486809302601,0.26214853573431185,5.240571021557386,False,True,True,Shellharbour
maintenance_ratio_pct,2021,shoalhaven,full_level_tree,89.67522289451064,87.96544656735306,94.6999047440316,1.7097763271575843,True,False,True,5.0246818495209595,5.0246818495209595,25.247427688905372,6.734458176678544,1.7097763271575843,3.314905522363375,False,True,True,Shoalhaven
maintenance_ratio_pct,2021,singleton,full_level_tree,96.97083867078592,81.25,94.6999047440316,15.720838670785923,False,False,True,-2.2709339267543243,2.2709339267543243,5.157140899683815,13.449904744031599,15.720838670785923,-13.449904744031599,True,False,True,Singleton
maintenance_ratio_pct,2021,snowymonaro,full_level_tree,57.48226551064069,50.525285817282935,94.6999047440316,6.956979693357752,True,False,True,37.21763923339091,37.21763923339091,1385.1526701068385,44.174618926748664,6.956979693357752,30.26065954003316,False,True,True,Snowy Monaro Regional
maintenance_ratio_pct,2021,snowyvalleys,full_level_tree,100.0,100.0,108.79824804199862,0.0,True,False,True,8.798248041998619,8.798248041998619,77.40916860853253,8.798248041998619,0.0,8.798248041998619,False,True,False,Snowy Valleys
maintenance_ratio_pct,2021,strathfield,full_level_tree,126.09413707679604,81.11961057023645,94.6999047440316,44.9745265065596,False,False,False,-31.394232332764446,31.394232332764446,985.5978237635925,13.580294173795153,44.9745265065596,-13.580294173795153,True,False,True,Strathfield
maintenance_ratio_pct,2021,sutherland,full_level_tree,104.58629138656782,100.54357806589049,97.92206079056557,4.042713320677336,True,False,True,-6.664230596002255,6.664230596002255,44.41196943669258,-2.621517275324919,4.042713320677336,2.621517275324919,False,True,False,Sutherland
maintenance_ratio_pct,2021,sydney,full_level_tree,97.23512200359704,99.06691008142803,97.92206079056557,-1.8317880778309927,False,False,False,0.6869387869685255,0.6869387869685255,0.47188489704178926,-1.1448492908624672,1.8317880778309927,-1.1448492908624672,True,False,True,Sydney
maintenance_ratio_pct,2021,tamworth,full_level_tree,87.75596300503001,91.7417918753478,94.6999047440316,-3.985828870317789,False,False,True,6.943941739001588,6.943941739001588,48.21832687464839,2.9581128686837985,3.985828870317789,2.9581128686837985,False,True,False,Tamworth Regional
