council_key,prior_year,event_year,target_year,exclusion_reason,target
walgett,2022,2023,2024,missing_target,operating_ratio_pct
walgett,2023,2024,2025,no_exact_future_year,operating_ratio_pct
warren,2016,2017,2018,no_exact_prior_year,operating_ratio_pct
warren,2017,2018,2019,eligible,operating_ratio_pct
warren,2018,2019,2020,eligible,operating_ratio_pct
warren,2019,2020,2021,eligible,operating_ratio_pct
warren,2020,2021,2022,eligible,operating_ratio_pct
warren,2021,2022,2023,eligible,operating_ratio_pct
warren,2022,2023,2024,missing_target,operating_ratio_pct
warren,2023,2024,2025,no_exact_future_year,operating_ratio_pct
warrumbungle,2016,2017,2018,no_exact_prior_year,operating_ratio_pct
warrumbungle,2017,2018,2019,eligible,operating_ratio_pct
warrumbungle,2018,2019,2020,eligible,operating_ratio_pct
warrumbungle,2019,2020,2021,eligible,operating_ratio_pct
warrumbungle,2020,2021,2022,eligible,operating_ratio_pct
warrumbungle,2021,2022,2023,eligible,operating_ratio_pct
warrumbungle,2022,2023,2024,missing_target,operating_ratio_pct
warrumbungle,2023,2024,2025,no_exact_future_year,operating_ratio_pct
waverley,2016,2017,2018,no_exact_prior_year,operating_ratio_pct
waverley,2017,2018,2019,eligible,operating_ratio_pct
waverley,2018,2019,2020,eligible,operating_ratio_pct
waverley,2019,2020,2021,eligible,operating_ratio_pct
waverley,2020,2021,2022,eligible,operating_ratio_pct
waverley,2021,2022,2023,eligible,operating_ratio_pct
waverley,2022,2023,2024,missing_target,operating_ratio_pct
waverley,2023,2024,2025,no_exact_future_year,operating_ratio_pct
weddin,2016,2017,2018,no_exact_prior_year,operating_ratio_pct
weddin,2017,2018,2019,eligible,operating_ratio_pct
weddin,2018,2019,2020,eligible,operating_ratio_pct
weddin,2019,2020,2021,eligible,operating_ratio_pct
weddin,2020,2021,2022,eligible,operating_ratio_pct
weddin,2021,2022,2023,eligible,operating_ratio_pct
weddin,2022,2023,2024,missing_target,operating_ratio_pct
weddin,2023,2024,2025,no_exact_future_year,operating_ratio_pct
wentworth,2016,2017,2018,no_exact_prior_year,operating_ratio_pct
wentworth,2017,2018,2019,eligible,operating_ratio_pct
wentworth,2018,2019,2020,eligible,operating_ratio_pct
wentworth,2019,2020,2021,eligible,operating_ratio_pct
wentworth,2020,2021,2022,eligible,operating_ratio_pct
wentworth,2021,2022,2023,eligible,operating_ratio_pct
wentworth,2022,2023,2024,missing_target,operating_ratio_pct
wentworth,2023,2024,2025,no_exact_future_year,operating_ratio_pct
willoughby,2016,2017,2018,no_exact_prior_year,operating_ratio_pct
willoughby,2017,2018,2019,eligible,operating_ratio_pct
willoughby,2018,2019,2020,eligible,operating_ratio_pct
willoughby,2019,2020,2021,eligible,operating_ratio_pct
willoughby,2020,2021,2022,eligible,operating_ratio_pct
willoughby,2021,2022,2023,eligible,operating_ratio_pct
willoughby,2022,2023,2024,missing_target,operating_ratio_pct
willoughby,2023,2024,2025,no_exact_future_year,operating_ratio_pct
wingecarribee,2016,2017,2018,no_exact_prior_year,operating_ratio_pct
wingecarribee,2017,2018,2019,eligible,operating_ratio_pct
wingecarribee,2018,2019,2020,eligible,operating_ratio_pct
wingecarribee,2019,2020,2021,eligible,operating_ratio_pct
wingecarribee,2020,2021,2022,eligible,operating_ratio_pct
wingecarribee,2021,2022,2023,eligible,operating_ratio_pct
wingecarribee,2022,2023,2024,missing_target,operating_ratio_pct
wingecarribee,2023,2024,2025,no_exact_future_year,operating_ratio_pct
wollondilly,2016,2017,2018,no_exact_prior_year,operating_ratio_pct
wollondilly,2017,2018,2019,eligible,operating_ratio_pct
wollondilly,2018,2019,2020,eligible,operating_ratio_pct
wollondilly,2019,2020,2021,eligible,operating_ratio_pct
wollondilly,2020,2021,2022,eligible,operating_ratio_pct
wollondilly,2021,2022,2023,eligible,operating_ratio_pct
wollondilly,2022,2023,2024,missing_target,operating_ratio_pct
wollondilly,2023,2024,2025,no_exact_future_year,operating_ratio_pct
wollongong,2016,2017,2018,no_exact_prior_year,operating_ratio_pct
wollongong,2017,2018,2019,eligible,operating_ratio_pct
wollongong,2018,2019,2020,eligible,operating_ratio_pct
wollongong,2019,2020,2021,eligible,operating_ratio_pct
wollongong,2020,2021,2022,eligible,operating_ratio_pct
wollongong,2021,2022,2023,eligible,operating_ratio_pct
wollongong,2022,2023,2024,missing_target,operating_ratio_pct
wollongong,2023,2024,2025,no_exact_future_year,operating_ratio_pct
woollahra,2016,2017,2018,no_exact_prior_year,operating_ratio_pct
woollahra,2017,2018,2019,eligible,operating_ratio_pct
woollahra,2018,2019,2020,eligible,operating_ratio_pct
woollahra,2019,2020,2021,eligible,operating_ratio_pct
woollahra,2020,2021,2022,eligible,operating_ratio_pct
woollahra,2021,2022,2023,eligible,operating_ratio_pct
woollahra,2022,2023,2024,missing_target,operating_ratio_pct
woollahra,2023,2024,2025,no_exact_future_year,operating_ratio_pct
yassvalley,2016,2017,2018,no_exact_prior_year,operating_ratio_pct
yassvalley,2017,2018,2019,eligible,operating_ratio_pct
yassvalley,2018,2019,2020,eligible,operating_ratio_pct
yassvalley,2019,2020,2021,eligible,operating_ratio_pct
yassvalley,2020,2021,2022,eligible,operating_ratio_pct
yassvalley,2021,2022,2023,eligible,operating_ratio_pct
yassvalley,2022,2023,2024,missing_target,operating_ratio_pct
yassvalley,2023,2024,2025,no_exact_future_year,operating_ratio_pct
albury,2016,2017,2018,no_exact_prior_year,cash_cover_months
albury,2017,2018,2019,eligible,cash_cover_months
albury,2018,2019,2020,eligible,cash_cover_months
albury,2019,2020,2021,eligible,cash_cover_months
albury,2020,2021,2022,eligible,cash_cover_months
albury,2021,2022,2023,eligible,cash_cover_months
albury,2022,2023,2024,missing_target,cash_cover_months
albury,2023,2024,2025,no_exact_future_year,cash_cover_months
armidale,2016,2017,2018,no_exact_prior_year,cash_cover_months
armidale,2017,2018,2019,boundary_flag,cash_cover_months
armidale,2018,2019,2020,boundary_flag,cash_cover_months
armidale,2019,2020,2021,boundary_flag,cash_cover_months
armidale,2020,2021,2022,boundary_flag,cash_cover_months
armidale,2021,2022,2023,boundary_flag,cash_cover_months
armidale,2022,2023,2024,boundary_flag,cash_cover_months
armidale,2023,2024,2025,no_exact_future_year,cash_cover_months
ballina,2016,2017,2018,no_exact_prior_year,cash_cover_months
ballina,2017,2018,2019,eligible,cash_cover_months
ballina,2018,2019,2020,eligible,cash_cover_months
ballina,2019,2020,2021,eligible,cash_cover_months
ballina,2020,2021,2022,eligible,cash_cover_months
ballina,2021,2022,2023,eligible,cash_cover_months
ballina,2022,2023,2024,missing_target,cash_cover_months
ballina,2023,2024,2025,no_exact_future_year,cash_cover_months
balranald,2016,2017,2018,no_exact_prior_year,cash_cover_months
balranald,2017,2018,2019,eligible,cash_cover_months
balranald,2018,2019,2020,eligible,cash_cover_months
balranald,2019,2020,2021,eligible,cash_cover_months
balranald,2020,2021,2022,eligible,cash_cover_months
balranald,2021,2022,2023,eligible,cash_cover_months
balranald,2022,2023,2024,missing_target,cash_cover_months
balranald,2023,2024,2025,no_exact_future_year,cash_cover_months
bathurst,2016,2017,2018,no_exact_prior_year,cash_cover_months
bathurst,2017,2018,2019,eligible,cash_cover_months
bathurst,2018,2019,2020,eligible,cash_cover_months
bathurst,2019,2020,2021,eligible,cash_cover_months
bathurst,2020,2021,2022,eligible,cash_cover_months
bathurst,2021,2022,2023,eligible,cash_cover_months
bathurst,2022,2023,2024,missing_target,cash_cover_months
bathurst,2023,2024,2025,no_exact_future_year,cash_cover_months
bayside,2016,2017,2018,no_exact_prior_year,cash_cover_months
bayside,2017,2018,2019,missing_or_ineligible_persistence,cash_cover_months
bayside,2018,2019,2020,eligible,cash_cover_months
bayside,2019,2020,2021,eligible,cash_cover_months
bayside,2020,2021,2022,eligible,cash_cover_months
bayside,2021,2022,2023,eligible,cash_cover_months
bayside,2022,2023,2024,missing_target,cash_cover_months
bayside,2023,2024,2025,no_exact_future_year,cash_cover_months
begavalley,2016,2017,2018,no_exact_prior_year,cash_cover_months
begavalley,2017,2018,2019,eligible,cash_cover_months
begavalley,2018,2019,2020,eligible,cash_cover_months
begavalley,2019,2020,2021,eligible,cash_cover_months
begavalley,2020,2021,2022,eligible,cash_cover_months
begavalley,2021,2022,2023,eligible,cash_cover_months
begavalley,2022,2023,2024,missing_target,cash_cover_months
begavalley,2023,2024,2025,no_exact_future_year,cash_cover_months
bellingen,2016,2017,2018,no_exact_prior_year,cash_cover_months
bellingen,2017,2018,2019,eligible,cash_cover_months
bellingen,2018,2019,2020,eligible,cash_cover_months
bellingen,2019,2020,2021,eligible,cash_cover_months
bellingen,2020,2021,2022,eligible,cash_cover_months
bellingen,2021,2022,2023,eligible,cash_cover_months
bellingen,2022,2023,2024,missing_target,cash_cover_months
bellingen,2023,2024,2025,no_exact_future_year,cash_cover_months
berrigan,2016,2017,2018,no_exact_prior_year,cash_cover_months
berrigan,2017,2018,2019,eligible,cash_cover_months
berrigan,2018,2019,2020,eligible,cash_cover_months
berrigan,2019,2020,2021,eligible,cash_cover_months
berrigan,2020,2021,2022,eligible,cash_cover_months
berrigan,2021,2022,2023,eligible,cash_cover_months
berrigan,2022,2023,2024,missing_target,cash_cover_months
berrigan,2023,2024,2025,no_exact_future_year,cash_cover_months
blacktown,2016,2017,2018,no_exact_prior_year,cash_cover_months
blacktown,2017,2018,2019,eligible,cash_cover_months
blacktown,2018,2019,2020,eligible,cash_cover_months
blacktown,2019,2020,2021,eligible,cash_cover_months
blacktown,2020,2021,2022,eligible,cash_cover_months
blacktown,2021,2022,2023,eligible,cash_cover_months
blacktown,2022,2023,2024,missing_target,cash_cover_months
blacktown,2023,2024,2025,no_exact_future_year,cash_cover_months
bland,2016,2017,2018,no_exact_prior_year,cash_cover_months
bland,2017,2018,2019,eligible,cash_cover_months
bland,2018,2019,2020,eligible,cash_cover_months
bland,2019,2020,2021,eligible,cash_cover_months
bland,2020,2021,2022,eligible,cash_cover_months
bland,2021,2022,2023,eligible,cash_cover_months
bland,2022,2023,2024,missing_target,cash_cover_months
bland,2023,2024,2025,no_exact_future_year,cash_cover_months
blayney,2016,2017,2018,no_exact_prior_year,cash_cover_months
blayney,2017,2018,2019,eligible,cash_cover_months
blayney,2018,2019,2020,eligible,cash_cover_months
blayney,2019,2020,2021,eligible,cash_cover_months
blayney,2020,2021,2022,eligible,cash_cover_months
blayney,2021,2022,2023,eligible,cash_cover_months
blayney,2022,2023,2024,missing_target,cash_cover_months
blayney,2023,2024,2025,no_exact_future_year,cash_cover_months
bluemountains,2016,2017,2018,no_exact_prior_year,cash_cover_months
bluemountains,2017,2018,2019,eligible,cash_cover_months
bluemountains,2018,2019,2020,eligible,cash_cover_months
bluemountains,2019,2020,2021,eligible,cash_cover_months
bluemountains,2020,2021,2022,eligible,cash_cover_months
bluemountains,2021,2022,2023,eligible,cash_cover_months
bluemountains,2022,2023,2024,missing_target,cash_cover_months
bluemountains,2023,2024,2025,no_exact_future_year,cash_cover_months
bogan,2016,2017,2018,no_exact_prior_year,cash_cover_months
bogan,2017,2018,2019,eligible,cash_cover_months
bogan,2018,2019,2020,eligible,cash_cover_months
bogan,2019,2020,2021,eligible,cash_cover_months
bogan,2020,2021,2022,eligible,cash_cover_months
bogan,2021,2022,2023,eligible,cash_cover_months
bogan,2022,2023,2024,missing_target,cash_cover_months
bogan,2023,2024,2025,no_exact_future_year,cash_cover_months
bourke,2016,2017,2018,no_exact_prior_year,cash_cover_months
bourke,2017,2018,2019,eligible,cash_cover_months
bourke,2018,2019,2020,eligible,cash_cover_months
bourke,2019,2020,2021,eligible,cash_cover_months
bourke,2020,2021,2022,eligible,cash_cover_months
bourke,2021,2022,2023,eligible,cash_cover_months
bourke,2022,2023,2024,missing_target,cash_cover_months
bourke,2023,2024,2025,no_exact_future_year,cash_cover_months
brewarrina,2016,2017,2018,no_exact_prior_year,cash_cover_months
brewarrina,2017,2018,2019,eligible,cash_cover_months
brewarrina,2018,2019,2020,eligible,cash_cover_months
brewarrina,2019,2020,2021,eligible,cash_cover_months
brewarrina,2020,2021,2022,eligible,cash_cover_months
brewarrina,2021,2022,2023,eligible,cash_cover_months
brewarrina,2022,2023,2024,missing_target,cash_cover_months
brewarrina,2023,2024,2025,no_exact_future_year,cash_cover_months
brokenhill,2016,2017,2018,no_exact_prior_year,cash_cover_months
brokenhill,2017,2018,2019,eligible,cash_cover_months
brokenhill,2018,2019,2020,eligible,cash_cover_months
brokenhill,2019,2020,2021,eligible,cash_cover_months
brokenhill,2020,2021,2022,eligible,cash_cover_months
brokenhill,2021,2022,2023,eligible,cash_cover_months
brokenhill,2022,2023,2024,missing_target,cash_cover_months
brokenhill,2023,2024,2025,no_exact_future_year,cash_cover_months
burwood,2016,2017,2018,no_exact_prior_year,cash_cover_months
burwood,2017,2018,2019,eligible,cash_cover_months
burwood,2018,2019,2020,eligible,cash_cover_months
burwood,2019,2020,2021,eligible,cash_cover_months
burwood,2020,2021,2022,eligible,cash_cover_months
burwood,2021,2022,2023,eligible,cash_cover_months
burwood,2022,2023,2024,missing_target,cash_cover_months
burwood,2023,2024,2025,no_exact_future_year,cash_cover_months
byron,2016,2017,2018,no_exact_prior_year,cash_cover_months
byron,2017,2018,2019,eligible,cash_cover_months
byron,2018,2019,2020,eligible,cash_cover_months
byron,2019,2020,2021,eligible,cash_cover_months
byron,2020,2021,2022,eligible,cash_cover_months
byron,2021,2022,2023,eligible,cash_cover_months
byron,2022,2023,2024,missing_target,cash_cover_months
byron,2023,2024,2025,no_exact_future_year,cash_cover_months
cabonne,2016,2017,2018,no_exact_prior_year,cash_cover_months
cabonne,2017,2018,2019,eligible,cash_cover_months
cabonne,2018,2019,2020,eligible,cash_cover_months
cabonne,2019,2020,2021,eligible,cash_cover_months
cabonne,2020,2021,2022,eligible,cash_cover_months
cabonne,2021,2022,2023,eligible,cash_cover_months
cabonne,2022,2023,2024,missing_target,cash_cover_months
cabonne,2023,2024,2025,no_exact_future_year,cash_cover_months
camden,2016,2017,2018,no_exact_prior_year,cash_cover_months
camden,2017,2018,2019,eligible,cash_cover_months
camden,2018,2019,2020,eligible,cash_cover_months
camden,2019,2020,2021,eligible,cash_cover_months
camden,2020,2021,2022,eligible,cash_cover_months
camden,2021,2022,2023,eligible,cash_cover_months
camden,2022,2023,2024,missing_target,cash_cover_months
camden,2023,2024,2025,no_exact_future_year,cash_cover_months
campbelltown,2016,2017,2018,no_exact_prior_year,cash_cover_months
campbelltown,2017,2018,2019,eligible,cash_cover_months
campbelltown,2018,2019,2020,eligible,cash_cover_months
campbelltown,2019,2020,2021,eligible,cash_cover_months
campbelltown,2020,2021,2022,eligible,cash_cover_months
campbelltown,2021,2022,2023,eligible,cash_cover_months
campbelltown,2022,2023,2024,missing_target,cash_cover_months
campbelltown,2023,2024,2025,no_exact_future_year,cash_cover_months
canadabay,2016,2017,2018,no_exact_prior_year,cash_cover_months
canadabay,2017,2018,2019,eligible,cash_cover_months
canadabay,2018,2019,2020,eligible,cash_cover_months
canadabay,2019,2020,2021,eligible,cash_cover_months
canadabay,2020,2021,2022,eligible,cash_cover_months
canadabay,2021,2022,2023,eligible,cash_cover_months
canadabay,2022,2023,2024,missing_target,cash_cover_months
canadabay,2023,2024,2025,no_exact_future_year,cash_cover_months
canterburybankstown,2016,2017,2018,no_exact_prior_year,cash_cover_months
canterburybankstown,2017,2018,2019,eligible,cash_cover_months
canterburybankstown,2018,2019,2020,eligible,cash_cover_months
canterburybankstown,2019,2020,2021,eligible,cash_cover_months
canterburybankstown,2020,2021,2022,eligible,cash_cover_months
canterburybankstown,2021,2022,2023,eligible,cash_cover_months
canterburybankstown,2022,2023,2024,missing_target,cash_cover_months
canterburybankstown,2023,2024,2025,no_exact_future_year,cash_cover_months
carrathool,2016,2017,2018,no_exact_prior_year,cash_cover_months
carrathool,2017,2018,2019,eligible,cash_cover_months
carrathool,2018,2019,2020,eligible,cash_cover_months
carrathool,2019,2020,2021,eligible,cash_cover_months
carrathool,2020,2021,2022,eligible,cash_cover_months
carrathool,2021,2022,2023,eligible,cash_cover_months
carrathool,2022,2023,2024,missing_target,cash_cover_months
carrathool,2023,2024,2025,no_exact_future_year,cash_cover_months
centralcoast,2016,2017,2018,no_exact_prior_year,cash_cover_months
centralcoast,2017,2018,2019,eligible,cash_cover_months
centralcoast,2018,2019,2020,eligible,cash_cover_months
centralcoast,2019,2020,2021,eligible,cash_cover_months
centralcoast,2020,2021,2022,eligible,cash_cover_months
centralcoast,2021,2022,2023,eligible,cash_cover_months
centralcoast,2022,2023,2024,missing_target,cash_cover_months
centralcoast,2023,2024,2025,no_exact_future_year,cash_cover_months
centraldarling,2016,2017,2018,no_exact_prior_year,cash_cover_months
centraldarling,2017,2018,2019,eligible,cash_cover_months
centraldarling,2018,2019,2020,eligible,cash_cover_months
centraldarling,2019,2020,2021,eligible,cash_cover_months
centraldarling,2020,2021,2022,eligible,cash_cover_months
centraldarling,2021,2022,2023,eligible,cash_cover_months
centraldarling,2022,2023,2024,missing_target,cash_cover_months
centraldarling,2023,2024,2025,no_exact_future_year,cash_cover_months
cessnock,2016,2017,2018,no_exact_prior_year,cash_cover_months
cessnock,2017,2018,2019,eligible,cash_cover_months
cessnock,2018,2019,2020,eligible,cash_cover_months
cessnock,2019,2020,2021,eligible,cash_cover_months
cessnock,2020,2021,2022,eligible,cash_cover_months
cessnock,2021,2022,2023,eligible,cash_cover_months
cessnock,2022,2023,2024,missing_target,cash_cover_months
cessnock,2023,2024,2025,no_exact_future_year,cash_cover_months
clarencevalley,2016,2017,2018,no_exact_prior_year,cash_cover_months
clarencevalley,2017,2018,2019,eligible,cash_cover_months
clarencevalley,2018,2019,2020,eligible,cash_cover_months
clarencevalley,2019,2020,2021,eligible,cash_cover_months
clarencevalley,2020,2021,2022,eligible,cash_cover_months
clarencevalley,2021,2022,2023,eligible,cash_cover_months
clarencevalley,2022,2023,2024,missing_target,cash_cover_months
clarencevalley,2023,2024,2025,no_exact_future_year,cash_cover_months
cobar,2016,2017,2018,no_exact_prior_year,cash_cover_months
cobar,2017,2018,2019,boundary_flag,cash_cover_months
cobar,2018,2019,2020,boundary_flag,cash_cover_months
cobar,2019,2020,2021,boundary_flag,cash_cover_months
cobar,2020,2021,2022,boundary_flag,cash_cover_months
cobar,2021,2022,2023,boundary_flag,cash_cover_months
cobar,2022,2023,2024,boundary_flag,cash_cover_months
cobar,2023,2024,2025,no_exact_future_year,cash_cover_months
coffsharbour,2016,2017,2018,no_exact_prior_year,cash_cover_months
coffsharbour,2017,2018,2019,eligible,cash_cover_months
coffsharbour,2018,2019,2020,eligible,cash_cover_months
coffsharbour,2019,2020,2021,eligible,cash_cover_months
coffsharbour,2020,2021,2022,eligible,cash_cover_months
coffsharbour,2021,2022,2023,eligible,cash_cover_months
coffsharbour,2022,2023,2024,missing_target,cash_cover_months
coffsharbour,2023,2024,2025,no_exact_future_year,cash_cover_months
coolamon,2016,2017,2018,no_exact_prior_year,cash_cover_months
coolamon,2017,2018,2019,eligible,cash_cover_months
coolamon,2018,2019,2020,eligible,cash_cover_months
coolamon,2019,2020,2021,eligible,cash_cover_months
coolamon,2020,2021,2022,eligible,cash_cover_months
coolamon,2021,2022,2023,eligible,cash_cover_months
coolamon,2022,2023,2024,missing_target,cash_cover_months
coolamon,2023,2024,2025,no_exact_future_year,cash_cover_months
coonamble,2016,2017,2018,no_exact_prior_year,cash_cover_months
coonamble,2017,2018,2019,eligible,cash_cover_months
coonamble,2018,2019,2020,eligible,cash_cover_months
coonamble,2019,2020,2021,eligible,cash_cover_months
coonamble,2020,2021,2022,eligible,cash_cover_months
coonamble,2021,2022,2023,eligible,cash_cover_months
coonamble,2022,2023,2024,missing_target,cash_cover_months
coonamble,2023,2024,2025,no_exact_future_year,cash_cover_months
cootamundragundagai,2016,2017,2018,no_exact_prior_year,cash_cover_months
cootamundragundagai,2017,2018,2019,eligible,cash_cover_months
cootamundragundagai,2018,2019,2020,eligible,cash_cover_months
cootamundragundagai,2019,2020,2021,eligible,cash_cover_months
cootamundragundagai,2020,2021,2022,eligible,cash_cover_months
cootamundragundagai,2021,2022,2023,eligible,cash_cover_months
cootamundragundagai,2022,2023,2024,missing_target,cash_cover_months
cootamundragundagai,2023,2024,2025,no_exact_future_year,cash_cover_months
cowra,2016,2017,2018,no_exact_prior_year,cash_cover_months
cowra,2017,2018,2019,eligible,cash_cover_months
cowra,2018,2019,2020,eligible,cash_cover_months
cowra,2019,2020,2021,eligible,cash_cover_months
cowra,2020,2021,2022,eligible,cash_cover_months
cowra,2021,2022,2023,eligible,cash_cover_months
cowra,2022,2023,2024,missing_target,cash_cover_months
cowra,2023,2024,2025,no_exact_future_year,cash_cover_months
cumberland,2016,2017,2018,no_exact_prior_year,cash_cover_months
cumberland,2017,2018,2019,eligible,cash_cover_months
cumberland,2018,2019,2020,eligible,cash_cover_months
cumberland,2019,2020,2021,eligible,cash_cover_months
cumberland,2020,2021,2022,eligible,cash_cover_months
cumberland,2021,2022,2023,eligible,cash_cover_months
cumberland,2022,2023,2024,missing_target,cash_cover_months
cumberland,2023,2024,2025,no_exact_future_year,cash_cover_months
dubbo,2016,2017,2018,no_exact_prior_year,cash_cover_months
dubbo,2017,2018,2019,eligible,cash_cover_months
dubbo,2018,2019,2020,eligible,cash_cover_months
dubbo,2019,2020,2021,eligible,cash_cover_months
dubbo,2020,2021,2022,eligible,cash_cover_months
dubbo,2021,2022,2023,eligible,cash_cover_months
dubbo,2022,2023,2024,missing_target,cash_cover_months
dubbo,2023,2024,2025,no_exact_future_year,cash_cover_months
dungog,2016,2017,2018,no_exact_prior_year,cash_cover_months
dungog,2017,2018,2019,eligible,cash_cover_months
dungog,2018,2019,2020,eligible,cash_cover_months
dungog,2019,2020,2021,eligible,cash_cover_months
dungog,2020,2021,2022,eligible,cash_cover_months
dungog,2021,2022,2023,eligible,cash_cover_months
dungog,2022,2023,2024,missing_target,cash_cover_months
dungog,2023,2024,2025,no_exact_future_year,cash_cover_months
edwardriver,2016,2017,2018,no_exact_prior_year,cash_cover_months
edwardriver,2017,2018,2019,eligible,cash_cover_months
edwardriver,2018,2019,2020,eligible,cash_cover_months
edwardriver,2019,2020,2021,eligible,cash_cover_months
edwardriver,2020,2021,2022,eligible,cash_cover_months
edwardriver,2021,2022,2023,eligible,cash_cover_months
edwardriver,2022,2023,2024,missing_target,cash_cover_months
edwardriver,2023,2024,2025,no_exact_future_year,cash_cover_months
eurobodalla,2016,2017,2018,no_exact_prior_year,cash_cover_months
eurobodalla,2017,2018,2019,eligible,cash_cover_months
eurobodalla,2018,2019,2020,eligible,cash_cover_months
eurobodalla,2019,2020,2021,eligible,cash_cover_months
eurobodalla,2020,2021,2022,eligible,cash_cover_months
eurobodalla,2021,2022,2023,eligible,cash_cover_months
eurobodalla,2022,2023,2024,missing_target,cash_cover_months
eurobodalla,2023,2024,2025,no_exact_future_year,cash_cover_months
fairfield,2016,2017,2018,no_exact_prior_year,cash_cover_months
fairfield,2017,2018,2019,eligible,cash_cover_months
fairfield,2018,2019,2020,eligible,cash_cover_months
fairfield,2019,2020,2021,eligible,cash_cover_months
fairfield,2020,2021,2022,eligible,cash_cover_months
fairfield,2021,2022,2023,eligible,cash_cover_months
fairfield,2022,2023,2024,missing_target,cash_cover_months
fairfield,2023,2024,2025,no_exact_future_year,cash_cover_months
federation,2016,2017,2018,no_exact_prior_year,cash_cover_months
federation,2017,2018,2019,eligible,cash_cover_months
federation,2018,2019,2020,eligible,cash_cover_months
federation,2019,2020,2021,eligible,cash_cover_months
federation,2020,2021,2022,eligible,cash_cover_months
federation,2021,2022,2023,eligible,cash_cover_months
federation,2022,2023,2024,missing_target,cash_cover_months
federation,2023,2024,2025,no_exact_future_year,cash_cover_months
forbes,2016,2017,2018,no_exact_prior_year,cash_cover_months
forbes,2017,2018,2019,eligible,cash_cover_months
forbes,2018,2019,2020,eligible,cash_cover_months
forbes,2019,2020,2021,eligible,cash_cover_months
forbes,2020,2021,2022,eligible,cash_cover_months
forbes,2021,2022,2023,eligible,cash_cover_months
forbes,2022,2023,2024,missing_target,cash_cover_months
forbes,2023,2024,2025,no_exact_future_year,cash_cover_months
georgesriver,2016,2017,2018,no_exact_prior_year,cash_cover_months
georgesriver,2017,2018,2019,eligible,cash_cover_months
georgesriver,2018,2019,2020,eligible,cash_cover_months
georgesriver,2019,2020,2021,eligible,cash_cover_months
georgesriver,2020,2021,2022,eligible,cash_cover_months
georgesriver,2021,2022,2023,eligible,cash_cover_months
georgesriver,2022,2023,2024,missing_target,cash_cover_months
georgesriver,2023,2024,2025,no_exact_future_year,cash_cover_months
gilgandra,2016,2017,2018,no_exact_prior_year,cash_cover_months
gilgandra,2017,2018,2019,eligible,cash_cover_months
gilgandra,2018,2019,2020,eligible,cash_cover_months
gilgandra,2019,2020,2021,eligible,cash_cover_months
gilgandra,2020,2021,2022,eligible,cash_cover_months
gilgandra,2021,2022,2023,eligible,cash_cover_months
gilgandra,2022,2023,2024,missing_target,cash_cover_months
gilgandra,2023,2024,2025,no_exact_future_year,cash_cover_months
gleninnessevern,2016,2017,2018,no_exact_prior_year,cash_cover_months
gleninnessevern,2017,2018,2019,eligible,cash_cover_months
gleninnessevern,2018,2019,2020,eligible,cash_cover_months
gleninnessevern,2019,2020,2021,eligible,cash_cover_months
gleninnessevern,2020,2021,2022,missing_target,cash_cover_months
gleninnessevern,2021,2022,2023,eligible,cash_cover_months
gleninnessevern,2022,2023,2024,missing_target,cash_cover_months
gleninnessevern,2023,2024,2025,no_exact_future_year,cash_cover_months
goulburnmulwaree,2016,2017,2018,no_exact_prior_year,cash_cover_months
goulburnmulwaree,2017,2018,2019,eligible,cash_cover_months
goulburnmulwaree,2018,2019,2020,eligible,cash_cover_months
goulburnmulwaree,2019,2020,2021,eligible,cash_cover_months
goulburnmulwaree,2020,2021,2022,eligible,cash_cover_months
goulburnmulwaree,2021,2022,2023,eligible,cash_cover_months
goulburnmulwaree,2022,2023,2024,missing_target,cash_cover_months
goulburnmulwaree,2023,2024,2025,no_exact_future_year,cash_cover_months
greaterhume,2016,2017,2018,no_exact_prior_year,cash_cover_months
greaterhume,2017,2018,2019,eligible,cash_cover_months
greaterhume,2018,2019,2020,eligible,cash_cover_months
greaterhume,2019,2020,2021,eligible,cash_cover_months
greaterhume,2020,2021,2022,eligible,cash_cover_months
greaterhume,2021,2022,2023,eligible,cash_cover_months
greaterhume,2022,2023,2024,missing_target,cash_cover_months
greaterhume,2023,2024,2025,no_exact_future_year,cash_cover_months
griffith,2016,2017,2018,no_exact_prior_year,cash_cover_months
griffith,2017,2018,2019,eligible,cash_cover_months
griffith,2018,2019,2020,eligible,cash_cover_months
griffith,2019,2020,2021,eligible,cash_cover_months
griffith,2020,2021,2022,eligible,cash_cover_months
griffith,2021,2022,2023,eligible,cash_cover_months
griffith,2022,2023,2024,missing_target,cash_cover_months
griffith,2023,2024,2025,no_exact_future_year,cash_cover_months
gunnedah,2016,2017,2018,no_exact_prior_year,cash_cover_months
gunnedah,2017,2018,2019,eligible,cash_cover_months
gunnedah,2018,2019,2020,eligible,cash_cover_months
gunnedah,2019,2020,2021,eligible,cash_cover_months
gunnedah,2020,2021,2022,eligible,cash_cover_months
gunnedah,2021,2022,2023,eligible,cash_cover_months
gunnedah,2022,2023,2024,missing_target,cash_cover_months
gunnedah,2023,2024,2025,no_exact_future_year,cash_cover_months
gwydir,2016,2017,2018,no_exact_prior_year,cash_cover_months
gwydir,2017,2018,2019,eligible,cash_cover_months
gwydir,2018,2019,2020,eligible,cash_cover_months
gwydir,2019,2020,2021,eligible,cash_cover_months
gwydir,2020,2021,2022,eligible,cash_cover_months
gwydir,2021,2022,2023,eligible,cash_cover_months
