council_key,year_start,field,value,value_status,unit,source_document,source_url,source_year,source_table,original_file,original_sheet,original_excel_row,raw_value_in_v2,raw_value_stage,scope_note
kiama,2021,pre_road_km,268.08000000000004,observed,km,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column road_km,time-series-data-2018-2019.xlsx,2018_19_Councils,65,268.08000000000004,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
kiama,2021,pre_actual_maintenance_aud,5535000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2018-2019.xlsx,2018_19_Councils,65,5535000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
kiama,2021,pre_maintenance_ratio_pct,107.24665762449138,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2018-2019.xlsx,2018_19_Councils,65,107.24665762449138,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
kiama,2021,fesm_burned_ha,0.0,verified_zero_mapped_scope,hectares,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2021,V2 CSV; council_key/year_start join; column fesm_burned_ha,fire-extent-severity-mapping-results-2021-22.xlsx,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
kiama,2021,bushfire_declared,0.0,recorded_no_listed_event,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2021,V2 CSV; council_key/year_start join; column bushfire_declared,NSW Data Panel.csv; underlying V1 evidence,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
kiama,2021,flood_declared,1.0,observed,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2021,V2 CSV; council_key/year_start join; column flood_declared,NSW Data Panel.csv; underlying V1 evidence,,,1.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
lismore,2018,actual_maintenance_aud,10739000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2018-2019.xlsx,2018_19_Councils,72,10739000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
lismore,2018,required_maintenance_aud,11526000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column required_maintenance_aud,time-series-data-2018-2019.xlsx,2018_19_Councils,72,11526000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
lismore,2018,maintenance_ratio_pct,93.17195904910636,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2018-2019.xlsx,2018_19_Councils,72,93.17195904910636,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
lismore,2018,pre_cash_cover_months,13.33,observed,months,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column cash_cover_months,time-series-data-2020-2021.xlsx,Councils,72,13.33,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2018,pre_operating_ratio_pct,-9.93,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column operating_ratio_pct,time-series-data-2020-2021.xlsx,Councils,72,-9.93,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2018,pre_current_ratio,1.84,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column current_ratio,time-series-data-2020-2021.xlsx,Councils,72,1.84,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2018,pre_own_source_pct,64.37,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column own_source_pct,time-series-data-2020-2021.xlsx,Councils,72,64.37,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2018,pre_debt_service_cover,3.04,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column debt_service_cover,time-series-data-2020-2021.xlsx,Councils,72,3.04,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2018,pre_population,43667.0,observed,persons,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column population,time-series-data-2020-2021.xlsx,Councils,72,43667.0,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2018,pre_road_km,1233.6,observed,km,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column road_km,time-series-data-2020-2021.xlsx,Councils,72,1233.6,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2018,pre_actual_maintenance_aud,10394000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2020-2021.xlsx,Councils,72,10394000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
lismore,2018,pre_maintenance_ratio_pct,86.09293464756067,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2020-2021.xlsx,Councils,72,86.09293464756067,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
lismore,2018,fesm_burned_ha,0.0,verified_zero_mapped_scope,hectares,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2018,V2 CSV; council_key/year_start join; column fesm_burned_ha,fire-extent-severity-mapping-results-2018-19.xlsx,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
lismore,2018,bushfire_declared,1.0,observed,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2018,V2 CSV; council_key/year_start join; column bushfire_declared,NSW Data Panel.csv; underlying V1 evidence,,,1.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
lismore,2018,flood_declared,0.0,recorded_no_listed_event,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2018,V2 CSV; council_key/year_start join; column flood_declared,NSW Data Panel.csv; underlying V1 evidence,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
lismore,2019,actual_maintenance_aud,10713000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,2019,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2019-2020.xlsx,Councils,72,10713000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
lismore,2019,required_maintenance_aud,11734000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,2019,V2 CSV; council_key/year_start join; column required_maintenance_aud,time-series-data-2019-2020.xlsx,Councils,72,11734000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
lismore,2019,maintenance_ratio_pct,91.29878984148628,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,2019,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2019-2020.xlsx,Councils,72,91.29878984148628,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
lismore,2019,pre_cash_cover_months,13.33,observed,months,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column cash_cover_months,time-series-data-2020-2021.xlsx,Councils,72,13.33,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2019,pre_operating_ratio_pct,-9.93,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column operating_ratio_pct,time-series-data-2020-2021.xlsx,Councils,72,-9.93,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2019,pre_current_ratio,1.84,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column current_ratio,time-series-data-2020-2021.xlsx,Councils,72,1.84,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2019,pre_own_source_pct,64.37,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column own_source_pct,time-series-data-2020-2021.xlsx,Councils,72,64.37,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2019,pre_debt_service_cover,3.04,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column debt_service_cover,time-series-data-2020-2021.xlsx,Councils,72,3.04,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2019,pre_population,43667.0,observed,persons,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column population,time-series-data-2020-2021.xlsx,Councils,72,43667.0,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2019,pre_road_km,1233.6,observed,km,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column road_km,time-series-data-2020-2021.xlsx,Councils,72,1233.6,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2019,pre_actual_maintenance_aud,10394000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2020-2021.xlsx,Councils,72,10394000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
lismore,2019,pre_maintenance_ratio_pct,86.09293464756067,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2020-2021.xlsx,Councils,72,86.09293464756067,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
lismore,2019,fesm_burned_ha,3059.42,observed,hectares,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2019,V2 CSV; council_key/year_start join; column fesm_burned_ha,fire-extent-severity-mapping-results-2019-20.xlsx,,,3059.42,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
lismore,2019,bushfire_declared,1.0,observed,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2019,V2 CSV; council_key/year_start join; column bushfire_declared,NSW Data Panel.csv; underlying V1 evidence,,,1.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
lismore,2019,flood_declared,1.0,observed,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2019,V2 CSV; council_key/year_start join; column flood_declared,NSW Data Panel.csv; underlying V1 evidence,,,1.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
lismore,2020,actual_maintenance_aud,10394000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2020-2021.xlsx,Councils,72,10394000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
lismore,2020,required_maintenance_aud,12073000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column required_maintenance_aud,time-series-data-2020-2021.xlsx,Councils,72,12073000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
lismore,2020,maintenance_ratio_pct,86.09293464756067,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2020-2021.xlsx,Councils,72,86.09293464756067,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
lismore,2020,pre_cash_cover_months,13.33,observed,months,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column cash_cover_months,time-series-data-2020-2021.xlsx,Councils,72,13.33,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2020,pre_operating_ratio_pct,-9.93,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column operating_ratio_pct,time-series-data-2020-2021.xlsx,Councils,72,-9.93,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2020,pre_current_ratio,1.84,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column current_ratio,time-series-data-2020-2021.xlsx,Councils,72,1.84,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2020,pre_own_source_pct,64.37,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column own_source_pct,time-series-data-2020-2021.xlsx,Councils,72,64.37,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2020,pre_debt_service_cover,3.04,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column debt_service_cover,time-series-data-2020-2021.xlsx,Councils,72,3.04,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2020,pre_population,43667.0,observed,persons,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column population,time-series-data-2020-2021.xlsx,Councils,72,43667.0,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2020,pre_road_km,1233.6,observed,km,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column road_km,time-series-data-2020-2021.xlsx,Councils,72,1233.6,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2020,pre_actual_maintenance_aud,10394000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2020-2021.xlsx,Councils,72,10394000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
lismore,2020,pre_maintenance_ratio_pct,86.09293464756067,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2020-2021.xlsx,Councils,72,86.09293464756067,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
lismore,2020,fesm_burned_ha,0.0,verified_zero_mapped_scope,hectares,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2020,V2 CSV; council_key/year_start join; column fesm_burned_ha,fire-extent-severity-mapping-results-2020-21.xlsx,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
lismore,2020,bushfire_declared,0.0,recorded_no_listed_event,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2020,V2 CSV; council_key/year_start join; column bushfire_declared,NSW Data Panel.csv; underlying V1 evidence,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
lismore,2020,flood_declared,1.0,observed,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2020,V2 CSV; council_key/year_start join; column flood_declared,NSW Data Panel.csv; underlying V1 evidence,,,1.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
lismore,2021,actual_maintenance_aud,10368000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,2021,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2021-22.xlsx,Councils,72,10368000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
lismore,2021,required_maintenance_aud,12931000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,2021,V2 CSV; council_key/year_start join; column required_maintenance_aud,time-series-data-2021-22.xlsx,Councils,72,12931000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
lismore,2021,maintenance_ratio_pct,80.17941381177016,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,2021,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2021-22.xlsx,Councils,72,80.17941381177016,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
lismore,2021,pre_cash_cover_months,13.33,observed,months,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column cash_cover_months,time-series-data-2020-2021.xlsx,Councils,72,13.33,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2021,pre_operating_ratio_pct,-9.93,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column operating_ratio_pct,time-series-data-2020-2021.xlsx,Councils,72,-9.93,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2021,pre_current_ratio,1.84,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column current_ratio,time-series-data-2020-2021.xlsx,Councils,72,1.84,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2021,pre_own_source_pct,64.37,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column own_source_pct,time-series-data-2020-2021.xlsx,Councils,72,64.37,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2021,pre_debt_service_cover,3.04,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column debt_service_cover,time-series-data-2020-2021.xlsx,Councils,72,3.04,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2021,pre_population,43667.0,observed,persons,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column population,time-series-data-2020-2021.xlsx,Councils,72,43667.0,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2021,pre_road_km,1233.6,observed,km,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column road_km,time-series-data-2020-2021.xlsx,Councils,72,1233.6,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
lismore,2021,pre_actual_maintenance_aud,10394000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,2020,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2020-2021.xlsx,Councils,72,10394000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
