treated_council_key,event_year,candidate_council_key,pre_only_distance,distance_features,feature_count,same_prior_classification,screen_status,event_declared,event_burned_ha,event_fire_status,event_physical_flood_status,post_window_any_declared,post_window_coverage_years,region_status,primary_outcome_comparable,causal_control_eligible,candidate_pre_classification,treated_pre_classification,candidate_pre_prior_year,treated_pre_prior_year,candidate_pre_pre_maintenance_years,treated_pre_pre_maintenance_years,candidate_pre_maintenance_level_log,treated_pre_maintenance_level_log,candidate_pre_maintenance_trend_log_per_year,treated_pre_maintenance_trend_log_per_year,candidate_pre_cash_cover_months,treated_pre_cash_cover_months,candidate_pre_operating_ratio_pct,treated_pre_operating_ratio_pct,candidate_pre_current_ratio,treated_pre_current_ratio,candidate_pre_own_source_pct,treated_pre_own_source_pct,candidate_pre_debt_service_cover,treated_pre_debt_service_cover,candidate_pre_population_log,treated_pre_population_log,candidate_pre_road_km_log,treated_pre_road_km_log,candidate_pre_prior_burn_log,treated_pre_prior_burn_log,candidate_pre_prior_declared_years,treated_pre_prior_declared_years,candidate_rank,selected_for_document_review
lismore,2021,lanecove,,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_scale_class_mismatch,0.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,False,3,not_in_backbone; classification is not geography,False,False,Metropolitan,Regional Town/City,2020,2020,3,3,14.996010313229828,16.156739370759873,-0.16466950644570755,-0.01632662759950776,23.3,13.33,4.24,-9.93,2.5,1.84,85.4,64.37,,3.04,10.609921077421808,10.68437084740016,4.630935393874117,7.118502309959795,0.0,8.026307440429795,1.0,3.0,,False
lismore,2021,leeton,0.7370292241753501,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,15.849039173502618,16.156739370759873,0.21606133659431226,-0.01632662759950776,17.58,13.33,-13.88,-9.93,3.41,1.84,59.63,64.37,5.35,3.04,9.336444248771908,10.68437084740016,6.810032190453522,7.118502309959795,0.0,8.026307440429795,0.0,3.0,,False
lismore,2021,lithgow,0.5928293746776011,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,16.075918676367046,16.156739370759873,0.2961619109639413,-0.01632662759950776,8.57,13.33,-2.19,-9.93,2.23,1.84,70.84,64.37,5.66,3.04,9.976598599353451,10.68437084740016,6.830320085453527,7.118502309959795,12.321571073456575,8.026307440429795,3.0,3.0,,False
lismore,2021,liverpool,0.47283766514043857,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Metropolitan,Regional Town/City,2020,2020,3,3,17.091862561735315,16.156739370759873,0.09961202296080529,-0.01632662759950776,13.05,13.33,-5.04,-9.93,1.48,1.84,51.37,64.37,3.42,3.04,12.351457877966805,10.68437084740016,6.867047861231047,7.118502309959795,0.0,8.026307440429795,3.0,3.0,,False
lismore,2021,liverpoolplains,0.6807955996915019,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,15.710277927619877,16.156739370759873,-0.01881168705690417,-0.01632662759950776,16.9,13.33,-33.87,-9.93,4.48,1.84,54.21,64.37,10.82,3.04,8.968778235137956,10.68437084740016,7.240585176045179,7.118502309959795,7.816509683949614,8.026307440429795,2.0,3.0,,False
lismore,2021,lockhart,1.1730480058510717,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Rural,Regional Town/City,2020,2020,3,3,14.580513640957252,16.156739370759873,0.10155180945886055,-0.01632662759950776,11.98,13.33,9.51,-9.93,5.22,1.84,25.87,64.37,16.27,3.04,8.089482474360754,10.68437084740016,7.222157176133299,7.118502309959795,3.0252910757955354,8.026307440429795,0.0,3.0,,False
lismore,2021,maitland,0.6975096931142776,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,16.505736242019555,16.156739370759873,0.13630841267897686,-0.01632662759950776,20.45,13.33,4.83,-9.93,3.85,1.84,63.42,64.37,3.65,3.04,11.378204794005915,10.68437084740016,6.619208833067226,7.118502309959795,0.0,8.026307440429795,2.0,3.0,,False
lismore,2021,midwestern,0.8131276385142752,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,19.55,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,16.30888136879537,16.156739370759873,0.06814871892800767,-0.01632662759950776,18.23,13.33,13.17,-9.93,4.06,1.84,58.75,64.37,13.94,3.04,10.141243816218184,10.68437084740016,7.728217256615483,7.118502309959795,11.161547467408232,8.026307440429795,1.0,3.0,,False
lismore,2021,moreeplains,0.515874106767103,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,33.66,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,16.088666943254115,16.156739370759873,0.07454996565266736,-0.01632662759950776,10.15,13.33,-4.68,-9.93,3.71,1.84,66.32,64.37,3.4,3.04,9.478686708121222,10.68437084740016,7.952962571504947,7.118502309959795,7.817850860479091,8.026307440429795,1.0,3.0,,False
lismore,2021,mosman,1.1151302729651982,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_scale_class_mismatch,0.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,False,3,not_in_backbone; classification is not geography,False,False,Metropolitan,Regional Town/City,2020,2020,3,3,15.755546487525784,16.156739370759873,0.25045585883085586,-0.01632662759950776,3.8,13.33,3.03,-9.93,1.34,1.84,87.29,64.37,4.15,3.04,10.33481532017002,10.68437084740016,4.554823811551353,7.118502309959795,0.0,8.026307440429795,1.0,3.0,,False
lismore,2021,muswellbrook,0.5160746545965288,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,15.630986716570048,16.156739370759873,-0.07273173985959946,-0.01632662759950776,7.98,13.33,9.96,-9.93,2.17,1.84,64.35,64.37,2.43,3.04,9.702350081484532,10.68437084740016,6.433374082153435,7.118502309959795,11.359366276843925,8.026307440429795,3.0,3.0,,False
lismore,2021,nambuccavalley,0.43090381928555765,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,15.752668373994661,16.156739370759873,0.16747287361880137,-0.01632662759950776,15.44,13.33,-5.47,-9.93,2.28,1.84,59.42,64.37,2.5,3.04,9.896563637463304,10.68437084740016,6.582080539020261,7.118502309959795,10.517265444458364,8.026307440429795,3.0,3.0,,False
lismore,2021,narrabri,,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,14.13,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,2,3,15.507818132314908,16.156739370759873,,-0.01632662759950776,8.18,13.33,1.94,-9.93,3.3,1.84,56.43,64.37,14.91,3.04,9.47654341275084,10.68437084740016,7.746935998624521,7.118502309959795,9.532400682470644,8.026307440429795,2.0,3.0,,False
lismore,2021,narrandera,2.780966369852383,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,14.931635599263636,16.156739370759873,0.015298827228111378,-0.01632662759950776,19.67,13.33,6.16,-9.93,5.03,1.84,44.46,64.37,215.52,3.04,8.675734219544788,10.68437084740016,7.3501885651902885,7.118502309959795,5.39576163120889,8.026307440429795,0.0,3.0,,False
lismore,2021,narromine,0.714442805883625,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,16.12576625649842,16.156739370759873,-0.019606537889297115,-0.01632662759950776,3.71,13.33,10.39,-9.93,3.22,1.84,46.91,64.37,8.16,3.04,8.773539383558166,10.68437084740016,7.360606391285202,7.118502309959795,0.0,8.026307440429795,2.0,3.0,,False
lismore,2021,newcastle,0.48481410318503765,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,17.229426744946263,16.156739370759873,0.07727559228547953,-0.01632662759950776,6.62,13.33,-8.11,-9.93,2.23,1.84,86.35,64.37,3.16,3.04,12.027926360146695,10.68437084740016,6.763854885017045,7.118502309959795,4.8038570968683105,8.026307440429795,3.0,3.0,,False
lismore,2021,northsydney,0.8510646755602251,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_scale_class_mismatch,0.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,False,3,not_in_backbone; classification is not geography,False,False,Metropolitan,Regional Town/City,2020,2020,3,3,16.130518269722305,16.156739370759873,0.009522197204246297,-0.01632662759950776,11.55,13.33,1.38,-9.93,2.82,1.84,79.2,64.37,19.39,3.04,11.22650925763968,10.68437084740016,5.033700567027251,7.118502309959795,0.0,8.026307440429795,1.0,3.0,,False
lismore,2021,oberon,1.071595091341708,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,15.049236611645107,16.156739370759873,0.18880937885496518,-0.01632662759950776,22.83,13.33,4.07,-9.93,6.67,1.84,43.54,64.37,9.96,3.04,8.597851094433691,10.68437084740016,6.880589610909367,7.118502309959795,11.20707358344875,8.026307440429795,2.0,3.0,,False
lismore,2021,orange,0.7106911314804851,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,15.317808817458433,16.156739370759873,-0.1834426304741319,-0.01632662759950776,21.52,13.33,4.97,-9.93,2.31,1.84,65.81,64.37,4.65,3.04,10.657353468130779,10.68437084740016,6.262350094407613,7.118502309959795,0.0,8.026307440429795,2.0,3.0,,False
lismore,2021,parkes,0.560244936282846,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,15.492420372464201,16.156739370759873,-0.08585131188820849,-0.01632662759950776,9.57,13.33,6.64,-9.93,0.77,1.84,60.67,64.37,10.08,3.04,9.597573618489543,10.68437084740016,7.6871994147265506,7.118502309959795,7.805054814261159,8.026307440429795,3.0,3.0,,False
lismore,2021,penrith,0.5669158833410995,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,18.62,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Metropolitan Fringe,Regional Town/City,2020,2020,3,3,16.618931603697327,16.156739370759873,-0.3268262390049479,-0.01632662759950776,6.81,13.33,-7.97,-9.93,2.49,1.84,74.36,64.37,2.65,3.04,12.284343014307822,10.68437084740016,7.100698558357101,7.118502309959795,5.997521168690513,8.026307440429795,3.0,3.0,,False
lismore,2021,portmacquariehastings,0.6285134548366288,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,118.44,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,17.006357251247998,16.156739370759873,0.04756665106184599,-0.01632662759950776,30.35,13.33,3.99,-9.93,1.3,1.84,74.54,64.37,4.69,3.04,11.361555914215826,10.68437084740016,7.213451615856174,7.118502309959795,11.91072607571612,8.026307440429795,2.0,3.0,,False
lismore,2021,portstephens,0.3489795386485898,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,191.54,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,16.505057355413637,16.156739370759873,-0.0042602364674877435,-0.01632662759950776,5.01,13.33,-0.22,-9.93,2.08,1.84,71.35,64.37,3.83,3.04,11.218648359685256,10.68437084740016,6.611597388049312,7.118502309959795,8.493420855241597,8.026307440429795,3.0,3.0,,False
lismore,2021,randwick,56.892040716805745,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Metropolitan,Regional Town/City,2020,2020,3,3,16.426388920784195,16.156739370759873,0.05813442752092968,-0.01632662759950776,1.56,13.33,3.07,-9.93,3.98,1.84,90.17,64.37,6146.83,3.04,11.96157776830493,10.68437084740016,5.720311776607412,7.118502309959795,0.0,8.026307440429795,1.0,3.0,,False
lismore,2021,richmondvalley,0.42217977035024445,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,36.86,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,15.758846109872545,16.156739370759873,0.148204501211044,-0.01632662759950776,11.31,13.33,-4.1,-9.93,3.42,1.84,64.26,64.37,4.26,3.04,10.064372648053766,10.68437084740016,6.984790391448991,7.118502309959795,11.734658021299042,8.026307440429795,3.0,3.0,,False
lismore,2021,ryde,0.9293701412515041,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Metropolitan,Regional Town/City,2020,2020,3,3,16.773541016255333,16.156739370759873,-0.011370250438231366,-0.01632662759950776,17.13,13.33,4.62,-9.93,6.38,1.84,80.76,64.37,12.75,3.04,11.799794707164983,10.68437084740016,5.7905410419143655,7.118502309959795,0.0,8.026307440429795,2.0,3.0,,False
lismore,2021,shellharbour,0.6587991344633856,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,16.38145949260512,16.156739370759873,-0.0034461766499997992,-0.01632662759950776,10.69,13.33,14.3,-9.93,1.75,1.84,66.76,64.37,11.97,3.04,11.220204049665742,10.68437084740016,6.07706868440013,7.118502309959795,0.0,8.026307440429795,2.0,3.0,,False
lismore,2021,shoalhaven,0.4914642955527146,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,34.66,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,17.937324378390997,16.156739370759873,0.00809982473324844,-0.01632662759950776,7.6,13.33,-3.47,-9.93,1.53,1.84,82.44,64.37,3.48,3.04,11.582376897968444,10.68437084740016,7.521458739106533,7.118502309959795,12.665919115035122,8.026307440429795,3.0,3.0,,False
lismore,2021,singleton,0.42316287606476805,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,28.63,mapped_burn_positive,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,16.297329194744112,16.156739370759873,-0.003332512267144594,-0.01632662759950776,14.13,13.33,5.21,-9.93,4.09,1.84,65.12,64.37,6.16,3.04,10.059679005711038,10.68437084740016,6.801650041643501,7.118502309959795,12.20410110331742,8.026307440429795,3.0,3.0,,False
lismore,2021,strathfield,,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Metropolitan,Regional Town/City,2020,2020,3,3,15.308864215995696,16.156739370759873,-0.2621727913869387,-0.01632662759950776,13.21,13.33,-8.71,-9.93,3.32,1.84,83.48,64.37,,3.04,10.774111238226828,10.68437084740016,4.585987366571318,7.118502309959795,0.0,8.026307440429795,1.0,3.0,,False
lismore,2021,sutherland,0.7304728581625608,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Metropolitan,Regional Town/City,2020,2020,3,3,17.23376172696195,16.156739370759873,0.08333790462664403,-0.01632662759950776,11.62,13.33,4.23,-9.93,3.75,1.84,85.19,64.37,13.28,3.04,12.356086207847659,10.68437084740016,6.716049830877841,7.118502309959795,6.432425490900987,8.026307440429795,3.0,3.0,,False
lismore,2021,sydney,3.148537187406332,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_scale_class_mismatch,0.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,False,3,not_in_backbone; classification is not geography,False,False,Metropolitan,Regional Town/City,2020,2020,3,3,18.03005007445678,16.156739370759873,0.058025756346296475,-0.01632662759950776,10.84,13.33,-1.25,-9.93,3.95,1.84,78.58,64.37,258.47,3.04,12.424151392348637,10.68437084740016,5.802118375377063,7.118502309959795,0.0,8.026307440429795,2.0,3.0,,False
lismore,2021,tamworth,0.43890284706611593,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,17.053286681584044,16.156739370759873,-0.03078656115274292,-0.01632662759950776,18.44,13.33,1.56,-9.93,2.55,1.84,64.63,64.37,3.52,3.04,11.043657565009315,10.68437084740016,8.0789176602729,7.118502309959795,10.997143076719581,8.026307440429795,3.0,3.0,,False
lismore,2021,temora,0.8059577765675289,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,14.966399307553289,16.156739370759873,-0.12797175383317327,-0.01632662759950776,9.14,13.33,0.33,-9.93,3.25,1.84,53.33,64.37,14.8,3.04,8.744328763999984,10.68437084740016,7.196222043482568,7.118502309959795,0.0,8.026307440429795,1.0,3.0,,False
lismore,2021,tenterfield,0.8984719420297882,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,15.15680781465967,16.156739370759873,-0.3577576473924786,-0.01632662759950776,7.88,13.33,1.12,-9.93,2.25,1.84,31.97,64.37,6.98,3.04,8.775085935057266,10.68437084740016,7.432181987225907,7.118502309959795,12.393390657559952,8.026307440429795,3.0,3.0,,False
lismore,2021,tweed,0.5515796118761749,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,True,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Regional Town/City,Regional Town/City,2020,2020,3,3,17.064993218219648,16.156739370759873,0.023876476765192223,-0.01632662759950776,23.08,13.33,6.98,-9.93,0.8,1.84,74.02,64.37,1.9,3.04,11.496623303887244,10.68437084740016,7.134013973196493,7.118502309959795,7.574748404564824,8.026307440429795,2.0,3.0,,False
lismore,2021,upperhunter,0.36288523379382126,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,16.079874542034222,16.156739370759873,0.07950546940146985,-0.01632662759950776,9.93,13.33,-11.54,-9.93,2.0,1.84,51.29,64.37,2.49,3.04,9.55874117946267,10.68437084740016,7.478989030543188,7.118502309959795,9.931092991895328,8.026307440429795,2.0,3.0,,False
lismore,2021,upperlachlan,0.3871066271829914,maintenance_level_log;maintenance_trend_log_per_year;cash_cover_months;operating_ratio_pct;current_ratio;own_source_pct;debt_service_cover;population_log;road_km_log;prior_burn_log;prior_declared_years,11,False,exclude_documented_concurrent_exposure,1.0,0.0,verified_zero_mapped_burn_within_source_scope,unknown_no_complete_inundation_inventory,True,3,not_in_backbone; classification is not geography,False,False,Large Rural,Regional Town/City,2020,2020,3,3,16.16679066774424,16.156739370759873,0.13249348450227227,-0.01632662759950776,13.48,13.33,-8.64,-9.93,2.3,1.84,52.79,64.37,5.75,3.04,9.020994200245264,10.68437084740016,7.551090173183694,7.118502309959795,10.10402223874944,8.026307440429795,3.0,3.0,,False
