council_key,prior_year,event_year,target_year,exclusion_reason,target
maitland,2018,2019,2020,eligible,cash_cover_months
maitland,2019,2020,2021,eligible,cash_cover_months
maitland,2020,2021,2022,eligible,cash_cover_months
maitland,2021,2022,2023,eligible,cash_cover_months
maitland,2022,2023,2024,missing_target,cash_cover_months
maitland,2023,2024,2025,no_exact_target_year,cash_cover_months
midwestern,2011,2012,2013,no_exact_prior_year,cash_cover_months
midwestern,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
midwestern,2013,2014,2015,eligible,cash_cover_months
midwestern,2014,2015,2016,eligible,cash_cover_months
midwestern,2015,2016,2017,eligible,cash_cover_months
midwestern,2016,2017,2018,eligible,cash_cover_months
midwestern,2017,2018,2019,eligible,cash_cover_months
midwestern,2018,2019,2020,eligible,cash_cover_months
midwestern,2019,2020,2021,eligible,cash_cover_months
midwestern,2020,2021,2022,eligible,cash_cover_months
midwestern,2021,2022,2023,eligible,cash_cover_months
midwestern,2022,2023,2024,missing_target,cash_cover_months
midwestern,2023,2024,2025,no_exact_target_year,cash_cover_months
moreeplains,2011,2012,2013,no_exact_prior_year,cash_cover_months
moreeplains,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
moreeplains,2013,2014,2015,eligible,cash_cover_months
moreeplains,2014,2015,2016,eligible,cash_cover_months
moreeplains,2015,2016,2017,eligible,cash_cover_months
moreeplains,2016,2017,2018,eligible,cash_cover_months
moreeplains,2017,2018,2019,eligible,cash_cover_months
moreeplains,2018,2019,2020,eligible,cash_cover_months
moreeplains,2019,2020,2021,eligible,cash_cover_months
moreeplains,2020,2021,2022,eligible,cash_cover_months
moreeplains,2021,2022,2023,eligible,cash_cover_months
moreeplains,2022,2023,2024,missing_target,cash_cover_months
moreeplains,2023,2024,2025,no_exact_target_year,cash_cover_months
mosman,2011,2012,2013,no_exact_prior_year,cash_cover_months
mosman,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
mosman,2013,2014,2015,eligible,cash_cover_months
mosman,2014,2015,2016,eligible,cash_cover_months
mosman,2015,2016,2017,eligible,cash_cover_months
mosman,2016,2017,2018,eligible,cash_cover_months
mosman,2017,2018,2019,eligible,cash_cover_months
mosman,2018,2019,2020,eligible,cash_cover_months
mosman,2019,2020,2021,eligible,cash_cover_months
mosman,2020,2021,2022,eligible,cash_cover_months
mosman,2021,2022,2023,eligible,cash_cover_months
mosman,2022,2023,2024,missing_target,cash_cover_months
mosman,2023,2024,2025,no_exact_target_year,cash_cover_months
muswellbrook,2011,2012,2013,no_exact_prior_year,cash_cover_months
muswellbrook,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
muswellbrook,2013,2014,2015,eligible,cash_cover_months
muswellbrook,2014,2015,2016,eligible,cash_cover_months
muswellbrook,2015,2016,2017,eligible,cash_cover_months
muswellbrook,2016,2017,2018,eligible,cash_cover_months
muswellbrook,2017,2018,2019,eligible,cash_cover_months
muswellbrook,2018,2019,2020,eligible,cash_cover_months
muswellbrook,2019,2020,2021,eligible,cash_cover_months
muswellbrook,2020,2021,2022,eligible,cash_cover_months
muswellbrook,2021,2022,2023,eligible,cash_cover_months
muswellbrook,2022,2023,2024,missing_target,cash_cover_months
muswellbrook,2023,2024,2025,no_exact_target_year,cash_cover_months
nambuccavalley,2011,2012,2013,no_exact_prior_year,cash_cover_months
nambuccavalley,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
nambuccavalley,2013,2014,2015,eligible,cash_cover_months
nambuccavalley,2014,2015,2016,eligible,cash_cover_months
nambuccavalley,2015,2016,2017,eligible,cash_cover_months
nambuccavalley,2016,2017,2018,eligible,cash_cover_months
nambuccavalley,2017,2018,2019,eligible,cash_cover_months
nambuccavalley,2018,2019,2020,eligible,cash_cover_months
nambuccavalley,2019,2020,2021,eligible,cash_cover_months
nambuccavalley,2020,2021,2022,eligible,cash_cover_months
nambuccavalley,2021,2022,2023,eligible,cash_cover_months
nambuccavalley,2022,2023,2024,missing_target,cash_cover_months
nambuccavalley,2023,2024,2025,no_exact_target_year,cash_cover_months
narrabri,2011,2012,2013,no_exact_prior_year,cash_cover_months
narrabri,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
narrabri,2013,2014,2015,eligible,cash_cover_months
narrabri,2014,2015,2016,eligible,cash_cover_months
narrabri,2015,2016,2017,eligible,cash_cover_months
narrabri,2016,2017,2018,eligible,cash_cover_months
narrabri,2017,2018,2019,eligible,cash_cover_months
narrabri,2018,2019,2020,eligible,cash_cover_months
narrabri,2019,2020,2021,eligible,cash_cover_months
narrabri,2020,2021,2022,eligible,cash_cover_months
narrabri,2021,2022,2023,eligible,cash_cover_months
narrabri,2022,2023,2024,missing_target,cash_cover_months
narrabri,2023,2024,2025,no_exact_target_year,cash_cover_months
narrandera,2011,2012,2013,no_exact_prior_year,cash_cover_months
narrandera,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
narrandera,2013,2014,2015,eligible,cash_cover_months
narrandera,2014,2015,2016,eligible,cash_cover_months
narrandera,2015,2016,2017,eligible,cash_cover_months
narrandera,2016,2017,2018,eligible,cash_cover_months
narrandera,2017,2018,2019,eligible,cash_cover_months
narrandera,2018,2019,2020,eligible,cash_cover_months
narrandera,2019,2020,2021,eligible,cash_cover_months
narrandera,2020,2021,2022,eligible,cash_cover_months
narrandera,2021,2022,2023,eligible,cash_cover_months
narrandera,2022,2023,2024,missing_target,cash_cover_months
narrandera,2023,2024,2025,no_exact_target_year,cash_cover_months
narromine,2011,2012,2013,no_exact_prior_year,cash_cover_months
narromine,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
narromine,2013,2014,2015,eligible,cash_cover_months
narromine,2014,2015,2016,eligible,cash_cover_months
narromine,2015,2016,2017,eligible,cash_cover_months
narromine,2016,2017,2018,eligible,cash_cover_months
narromine,2017,2018,2019,eligible,cash_cover_months
narromine,2018,2019,2020,eligible,cash_cover_months
narromine,2019,2020,2021,eligible,cash_cover_months
narromine,2020,2021,2022,eligible,cash_cover_months
narromine,2021,2022,2023,eligible,cash_cover_months
narromine,2022,2023,2024,missing_target,cash_cover_months
narromine,2023,2024,2025,no_exact_target_year,cash_cover_months
newcastle,2011,2012,2013,no_exact_prior_year,cash_cover_months
newcastle,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
newcastle,2013,2014,2015,eligible,cash_cover_months
newcastle,2014,2015,2016,eligible,cash_cover_months
newcastle,2015,2016,2017,eligible,cash_cover_months
newcastle,2016,2017,2018,eligible,cash_cover_months
newcastle,2017,2018,2019,eligible,cash_cover_months
newcastle,2018,2019,2020,eligible,cash_cover_months
newcastle,2019,2020,2021,eligible,cash_cover_months
newcastle,2020,2021,2022,eligible,cash_cover_months
newcastle,2021,2022,2023,eligible,cash_cover_months
newcastle,2022,2023,2024,missing_target,cash_cover_months
newcastle,2023,2024,2025,no_exact_target_year,cash_cover_months
northsydney,2011,2012,2013,no_exact_prior_year,cash_cover_months
northsydney,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
northsydney,2013,2014,2015,eligible,cash_cover_months
northsydney,2014,2015,2016,eligible,cash_cover_months
northsydney,2015,2016,2017,eligible,cash_cover_months
northsydney,2016,2017,2018,eligible,cash_cover_months
northsydney,2017,2018,2019,eligible,cash_cover_months
northsydney,2018,2019,2020,eligible,cash_cover_months
northsydney,2019,2020,2021,eligible,cash_cover_months
northsydney,2020,2021,2022,eligible,cash_cover_months
northsydney,2021,2022,2023,eligible,cash_cover_months
northsydney,2022,2023,2024,missing_target,cash_cover_months
northsydney,2023,2024,2025,no_exact_target_year,cash_cover_months
oberon,2011,2012,2013,no_exact_prior_year,cash_cover_months
oberon,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
oberon,2013,2014,2015,eligible,cash_cover_months
oberon,2014,2015,2016,eligible,cash_cover_months
oberon,2015,2016,2017,eligible,cash_cover_months
oberon,2016,2017,2018,eligible,cash_cover_months
oberon,2017,2018,2019,eligible,cash_cover_months
oberon,2018,2019,2020,eligible,cash_cover_months
oberon,2019,2020,2021,eligible,cash_cover_months
oberon,2020,2021,2022,eligible,cash_cover_months
oberon,2021,2022,2023,eligible,cash_cover_months
oberon,2022,2023,2024,missing_target,cash_cover_months
oberon,2023,2024,2025,no_exact_target_year,cash_cover_months
orange,2011,2012,2013,no_exact_prior_year,cash_cover_months
orange,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
orange,2013,2014,2015,eligible,cash_cover_months
orange,2014,2015,2016,eligible,cash_cover_months
orange,2015,2016,2017,eligible,cash_cover_months
orange,2016,2017,2018,eligible,cash_cover_months
orange,2017,2018,2019,eligible,cash_cover_months
orange,2018,2019,2020,eligible,cash_cover_months
orange,2019,2020,2021,eligible,cash_cover_months
orange,2020,2021,2022,eligible,cash_cover_months
orange,2021,2022,2023,eligible,cash_cover_months
orange,2022,2023,2024,missing_target,cash_cover_months
orange,2023,2024,2025,no_exact_target_year,cash_cover_months
parkes,2011,2012,2013,no_exact_prior_year,cash_cover_months
parkes,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
parkes,2013,2014,2015,eligible,cash_cover_months
parkes,2014,2015,2016,eligible,cash_cover_months
parkes,2015,2016,2017,eligible,cash_cover_months
parkes,2016,2017,2018,eligible,cash_cover_months
parkes,2017,2018,2019,eligible,cash_cover_months
parkes,2018,2019,2020,eligible,cash_cover_months
parkes,2019,2020,2021,eligible,cash_cover_months
parkes,2020,2021,2022,eligible,cash_cover_months
parkes,2021,2022,2023,eligible,cash_cover_months
parkes,2022,2023,2024,missing_target,cash_cover_months
parkes,2023,2024,2025,no_exact_target_year,cash_cover_months
penrith,2011,2012,2013,no_exact_prior_year,cash_cover_months
penrith,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
penrith,2013,2014,2015,eligible,cash_cover_months
penrith,2014,2015,2016,eligible,cash_cover_months
penrith,2015,2016,2017,eligible,cash_cover_months
penrith,2016,2017,2018,eligible,cash_cover_months
penrith,2017,2018,2019,eligible,cash_cover_months
penrith,2018,2019,2020,eligible,cash_cover_months
penrith,2019,2020,2021,eligible,cash_cover_months
penrith,2020,2021,2022,eligible,cash_cover_months
penrith,2021,2022,2023,eligible,cash_cover_months
penrith,2022,2023,2024,missing_target,cash_cover_months
penrith,2023,2024,2025,no_exact_target_year,cash_cover_months
portmacquariehastings,2011,2012,2013,no_exact_prior_year,cash_cover_months
portmacquariehastings,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
portmacquariehastings,2013,2014,2015,eligible,cash_cover_months
portmacquariehastings,2014,2015,2016,eligible,cash_cover_months
portmacquariehastings,2015,2016,2017,eligible,cash_cover_months
portmacquariehastings,2016,2017,2018,eligible,cash_cover_months
portmacquariehastings,2017,2018,2019,eligible,cash_cover_months
portmacquariehastings,2018,2019,2020,eligible,cash_cover_months
portmacquariehastings,2019,2020,2021,eligible,cash_cover_months
portmacquariehastings,2020,2021,2022,eligible,cash_cover_months
portmacquariehastings,2021,2022,2023,eligible,cash_cover_months
portmacquariehastings,2022,2023,2024,missing_target,cash_cover_months
portmacquariehastings,2023,2024,2025,no_exact_target_year,cash_cover_months
portstephens,2011,2012,2013,no_exact_prior_year,cash_cover_months
portstephens,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
portstephens,2013,2014,2015,eligible,cash_cover_months
portstephens,2014,2015,2016,eligible,cash_cover_months
portstephens,2015,2016,2017,eligible,cash_cover_months
portstephens,2016,2017,2018,eligible,cash_cover_months
portstephens,2017,2018,2019,eligible,cash_cover_months
portstephens,2018,2019,2020,eligible,cash_cover_months
portstephens,2019,2020,2021,eligible,cash_cover_months
portstephens,2020,2021,2022,eligible,cash_cover_months
portstephens,2021,2022,2023,eligible,cash_cover_months
portstephens,2022,2023,2024,missing_target,cash_cover_months
portstephens,2023,2024,2025,no_exact_target_year,cash_cover_months
randwick,2011,2012,2013,no_exact_prior_year,cash_cover_months
randwick,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
randwick,2013,2014,2015,eligible,cash_cover_months
randwick,2014,2015,2016,eligible,cash_cover_months
randwick,2015,2016,2017,eligible,cash_cover_months
randwick,2016,2017,2018,eligible,cash_cover_months
randwick,2017,2018,2019,eligible,cash_cover_months
randwick,2018,2019,2020,eligible,cash_cover_months
randwick,2019,2020,2021,eligible,cash_cover_months
randwick,2020,2021,2022,eligible,cash_cover_months
randwick,2021,2022,2023,eligible,cash_cover_months
randwick,2022,2023,2024,missing_target,cash_cover_months
randwick,2023,2024,2025,no_exact_target_year,cash_cover_months
richmondvalley,2011,2012,2013,no_exact_prior_year,cash_cover_months
richmondvalley,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
richmondvalley,2013,2014,2015,eligible,cash_cover_months
richmondvalley,2014,2015,2016,eligible,cash_cover_months
richmondvalley,2015,2016,2017,eligible,cash_cover_months
richmondvalley,2016,2017,2018,eligible,cash_cover_months
richmondvalley,2017,2018,2019,eligible,cash_cover_months
richmondvalley,2018,2019,2020,eligible,cash_cover_months
richmondvalley,2019,2020,2021,eligible,cash_cover_months
richmondvalley,2020,2021,2022,eligible,cash_cover_months
richmondvalley,2021,2022,2023,eligible,cash_cover_months
richmondvalley,2022,2023,2024,missing_target,cash_cover_months
richmondvalley,2023,2024,2025,no_exact_target_year,cash_cover_months
ryde,2011,2012,2013,no_exact_prior_year,cash_cover_months
ryde,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
ryde,2013,2014,2015,eligible,cash_cover_months
ryde,2014,2015,2016,eligible,cash_cover_months
ryde,2015,2016,2017,eligible,cash_cover_months
ryde,2016,2017,2018,eligible,cash_cover_months
ryde,2017,2018,2019,eligible,cash_cover_months
ryde,2018,2019,2020,eligible,cash_cover_months
ryde,2019,2020,2021,eligible,cash_cover_months
ryde,2020,2021,2022,eligible,cash_cover_months
ryde,2021,2022,2023,eligible,cash_cover_months
ryde,2022,2023,2024,missing_target,cash_cover_months
ryde,2023,2024,2025,no_exact_target_year,cash_cover_months
shellharbour,2011,2012,2013,no_exact_prior_year,cash_cover_months
shellharbour,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
shellharbour,2013,2014,2015,eligible,cash_cover_months
shellharbour,2014,2015,2016,eligible,cash_cover_months
shellharbour,2015,2016,2017,eligible,cash_cover_months
shellharbour,2016,2017,2018,eligible,cash_cover_months
shellharbour,2017,2018,2019,eligible,cash_cover_months
shellharbour,2018,2019,2020,eligible,cash_cover_months
shellharbour,2019,2020,2021,eligible,cash_cover_months
shellharbour,2020,2021,2022,eligible,cash_cover_months
shellharbour,2021,2022,2023,eligible,cash_cover_months
shellharbour,2022,2023,2024,missing_target,cash_cover_months
shellharbour,2023,2024,2025,no_exact_target_year,cash_cover_months
shoalhaven,2011,2012,2013,no_exact_prior_year,cash_cover_months
shoalhaven,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
shoalhaven,2013,2014,2015,eligible,cash_cover_months
shoalhaven,2014,2015,2016,eligible,cash_cover_months
shoalhaven,2015,2016,2017,eligible,cash_cover_months
shoalhaven,2016,2017,2018,eligible,cash_cover_months
shoalhaven,2017,2018,2019,eligible,cash_cover_months
shoalhaven,2018,2019,2020,eligible,cash_cover_months
shoalhaven,2019,2020,2021,eligible,cash_cover_months
shoalhaven,2020,2021,2022,eligible,cash_cover_months
shoalhaven,2021,2022,2023,eligible,cash_cover_months
shoalhaven,2022,2023,2024,missing_target,cash_cover_months
shoalhaven,2023,2024,2025,no_exact_target_year,cash_cover_months
singleton,2011,2012,2013,no_exact_prior_year,cash_cover_months
singleton,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
singleton,2013,2014,2015,eligible,cash_cover_months
singleton,2014,2015,2016,eligible,cash_cover_months
singleton,2015,2016,2017,eligible,cash_cover_months
singleton,2016,2017,2018,eligible,cash_cover_months
singleton,2017,2018,2019,eligible,cash_cover_months
singleton,2018,2019,2020,eligible,cash_cover_months
singleton,2019,2020,2021,eligible,cash_cover_months
singleton,2020,2021,2022,eligible,cash_cover_months
singleton,2021,2022,2023,eligible,cash_cover_months
singleton,2022,2023,2024,missing_target,cash_cover_months
singleton,2023,2024,2025,no_exact_target_year,cash_cover_months
strathfield,2011,2012,2013,no_exact_prior_year,cash_cover_months
strathfield,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
strathfield,2013,2014,2015,eligible,cash_cover_months
strathfield,2014,2015,2016,eligible,cash_cover_months
strathfield,2015,2016,2017,eligible,cash_cover_months
strathfield,2016,2017,2018,eligible,cash_cover_months
strathfield,2017,2018,2019,eligible,cash_cover_months
strathfield,2018,2019,2020,eligible,cash_cover_months
strathfield,2019,2020,2021,eligible,cash_cover_months
strathfield,2020,2021,2022,eligible,cash_cover_months
strathfield,2021,2022,2023,eligible,cash_cover_months
strathfield,2022,2023,2024,missing_target,cash_cover_months
strathfield,2023,2024,2025,no_exact_target_year,cash_cover_months
sutherland,2011,2012,2013,no_exact_prior_year,cash_cover_months
sutherland,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
sutherland,2013,2014,2015,eligible,cash_cover_months
sutherland,2014,2015,2016,eligible,cash_cover_months
sutherland,2015,2016,2017,eligible,cash_cover_months
sutherland,2016,2017,2018,eligible,cash_cover_months
sutherland,2017,2018,2019,eligible,cash_cover_months
sutherland,2018,2019,2020,eligible,cash_cover_months
sutherland,2019,2020,2021,eligible,cash_cover_months
sutherland,2020,2021,2022,eligible,cash_cover_months
sutherland,2021,2022,2023,eligible,cash_cover_months
sutherland,2022,2023,2024,missing_target,cash_cover_months
sutherland,2023,2024,2025,no_exact_target_year,cash_cover_months
sydney,2011,2012,2013,no_exact_prior_year,cash_cover_months
sydney,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
sydney,2013,2014,2015,eligible,cash_cover_months
sydney,2014,2015,2016,eligible,cash_cover_months
sydney,2015,2016,2017,eligible,cash_cover_months
sydney,2016,2017,2018,eligible,cash_cover_months
sydney,2017,2018,2019,eligible,cash_cover_months
sydney,2018,2019,2020,eligible,cash_cover_months
sydney,2019,2020,2021,eligible,cash_cover_months
sydney,2020,2021,2022,eligible,cash_cover_months
sydney,2021,2022,2023,eligible,cash_cover_months
sydney,2022,2023,2024,missing_target,cash_cover_months
sydney,2023,2024,2025,no_exact_target_year,cash_cover_months
tamworth,2011,2012,2013,no_exact_prior_year,cash_cover_months
tamworth,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
tamworth,2013,2014,2015,eligible,cash_cover_months
tamworth,2014,2015,2016,eligible,cash_cover_months
tamworth,2015,2016,2017,eligible,cash_cover_months
tamworth,2016,2017,2018,eligible,cash_cover_months
tamworth,2017,2018,2019,eligible,cash_cover_months
tamworth,2018,2019,2020,eligible,cash_cover_months
tamworth,2019,2020,2021,eligible,cash_cover_months
tamworth,2020,2021,2022,eligible,cash_cover_months
tamworth,2021,2022,2023,eligible,cash_cover_months
tamworth,2022,2023,2024,missing_target,cash_cover_months
tamworth,2023,2024,2025,no_exact_target_year,cash_cover_months
temora,2011,2012,2013,no_exact_prior_year,cash_cover_months
temora,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
temora,2013,2014,2015,eligible,cash_cover_months
temora,2014,2015,2016,eligible,cash_cover_months
temora,2015,2016,2017,eligible,cash_cover_months
temora,2016,2017,2018,eligible,cash_cover_months
temora,2017,2018,2019,eligible,cash_cover_months
temora,2018,2019,2020,eligible,cash_cover_months
temora,2019,2020,2021,eligible,cash_cover_months
temora,2020,2021,2022,eligible,cash_cover_months
temora,2021,2022,2023,eligible,cash_cover_months
temora,2022,2023,2024,missing_target,cash_cover_months
temora,2023,2024,2025,no_exact_target_year,cash_cover_months
tenterfield,2011,2012,2013,no_exact_prior_year,cash_cover_months
tenterfield,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
tenterfield,2013,2014,2015,eligible,cash_cover_months
tenterfield,2014,2015,2016,eligible,cash_cover_months
tenterfield,2015,2016,2017,eligible,cash_cover_months
tenterfield,2016,2017,2018,eligible,cash_cover_months
tenterfield,2017,2018,2019,eligible,cash_cover_months
tenterfield,2018,2019,2020,eligible,cash_cover_months
tenterfield,2019,2020,2021,eligible,cash_cover_months
tenterfield,2020,2021,2022,eligible,cash_cover_months
tenterfield,2021,2022,2023,eligible,cash_cover_months
tenterfield,2022,2023,2024,missing_target,cash_cover_months
tenterfield,2023,2024,2025,no_exact_target_year,cash_cover_months
tweed,2011,2012,2013,no_exact_prior_year,cash_cover_months
tweed,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
tweed,2013,2014,2015,eligible,cash_cover_months
tweed,2014,2015,2016,eligible,cash_cover_months
tweed,2015,2016,2017,eligible,cash_cover_months
tweed,2016,2017,2018,eligible,cash_cover_months
tweed,2017,2018,2019,eligible,cash_cover_months
tweed,2018,2019,2020,eligible,cash_cover_months
tweed,2019,2020,2021,eligible,cash_cover_months
tweed,2020,2021,2022,eligible,cash_cover_months
tweed,2021,2022,2023,eligible,cash_cover_months
tweed,2022,2023,2024,missing_target,cash_cover_months
tweed,2023,2024,2025,no_exact_target_year,cash_cover_months
upperhunter,2011,2012,2013,no_exact_prior_year,cash_cover_months
upperhunter,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
upperhunter,2013,2014,2015,eligible,cash_cover_months
upperhunter,2014,2015,2016,eligible,cash_cover_months
upperhunter,2015,2016,2017,eligible,cash_cover_months
upperhunter,2016,2017,2018,eligible,cash_cover_months
upperhunter,2017,2018,2019,eligible,cash_cover_months
upperhunter,2018,2019,2020,eligible,cash_cover_months
upperhunter,2019,2020,2021,eligible,cash_cover_months
upperhunter,2020,2021,2022,eligible,cash_cover_months
upperhunter,2021,2022,2023,eligible,cash_cover_months
upperhunter,2022,2023,2024,missing_target,cash_cover_months
upperhunter,2023,2024,2025,no_exact_target_year,cash_cover_months
upperlachlan,2011,2012,2013,no_exact_prior_year,cash_cover_months
upperlachlan,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
upperlachlan,2013,2014,2015,eligible,cash_cover_months
upperlachlan,2014,2015,2016,eligible,cash_cover_months
upperlachlan,2015,2016,2017,eligible,cash_cover_months
upperlachlan,2016,2017,2018,eligible,cash_cover_months
upperlachlan,2017,2018,2019,eligible,cash_cover_months
upperlachlan,2018,2019,2020,eligible,cash_cover_months
upperlachlan,2019,2020,2021,eligible,cash_cover_months
upperlachlan,2020,2021,2022,eligible,cash_cover_months
upperlachlan,2021,2022,2023,eligible,cash_cover_months
upperlachlan,2022,2023,2024,missing_target,cash_cover_months
upperlachlan,2023,2024,2025,no_exact_target_year,cash_cover_months
uralla,2011,2012,2013,no_exact_prior_year,cash_cover_months
uralla,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
uralla,2013,2014,2015,eligible,cash_cover_months
uralla,2014,2015,2016,eligible,cash_cover_months
uralla,2015,2016,2017,eligible,cash_cover_months
uralla,2016,2017,2018,eligible,cash_cover_months
uralla,2017,2018,2019,eligible,cash_cover_months
uralla,2018,2019,2020,eligible,cash_cover_months
uralla,2019,2020,2021,eligible,cash_cover_months
uralla,2020,2021,2022,eligible,cash_cover_months
uralla,2021,2022,2023,eligible,cash_cover_months
uralla,2022,2023,2024,missing_target,cash_cover_months
uralla,2023,2024,2025,no_exact_target_year,cash_cover_months
waggawagga,2011,2012,2013,no_exact_prior_year,cash_cover_months
waggawagga,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
waggawagga,2013,2014,2015,eligible,cash_cover_months
waggawagga,2014,2015,2016,eligible,cash_cover_months
waggawagga,2015,2016,2017,eligible,cash_cover_months
waggawagga,2016,2017,2018,eligible,cash_cover_months
waggawagga,2017,2018,2019,eligible,cash_cover_months
waggawagga,2018,2019,2020,eligible,cash_cover_months
waggawagga,2019,2020,2021,eligible,cash_cover_months
waggawagga,2020,2021,2022,eligible,cash_cover_months
waggawagga,2021,2022,2023,eligible,cash_cover_months
waggawagga,2022,2023,2024,missing_target,cash_cover_months
waggawagga,2023,2024,2025,no_exact_target_year,cash_cover_months
walcha,2011,2012,2013,no_exact_prior_year,cash_cover_months
walcha,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
walcha,2013,2014,2015,eligible,cash_cover_months
walcha,2014,2015,2016,eligible,cash_cover_months
walcha,2015,2016,2017,eligible,cash_cover_months
walcha,2016,2017,2018,eligible,cash_cover_months
walcha,2017,2018,2019,eligible,cash_cover_months
walcha,2018,2019,2020,eligible,cash_cover_months
walcha,2019,2020,2021,eligible,cash_cover_months
walcha,2020,2021,2022,eligible,cash_cover_months
walcha,2021,2022,2023,eligible,cash_cover_months
walcha,2022,2023,2024,missing_target,cash_cover_months
walcha,2023,2024,2025,no_exact_target_year,cash_cover_months
walgett,2011,2012,2013,no_exact_prior_year,cash_cover_months
walgett,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
walgett,2013,2014,2015,eligible,cash_cover_months
walgett,2014,2015,2016,eligible,cash_cover_months
walgett,2015,2016,2017,eligible,cash_cover_months
walgett,2016,2017,2018,eligible,cash_cover_months
walgett,2017,2018,2019,eligible,cash_cover_months
walgett,2018,2019,2020,eligible,cash_cover_months
walgett,2019,2020,2021,eligible,cash_cover_months
walgett,2020,2021,2022,eligible,cash_cover_months
walgett,2021,2022,2023,eligible,cash_cover_months
walgett,2022,2023,2024,missing_target,cash_cover_months
walgett,2023,2024,2025,no_exact_target_year,cash_cover_months
warren,2011,2012,2013,no_exact_prior_year,cash_cover_months
warren,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
warren,2013,2014,2015,eligible,cash_cover_months
warren,2014,2015,2016,eligible,cash_cover_months
warren,2015,2016,2017,eligible,cash_cover_months
warren,2016,2017,2018,eligible,cash_cover_months
warren,2017,2018,2019,eligible,cash_cover_months
warren,2018,2019,2020,eligible,cash_cover_months
warren,2019,2020,2021,eligible,cash_cover_months
warren,2020,2021,2022,eligible,cash_cover_months
warren,2021,2022,2023,eligible,cash_cover_months
warren,2022,2023,2024,missing_target,cash_cover_months
warren,2023,2024,2025,no_exact_target_year,cash_cover_months
warrumbungle,2011,2012,2013,no_exact_prior_year,cash_cover_months
warrumbungle,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
warrumbungle,2013,2014,2015,eligible,cash_cover_months
warrumbungle,2014,2015,2016,eligible,cash_cover_months
warrumbungle,2015,2016,2017,eligible,cash_cover_months
warrumbungle,2016,2017,2018,eligible,cash_cover_months
warrumbungle,2017,2018,2019,eligible,cash_cover_months
warrumbungle,2018,2019,2020,eligible,cash_cover_months
warrumbungle,2019,2020,2021,eligible,cash_cover_months
warrumbungle,2020,2021,2022,eligible,cash_cover_months
warrumbungle,2021,2022,2023,eligible,cash_cover_months
warrumbungle,2022,2023,2024,missing_target,cash_cover_months
warrumbungle,2023,2024,2025,no_exact_target_year,cash_cover_months
waverley,2011,2012,2013,no_exact_prior_year,cash_cover_months
waverley,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
waverley,2013,2014,2015,eligible,cash_cover_months
waverley,2014,2015,2016,eligible,cash_cover_months
waverley,2015,2016,2017,eligible,cash_cover_months
waverley,2016,2017,2018,eligible,cash_cover_months
waverley,2017,2018,2019,eligible,cash_cover_months
waverley,2018,2019,2020,eligible,cash_cover_months
waverley,2019,2020,2021,eligible,cash_cover_months
waverley,2020,2021,2022,eligible,cash_cover_months
waverley,2021,2022,2023,eligible,cash_cover_months
waverley,2022,2023,2024,missing_target,cash_cover_months
waverley,2023,2024,2025,no_exact_target_year,cash_cover_months
weddin,2011,2012,2013,no_exact_prior_year,cash_cover_months
weddin,2012,2013,2014,cash_definition_not_comparable,cash_cover_months
weddin,2013,2014,2015,eligible,cash_cover_months
weddin,2014,2015,2016,eligible,cash_cover_months
weddin,2015,2016,2017,eligible,cash_cover_months
weddin,2016,2017,2018,eligible,cash_cover_months
