target,spec,history,outer_year,inner_year,alpha,MAE,validation_n
maintenance_ratio_pct,fiscal_only,long,2023,2021,100.0,19.499979883785453,102
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2016,0.1,22.89662335651661,102
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2016,1.0,22.840672559999984,102
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2016,10.0,22.344165710771783,102
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2016,100.0,20.24999148729112,102
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2017,0.1,18.11205052842188,100
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2017,1.0,18.110090116216885,100
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2017,10.0,18.094436820592733,100
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2017,100.0,17.99471588629158,100
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2018,0.1,17.279398694018816,102
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2018,1.0,17.274099866361055,102
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2018,10.0,17.223491899804785,102
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2018,100.0,16.967459854334482,102
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2019,0.1,19.473750522867455,101
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2019,1.0,19.467627013211445,101
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2019,10.0,19.408638659902934,101
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2019,100.0,19.071766207332853,101
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2020,0.1,23.47353760994167,100
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2020,1.0,23.45475299058387,100
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2020,10.0,23.269633768792215,100
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2020,100.0,21.68753472302296,100
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2021,0.1,19.75327251935333,102
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2021,1.0,19.75043715939727,102
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2021,10.0,19.722637746443485,102
maintenance_ratio_pct,fiscal_plus_fire,long,2023,2021,100.0,19.544029743713764,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2016,0.1,23.040644165610278,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2016,1.0,22.99122563206356,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2016,10.0,22.546681552895496,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2016,100.0,20.57761534454,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2017,0.1,18.849454425228306,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2017,1.0,18.845394457429048,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2017,10.0,18.800198567726003,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2017,100.0,18.51544806835605,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2018,0.1,17.045482010518743,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2018,1.0,17.035627638434086,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2018,10.0,16.94253196073539,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2018,100.0,16.44933688607406,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2019,0.1,19.508068473588413,101
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2019,1.0,19.500449104858053,101
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2019,10.0,19.4309744448073,101
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2019,100.0,19.04165503430621,101
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2020,0.1,22.775524227865453,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2020,1.0,22.312092076005,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2020,10.0,20.6440851753529,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2020,100.0,19.392503566760254,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2021,0.1,19.663944261534596,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2021,1.0,19.663176222562033,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2021,10.0,19.654479591309922,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2023,2021,100.0,19.659206803018943,102
maintenance_ratio_pct,fiscal_only,long,2024,2016,0.1,22.963344784093803,102
maintenance_ratio_pct,fiscal_only,long,2024,2016,1.0,22.905310248460772,102
maintenance_ratio_pct,fiscal_only,long,2024,2016,10.0,22.40176100326328,102
maintenance_ratio_pct,fiscal_only,long,2024,2016,100.0,20.191620162183387,102
maintenance_ratio_pct,fiscal_only,long,2024,2017,0.1,18.361759813312872,100
maintenance_ratio_pct,fiscal_only,long,2024,2017,1.0,18.359331775483437,100
maintenance_ratio_pct,fiscal_only,long,2024,2017,10.0,18.33539562105095,100
maintenance_ratio_pct,fiscal_only,long,2024,2017,100.0,18.1185902586747,100
maintenance_ratio_pct,fiscal_only,long,2024,2018,0.1,17.53675907396344,102
maintenance_ratio_pct,fiscal_only,long,2024,2018,1.0,17.531873021351696,102
maintenance_ratio_pct,fiscal_only,long,2024,2018,10.0,17.484163406310614,102
maintenance_ratio_pct,fiscal_only,long,2024,2018,100.0,17.21402414083667,102
maintenance_ratio_pct,fiscal_only,long,2024,2019,0.1,19.182347640081193,101
maintenance_ratio_pct,fiscal_only,long,2024,2019,1.0,19.1763100182034,101
maintenance_ratio_pct,fiscal_only,long,2024,2019,10.0,19.124512460146715,101
maintenance_ratio_pct,fiscal_only,long,2024,2019,100.0,18.84763629899247,101
maintenance_ratio_pct,fiscal_only,long,2024,2020,0.1,13.70550071261689,100
maintenance_ratio_pct,fiscal_only,long,2024,2020,1.0,13.701745171329888,100
maintenance_ratio_pct,fiscal_only,long,2024,2020,10.0,13.664958000939835,100
maintenance_ratio_pct,fiscal_only,long,2024,2020,100.0,13.43075219421057,100
maintenance_ratio_pct,fiscal_only,long,2024,2021,0.1,19.73283166406693,102
maintenance_ratio_pct,fiscal_only,long,2024,2021,1.0,19.729431367002917,102
maintenance_ratio_pct,fiscal_only,long,2024,2021,10.0,19.69607622171812,102
maintenance_ratio_pct,fiscal_only,long,2024,2021,100.0,19.499979883785453,102
maintenance_ratio_pct,fiscal_only,long,2024,2022,0.1,24.600942236101446,100
maintenance_ratio_pct,fiscal_only,long,2024,2022,1.0,24.594382985680166,100
maintenance_ratio_pct,fiscal_only,long,2024,2022,10.0,24.530497009602485,100
maintenance_ratio_pct,fiscal_only,long,2024,2022,100.0,24.063651697814738,100
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2016,0.1,22.89662335651661,102
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2016,1.0,22.840672559999984,102
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2016,10.0,22.344165710771783,102
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2016,100.0,20.24999148729112,102
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2017,0.1,18.11205052842188,100
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2017,1.0,18.110090116216885,100
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2017,10.0,18.094436820592733,100
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2017,100.0,17.99471588629158,100
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2018,0.1,17.279398694018816,102
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2018,1.0,17.274099866361055,102
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2018,10.0,17.223491899804785,102
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2018,100.0,16.967459854334482,102
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2019,0.1,19.473750522867455,101
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2019,1.0,19.467627013211445,101
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2019,10.0,19.408638659902934,101
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2019,100.0,19.071766207332853,101
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2020,0.1,23.47353760994167,100
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2020,1.0,23.45475299058387,100
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2020,10.0,23.269633768792215,100
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2020,100.0,21.68753472302296,100
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2021,0.1,19.75327251935333,102
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2021,1.0,19.75043715939727,102
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2021,10.0,19.722637746443485,102
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2021,100.0,19.544029743713764,102
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2022,0.1,24.610298700195635,100
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2022,1.0,24.60356058379261,100
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2022,10.0,24.53795605977338,100
maintenance_ratio_pct,fiscal_plus_fire,long,2024,2022,100.0,24.06059233457198,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2016,0.1,23.040644165610278,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2016,1.0,22.99122563206356,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2016,10.0,22.546681552895496,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2016,100.0,20.57761534454,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2017,0.1,18.849454425228306,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2017,1.0,18.845394457429048,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2017,10.0,18.800198567726003,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2017,100.0,18.51544806835605,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2018,0.1,17.045482010518743,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2018,1.0,17.035627638434086,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2018,10.0,16.94253196073539,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2018,100.0,16.44933688607406,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2019,0.1,19.508068473588413,101
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2019,1.0,19.500449104858053,101
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2019,10.0,19.4309744448073,101
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2019,100.0,19.04165503430621,101
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2020,0.1,22.775524227865453,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2020,1.0,22.312092076005,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2020,10.0,20.6440851753529,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2020,100.0,19.392503566760254,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2021,0.1,19.663944261534596,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2021,1.0,19.663176222562033,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2021,10.0,19.654479591309922,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2021,100.0,19.659206803018943,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2022,0.1,24.477224234553,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2022,1.0,24.470836833227153,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2022,10.0,24.408644586261957,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2024,2022,100.0,23.969916189863902,100
maintenance_ratio_pct,fiscal_only,short_2017_onward,2023,2021,0.1,24.501510297999687,102
maintenance_ratio_pct,fiscal_only,short_2017_onward,2023,2021,1.0,24.444278942682345,102
maintenance_ratio_pct,fiscal_only,short_2017_onward,2023,2021,10.0,23.978511107596454,102
maintenance_ratio_pct,fiscal_only,short_2017_onward,2023,2021,100.0,21.776801983009186,102
maintenance_ratio_pct,fiscal_plus_fire,short_2017_onward,2023,2021,0.1,24.518031047610094,102
maintenance_ratio_pct,fiscal_plus_fire,short_2017_onward,2023,2021,1.0,24.456620307817694,102
maintenance_ratio_pct,fiscal_plus_fire,short_2017_onward,2023,2021,10.0,23.980747130300596,102
maintenance_ratio_pct,fiscal_plus_fire,short_2017_onward,2023,2021,100.0,21.78660995115768,102
maintenance_ratio_pct,fiscal_plus_disaster,short_2017_onward,2023,2021,0.1,24.61593629846865,102
maintenance_ratio_pct,fiscal_plus_disaster,short_2017_onward,2023,2021,1.0,24.549961381328966,102
maintenance_ratio_pct,fiscal_plus_disaster,short_2017_onward,2023,2021,10.0,23.978077418347475,102
maintenance_ratio_pct,fiscal_plus_disaster,short_2017_onward,2023,2021,100.0,21.594237915705328,102
maintenance_ratio_pct,fiscal_only,short_2017_onward,2024,2021,0.1,24.501510297999687,102
maintenance_ratio_pct,fiscal_only,short_2017_onward,2024,2021,1.0,24.444278942682345,102
maintenance_ratio_pct,fiscal_only,short_2017_onward,2024,2021,10.0,23.978511107596454,102
maintenance_ratio_pct,fiscal_only,short_2017_onward,2024,2021,100.0,21.776801983009186,102
maintenance_ratio_pct,fiscal_only,short_2017_onward,2024,2022,0.1,25.86311482863907,100
maintenance_ratio_pct,fiscal_only,short_2017_onward,2024,2022,1.0,25.830727149873972,100
maintenance_ratio_pct,fiscal_only,short_2017_onward,2024,2022,10.0,25.541321404959525,100
maintenance_ratio_pct,fiscal_only,short_2017_onward,2024,2022,100.0,24.07535260472598,100
maintenance_ratio_pct,fiscal_plus_fire,short_2017_onward,2024,2021,0.1,24.518031047610094,102
maintenance_ratio_pct,fiscal_plus_fire,short_2017_onward,2024,2021,1.0,24.456620307817694,102
maintenance_ratio_pct,fiscal_plus_fire,short_2017_onward,2024,2021,10.0,23.980747130300596,102
maintenance_ratio_pct,fiscal_plus_fire,short_2017_onward,2024,2021,100.0,21.78660995115768,102
maintenance_ratio_pct,fiscal_plus_fire,short_2017_onward,2024,2022,0.1,25.877205146146444,100
maintenance_ratio_pct,fiscal_plus_fire,short_2017_onward,2024,2022,1.0,25.84426592070561,100
maintenance_ratio_pct,fiscal_plus_fire,short_2017_onward,2024,2022,10.0,25.552362025818933,100
maintenance_ratio_pct,fiscal_plus_fire,short_2017_onward,2024,2022,100.0,24.072479436593664,100
maintenance_ratio_pct,fiscal_plus_disaster,short_2017_onward,2024,2021,0.1,24.61593629846865,102
maintenance_ratio_pct,fiscal_plus_disaster,short_2017_onward,2024,2021,1.0,24.549961381328966,102
maintenance_ratio_pct,fiscal_plus_disaster,short_2017_onward,2024,2021,10.0,23.978077418347475,102
maintenance_ratio_pct,fiscal_plus_disaster,short_2017_onward,2024,2021,100.0,21.594237915705328,102
maintenance_ratio_pct,fiscal_plus_disaster,short_2017_onward,2024,2022,0.1,25.71491026803687,100
maintenance_ratio_pct,fiscal_plus_disaster,short_2017_onward,2024,2022,1.0,25.682882371540632,100
maintenance_ratio_pct,fiscal_plus_disaster,short_2017_onward,2024,2022,10.0,25.39748606124434,100
maintenance_ratio_pct,fiscal_plus_disaster,short_2017_onward,2024,2022,100.0,24.048070089939575,100
