council_key,financial_year,year_start,category_id,category_label,stage,amount_aud,value_status,source_id,source_page,source_url,quality_status,scope_class,causal_eligible,reference_period_end,decision_date,decision_status
eurobodalla,2019-20,2019,eurobodalla:community_cultural_development,Community & Cultural Development,B0,8120.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:community_cultural_development,Community & Cultural Development,Q1,25239.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:community_cultural_development,Community & Cultural Development,Q2,25239.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:community_cultural_development,Community & Cultural Development,Q3,25239.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:community_cultural_development,Community & Cultural Development,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:community_care,Community Care,B0,0.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:community_care,Community Care,Q1,0.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:community_care,Community Care,Q2,0.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:community_care,Community Care,Q3,0.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:community_care,Community Care,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:community_facilities,Community Facilities,B0,391090.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:community_facilities,Community Facilities,Q1,133923.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:community_facilities,Community Facilities,Q2,143923.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:community_facilities,Community Facilities,Q3,198923.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:community_facilities,Community Facilities,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:environmental_management,Environmental Management,B0,0.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:environmental_management,Environmental Management,Q1,54140.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:environmental_management,Environmental Management,Q2,54140.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:environmental_management,Environmental Management,Q3,54140.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:environmental_management,Environmental Management,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:finance_and_central_treasury,Finance and Central Treasury,B0,512895.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:finance_and_central_treasury,Finance and Central Treasury,Q1,0.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:finance_and_central_treasury,Finance and Central Treasury,Q2,0.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:finance_and_central_treasury,Finance and Central Treasury,Q3,0.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:finance_and_central_treasury,Finance and Central Treasury,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:fleet_and_plant,Fleet and Plant,B0,3272895.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:fleet_and_plant,Fleet and Plant,Q1,3714341.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:fleet_and_plant,Fleet and Plant,Q2,3499341.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:fleet_and_plant,Fleet and Plant,Q3,3503341.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:fleet_and_plant,Fleet and Plant,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:information_technology,Information Technology,B0,755983.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:information_technology,Information Technology,Q1,1485983.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:information_technology,Information Technology,Q2,1485983.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:information_technology,Information Technology,Q3,1485983.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:information_technology,Information Technology,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:libraries,Libraries,B0,176049.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:libraries,Libraries,Q1,227018.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:libraries,Libraries,Q2,227018.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:libraries,Libraries,Q3,227018.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:libraries,Libraries,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:property,Property,B0,0.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:property,Property,Q1,0.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:property,Property,Q2,0.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:property,Property,Q3,0.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:property,Property,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:public_order_and_safety,Public Order and Safety,B0,150000.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:public_order_and_safety,Public Order and Safety,Q1,1497760.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:public_order_and_safety,Public Order and Safety,Q2,1497760.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:public_order_and_safety,Public Order and Safety,Q3,197760.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:public_order_and_safety,Public Order and Safety,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:recreation,Recreation,B0,4985403.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:recreation,Recreation,Q1,5874786.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:recreation,Recreation,Q2,3054555.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:recreation,Recreation,Q3,2423339.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:recreation,Recreation,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:risk_and_insurance,Risk and Insurance,B0,0.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:risk_and_insurance,Risk and Insurance,Q1,0.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:risk_and_insurance,Risk and Insurance,Q2,0.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:risk_and_insurance,Risk and Insurance,Q3,0.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:risk_and_insurance,Risk and Insurance,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:sewer_services,Sewer Services,B0,16070000.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:sewer_services,Sewer Services,Q1,16227923.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:sewer_services,Sewer Services,Q2,7187200.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:sewer_services,Sewer Services,Q3,9364200.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:sewer_services,Sewer Services,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:stormwater,Stormwater,B0,738858.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:stormwater,Stormwater,Q1,482357.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:stormwater,Stormwater,Q2,482357.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:stormwater,Stormwater,Q3,482357.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:stormwater,Stormwater,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:strategic_planning,Strategic Planning,B0,18700000.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:strategic_planning,Strategic Planning,Q1,3605799.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:strategic_planning,Strategic Planning,Q2,3541439.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:strategic_planning,Strategic Planning,Q3,2688919.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:strategic_planning,Strategic Planning,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:technical_services,Technical Services,B0,507450.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:technical_services,Technical Services,Q1,507450.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:technical_services,Technical Services,Q2,507450.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:technical_services,Technical Services,Q3,507450.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:technical_services,Technical Services,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:transport,Transport,B0,13425168.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:transport,Transport,Q1,16020162.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:transport,Transport,Q2,15196473.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:transport,Transport,Q3,15288080.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:transport,Transport,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:waste_management,Waste Management,B0,0.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:waste_management,Waste Management,Q1,0.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:waste_management,Waste Management,Q2,0.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:waste_management,Waste Management,Q3,0.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2020-03-31,,proposal_resolution_unverified
eurobodalla,2019-20,2019,eurobodalla:waste_management,Waste Management,ACTUAL,,missing_not_reconstructed,,,,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,
eurobodalla,2019-20,2019,eurobodalla:water_services,Water Services,B0,8295000.0,observed,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,,,original_column_reproduced_in_review_adoption_not_fully_audited
eurobodalla,2019-20,2019,eurobodalla:water_services,Water Services,Q1,8275000.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-09-30,2019-11-26,approved_verified_minutes
eurobodalla,2019-20,2019,eurobodalla:water_services,Water Services,Q2,4275000.0,observed,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,usable_for_descriptive_budget_only,mixed_or_unverified,False,2019-12-31,,proposal_resolution_unverified
