project_id,year_start,required_field,status,reason,next_action
snowyvalleys:candidate:withers_bridge,2021,exact_completion_dates,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:withers_bridge,2021,three_pre_event_budget_years,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:withers_bridge,2021,pre_event_fiscal_capacity,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:withers_bridge,2021,event_overlap_screen,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:bombowlee_complex,2021,Q1_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:bombowlee_complex,2021,Q2_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:bombowlee_complex,2021,Q3_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:bombowlee_complex,2021,official_project_id,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:bombowlee_complex,2021,original_adoption_document,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:bombowlee_complex,2021,damage_access_assessment,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:bombowlee_complex,2021,exact_completion_dates,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:bombowlee_complex,2021,three_pre_event_budget_years,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:bombowlee_complex,2021,pre_event_fiscal_capacity,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:bombowlee_complex,2021,event_overlap_screen,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumbarumba_generator,2021,Q1_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumbarumba_generator,2021,Q2_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumbarumba_generator,2021,Q3_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumbarumba_generator,2021,official_project_id,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumbarumba_generator,2021,original_adoption_document,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumbarumba_generator,2021,damage_access_assessment,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumbarumba_generator,2021,exact_completion_dates,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumbarumba_generator,2021,three_pre_event_budget_years,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumbarumba_generator,2021,pre_event_fiscal_capacity,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumbarumba_generator,2021,event_overlap_screen,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumbarumba_solar,2021,Q1_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumbarumba_solar,2021,Q2_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumbarumba_solar,2021,Q3_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumbarumba_solar,2021,official_project_id,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumbarumba_solar,2021,original_adoption_document,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumbarumba_solar,2021,damage_access_assessment,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumbarumba_solar,2021,exact_completion_dates,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumbarumba_solar,2021,three_pre_event_budget_years,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumbarumba_solar,2021,pre_event_fiscal_capacity,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumbarumba_solar,2021,event_overlap_screen,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:khancoban_toilets,2021,Q1_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:khancoban_toilets,2021,Q2_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:khancoban_toilets,2021,Q3_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:khancoban_toilets,2021,official_project_id,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:khancoban_toilets,2021,original_adoption_document,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:khancoban_toilets,2021,damage_access_assessment,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:khancoban_toilets,2021,exact_completion_dates,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:khancoban_toilets,2021,three_pre_event_budget_years,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:khancoban_toilets,2021,pre_event_fiscal_capacity,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:khancoban_toilets,2021,event_overlap_screen,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:fitzroy_toilets,2021,Q1_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:fitzroy_toilets,2021,Q2_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:fitzroy_toilets,2021,Q3_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:fitzroy_toilets,2021,official_project_id,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:fitzroy_toilets,2021,original_adoption_document,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:fitzroy_toilets,2021,damage_access_assessment,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:fitzroy_toilets,2021,exact_completion_dates,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:fitzroy_toilets,2021,three_pre_event_budget_years,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:fitzroy_toilets,2021,pre_event_fiscal_capacity,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:fitzroy_toilets,2021,event_overlap_screen,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:ournie_hall,2021,Q1_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:ournie_hall,2021,Q2_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:ournie_hall,2021,Q3_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:ournie_hall,2021,official_project_id,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:ournie_hall,2021,original_adoption_document,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:ournie_hall,2021,damage_access_assessment,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:ournie_hall,2021,exact_completion_dates,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:ournie_hall,2021,three_pre_event_budget_years,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:ournie_hall,2021,pre_event_fiscal_capacity,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:ournie_hall,2021,event_overlap_screen,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:office_refurbishment,2021,Q1_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:office_refurbishment,2021,Q2_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:office_refurbishment,2021,Q3_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:office_refurbishment,2021,official_project_id,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:office_refurbishment,2021,original_adoption_document,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:office_refurbishment,2021,damage_access_assessment,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:office_refurbishment,2021,exact_completion_dates,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:office_refurbishment,2021,three_pre_event_budget_years,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:office_refurbishment,2021,pre_event_fiscal_capacity,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:office_refurbishment,2021,event_overlap_screen,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:snowview,2021,Q1_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:snowview,2021,Q2_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:snowview,2021,Q3_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:snowview,2021,official_project_id,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:snowview,2021,original_adoption_document,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:snowview,2021,damage_access_assessment,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:snowview,2021,exact_completion_dates,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:snowview,2021,three_pre_event_budget_years,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:snowview,2021,pre_event_fiscal_capacity,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:snowview,2021,event_overlap_screen,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:batlow_caravan,2021,Q1_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:batlow_caravan,2021,Q2_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:batlow_caravan,2021,Q3_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:batlow_caravan,2021,official_project_id,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:batlow_caravan,2021,original_adoption_document,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:batlow_caravan,2021,damage_access_assessment,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:batlow_caravan,2021,exact_completion_dates,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:batlow_caravan,2021,three_pre_event_budget_years,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:batlow_caravan,2021,pre_event_fiscal_capacity,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:batlow_caravan,2021,event_overlap_screen,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumut_aerodrome,2021,Q1_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumut_aerodrome,2021,Q2_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumut_aerodrome,2021,Q3_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumut_aerodrome,2021,official_project_id,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumut_aerodrome,2021,original_adoption_document,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumut_aerodrome,2021,damage_access_assessment,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumut_aerodrome,2021,exact_completion_dates,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumut_aerodrome,2021,three_pre_event_budget_years,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumut_aerodrome,2021,pre_event_fiscal_capacity,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tumut_aerodrome,2021,event_overlap_screen,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
ballina:reference:2160,2020,Q1_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:2160,2020,Q2_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:2160,2020,Q3_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:2160,2020,original_adoption_document,resolved_adopted_plan,Final plan PDF45 and adopted June25 amendments verify original2020/21 allocation,Retain independent asset-scope and event checks
ballina:reference:2160,2020,damage_access_assessment,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:2160,2020,exact_completion_dates,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:2160,2020,three_pre_event_budget_years,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:2160,2020,event_overlap_screen,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:6532,2020,Q1_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:6532,2020,Q2_amount_aud,resolved_explicit_revised_amount_approved,Schedule amount matches council resolution,"Retain original adoption, event alignment and other separate gates"
ballina:reference:6532,2020,Q3_amount_aud,resolved_explicit_revised_amount_approved,Schedule amount matches council resolution,"Retain original adoption, event alignment and other separate gates"
ballina:reference:6532,2020,original_adoption_document,resolved_adopted_plan,Final plan PDF45 and adopted June25 amendments verify original2020/21 allocation,Retain independent asset-scope and event checks
ballina:reference:6532,2020,damage_access_assessment,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:6532,2020,exact_completion_dates,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:6532,2020,three_pre_event_budget_years,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:6532,2020,event_overlap_screen,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4586,2020,Q1_amount_aud,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4586,2020,Q2_amount_aud,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4586,2020,Q3_amount_aud,resolved_explicit_revised_amount_approved,Schedule amount matches council resolution,"Retain original adoption, event alignment and other separate gates"
ballina:reference:4586,2020,original_adoption_document,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4586,2020,damage_access_assessment,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4586,2020,exact_completion_dates,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4586,2020,three_pre_event_budget_years,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4586,2020,event_overlap_screen,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4588,2020,Q1_amount_aud,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4588,2020,Q2_amount_aud,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4588,2020,Q3_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:4588,2020,original_adoption_document,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4588,2020,damage_access_assessment,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4588,2020,exact_completion_dates,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4588,2020,three_pre_event_budget_years,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4588,2020,event_overlap_screen,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4589,2020,Q1_amount_aud,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4589,2020,Q2_amount_aud,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4589,2020,Q3_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:4589,2020,original_adoption_document,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4589,2020,damage_access_assessment,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4589,2020,exact_completion_dates,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4589,2020,three_pre_event_budget_years,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4589,2020,event_overlap_screen,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
ballina:reference:4767,2020,Q1_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:4767,2020,Q2_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:4767,2020,Q3_amount_aud,amount_recovered_adoption_unverified,Quarterly annual estimate image-verified including proposed variations,Verify council resolution adoption and exact scope; do not treat amount as approved until checked
ballina:reference:4767,2020,original_adoption_document,resolved_adopted_plan,Final plan PDF45 and adopted June25 amendments verify original2020/21 allocation,Retain independent asset-scope and event checks
ballina:reference:4767,2020,damage_access_assessment,not_recovered_search_incomplete,Year-end schedule alone cannot establish this field,Retrieve earlier capital reviews and original plan; join dated disaster and asset records
